Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
XYL,STRONG_SELL,0,18,8,101.06,-3.326711587104896,-2.890417803743702,108.19154874,101.58545126,america,NYSE,1d,  -65961.77 -89051.77 -89723.76 -90274.28 -83609.61 -82801.67 -69856.19 -75446.55
APH,STRONG_SELL,0,17,9,72.97,-3.8261305075586876,-2.9705866709217474,76.73619355,73.78580645,america,NYSE,1d,  -21809.06 -37633.2 -34578.17 -34403.74 -36686.58 -42539.69 -37004.85 -34174.82
BXP,STRONG_SELL,1,17,8,48.35,-4.98680099926068,-1.5034224250325963,53.50560334,47.14039666,america,NYSE,1d,  -19178.49 -26036.44 -29742.68 -30407.57 -30171.08 -30279.94 -26593.03 -29943.36
VICI,STRONG_SELL,0,17,9,30.61,-5.633426494742011,-2.677095256263513,33.98073888,30.42226112,america,NYSE,1d,  -68766.98 -70334.35 -89851.74 -94380.78 -88809.03 -91159.77 -78660.1 -85366.74
TMO,STRONG_SELL,0,17,9,510.72,-6.606873675174555,-2.446851183313271,557.69894797,510.17305203,america,NYSE,1d,  -9596.91 -2008.54 616.74 1892.54 5584.49 4465.75 7757.43 -441.84
ETR,STRONG_SELL,0,17,9,98.97,-6.577432082916417,-3.5135609413691498,110.53048229,98.90051771,america,NYSE,1d,  -2089.15 -3719.49 -9051.6 -9696.99 -10081.91 -11325.15 -10735.39 -12192.38
ESS,STRONG_SELL,0,17,9,208.24,-2.3752969136395876,-1.6032471306459826,222.29804065,206.73295935,america,NYSE,1d,  -2738.45 -3553.84 -3265.78 -2603.82 -2367.25 -2585.85 -1879.56 -3936.62
GS,STRONG_SELL,0,17,9,319.81,-3.3509788998972567,-1.21119077258588,341.56477902,313.14022098,america,NYSE,1d,  -4998.99 -8629.31 -7820.9 -9831.33 -10265.96 -13729.59 -14805.41 -21207.07
PPL,STRONG_SELL,1,17,8,26.44,-6.407079646017706,-3.7425367700597008,29.57726716,26.54973284,america,NYSE,1d,  -50046.65 -56474.53 -71009.66 -66395.44 -68057.02 -79249.44 -73928.7 -67357.42
AFL,STRONG_SELL,0,17,9,64.56,-3.4337652802587826,-2.357869901238672,70.04276885,64.26323115,america,NYSE,1d,  -23025.6 -30430.33 -32107.22 -33774.67 -32314.09 -35041.11 -29711.1 -35351.51
MKTX,STRONG_SELL,0,17,9,276.15,-10.417112715806681,-4.381187176033492,321.64070837,273.59329163,america,NASDAQ,1d,  -2029.72 -323.97 615.27 708.43 453.41 25.0 -203.8 557.59
WEC,STRONG_SELL,1,17,8,88.08,-6.607194607456407,-2.7256261872156244,98.70196467,87.28903533,america,NYSE,1d,  -18112.55 -14073.1 -14396.86 -12657.1 -12465.48 -12945.32 -11038.89 -12455.19
REG,STRONG_SELL,0,17,9,56.35,-5.20596185218713,-2.873295758139861,61.60432081,56.46467919,america,NASDAQ,1d,  -7005.46 -5488.26 -5909.62 -7230.93 -7353.12 -8750.15 -8874.86 -8543.48
MMM,STRONG_SELL,0,17,9,96.99,-5.616556111856994,-2.7961515333734326,106.25496363,96.76903637,america,NYSE,1d,  -29664.01 -53617.71 -76236.29 -99634.37 -105467.04 -114011.12 -91592.54 -107675.5
D,STRONG_SELL,1,17,8,51.31,-7.990531865294258,-3.559882715585289,58.79047272,50.94452728,america,NYSE,1d,  -37776.83 -42786.49 -51228.16 -55767.32 -56700.32 -60651.17 -59016.6 -74941.6
VTRS,STRONG_SELL,0,17,9,9.03,-4.245166273459816,-2.7987082884822314,9.73245519,8.92354481,america,NASDAQ,1d,  -143279.4 -165676.0 -132204.0 -106492.37 -89237.04 -65732.78 -42825.55 -91338.3
WAT,STRONG_SELL,0,17,9,256.99,-10.88720956203447,-3.736444852321455,309.74207875,250.21392125,america,NYSE,1d,  -1313.08 -2024.64 -1186.94 -804.35 407.98 59.49 835.38 -1563.14
FDS,STRONG_SELL,0,17,9,384.58,-4.875370196485079,-2.3678177844008843,413.2639409,384.1070591,america,NYSE,1d,  -2090.66 -1721.57 -1635.18 -1716.87 -1442.74 -1805.26 -1264.53 -2228.14
IVZ,STRONG_SELL,1,17,8,14.78,-8.973332512163566,-2.519456536077044,17.31567461,14.35032539,america,NYSE,1d,  -3590.15 -23333.87 -23498.78 -24231.76 -32129.58 -44983.36 -37478.61 -41618.35
CHTR,STRONG_SELL,0,17,9,331.24,-3.3128098938993276,-2.2919677885607967,365.30828308,325.81771692,america,NASDAQ,1d,  -4823.6 -8988.13 -7050.39 -6384.22 -6222.99 -7568.8 -7360.41 -10817.69
A,STRONG_SELL,0,17,9,120.99,-8.746939122106866,-5.026178832431924,137.67298351,122.62901649,america,NYSE,1d,  -12237.86 1512.94 33545.44 57066.46 74062.98 63880.02 68435.26 98032.67
MTD,STRONG_SELL,1,17,8,1313.32,-9.945006468276887,-4.124769495598684,1524.28736374,1295.97763626,america,NYSE,1d,  -1131.75 -868.27 -621.53 -833.4 -748.19 -885.14 -175.02 -234.92
PSA,STRONG_SELL,0,17,9,283.39,-2.611550479543496,-1.8035655503387318,301.70514139,280.07185861,america,NYSE,1d,  -3958.24 -7191.87 -8889.88 -10650.73 -9042.0 -8699.05 -4588.33 -637.04
