Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
CTVA,STRONG_SELL,1,17,8,56.55,-0.2809649146690134,-1.7410341951626407,58.55209481,56.31590519,america,NYSE,1d,  40910.17 24645.2 24827.5 13103.3 5807.41 -3409.28 -12062.96 2333.86
UNH,STRONG_SELL,1,17,8,471.22,-1.9974723956843263,-1.3162165841195304,497.87381486,458.73918514,america,NYSE,1d,  -12980.28 -22594.2 -44567.7 -68536.88 -62543.97 -58743.27 -55854.1 -45520.07
AMCR,STRONG_SELL,0,17,9,9.76,-2.4065062654467937,-2.0572002007024537,10.33978366,9.76221634,america,NYSE,1d,  40860.09 -1561.86 9073.93 -9956.31 17458.85 3301.62 20792.35 -63104.74
QRVO,STRONG_SELL,2,16,8,97.59,-1.7553632403328976,-2.864593701477091,104.78939709,96.48860291,america,NASDAQ,1d,  4333.24 -548.49 -1593.06 -4558.38 -8823.1 -12552.23 -10540.68 -19727.89
FMC,STRONG_SELL,0,16,10,102.54,-3.270538738007872,-2.8636927711414017,110.77652574,101.85147426,america,NYSE,1d,  593.54 -4132.67 -4656.49 -5978.69 -6585.66 -7371.85 -7875.93 -11060.21
VICI,STRONG_SELL,1,16,9,31.33,-0.528103789915022,0.30414599007522725,32.89589547,30.60010453,america,NYSE,1d,  33950.71 23199.22 41210.92 39836.6 27359.22 7897.22 13195.2 -25139.46
MMM,STRONG_SELL,0,16,10,98.63,-1.1413068932416621,-1.2673180107311737,104.17155933,97.37944067,america,NYSE,1d,  16364.55 -2894.83 10977.08 1466.3 -9656.21 -14238.66 -29538.87 -57918.11
LVS,STRONG_SELL,2,16,8,55.3,-4.131753822833389,-4.207590639020253,60.05574598,56.43725402,america,NYSE,1d,  32726.44 -8895.22 -27459.54 -46443.05 -65001.1 -101309.87 -104305.18 -118521.84
HUM,STRONG_SELL,0,16,10,444.99,-7.496743257209843,-0.5497820985584951,525.05591693,409.99908307,america,NYSE,1d,  3207.29 -1224.19 -112.03 -2114.24 436.88 2098.54 5827.33 4632.94
BWA,STRONG_SELL,0,16,10,43.18,-7.553969663340169,-7.527572545240389,49.81944446,43.75155554,america,NYSE,1d,  27751.7 28205.89 17035.25 4469.81 -2811.43 -10008.02 -22389.61 -32976.3
SBUX,STRONG_SELL,1,16,9,98.46,-0.8885071234619488,-0.7429660171174675,102.05513873,96.75686127,america,NASDAQ,1d,  68772.97 27677.02 30565.94 29995.02 18085.67 -1372.46 3681.05 12982.42
TFX,STRONG_SELL,1,15,10,237.61,-0.6352219931501253,-0.5828378723279428,251.46828395,230.02471605,america,NYSE,1d,  -615.9 -1230.28 -1200.4 -974.79 -1090.2 -1212.53 -577.08 -678.51
