Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
JCI,STRONG_BUY,17,1,8,62.39,2.4275723238383478,1.3499244627105895,63.91943322,59.93256678,america,NYSE,1d,  -44572.47 -17394.55 11053.08 26134.79 38056.64 36708.63 40866.13 33166.75
PLD,STRONG_BUY,17,0,9,124.92,0.9087604507451914,1.1334196891191795,128.24047154,120.36152846,america,NYSE,1d,  -412.03 8565.29 15829.67 16723.92 18263.82 25749.57 30369.32 19683.58
INVH,STRONG_BUY,17,0,9,34.49,2.844704198473295,2.795660467334301,34.70265724,32.82634276,america,NYSE,1d,  26371.92 36391.37 42515.53 39816.51 36280.64 31535.91 29776.17 29955.33
CE,STRONG_BUY,17,0,9,114.69,9.245218318981955,6.445774745927864,111.90118139,100.10981861,america,NYSE,1d,  -3048.83 2913.34 8405.58 13393.31 17960.35 16515.28 12461.33 7707.13
EFX,STRONG_BUY,17,0,9,213.65,4.140602407023962,1.6132560948929324,215.58668363,198.23631637,america,NYSE,1d,  -3590.71 -1613.38 838.29 1356.17 1170.58 2382.52 2661.71 -438.97
MLM,STRONG_BUY,17,1,8,415.08,6.740956625177958,3.2293363508623543,411.82249237,392.17250763,america,NYSE,1d,  3255.62 3709.42 4114.69 5154.33 4776.64 4447.8 2399.47 -1366.99
IR,STRONG_BUY,17,0,9,61.36,6.1512112763259665,4.799316823228011,60.76279177,56.59820823,america,NYSE,1d,  45001.27 58535.93 69155.36 79896.5 86515.47 82352.44 79665.02 45682.67
AKAM,STRONG_BUY,17,0,9,93.51,10.52930190775632,4.049137096505007,95.18435147,78.77664853,america,NASDAQ,1d,  -10711.15 -11007.89 -6951.24 -1971.45 -570.66 2970.72 4521.18 347.28
CTSH,STRONG_BUY,17,1,8,63.76,3.485773957783664,1.3898164933371362,64.02227479,61.24172521,america,NASDAQ,1d,  -33197.71 -38450.54 -23619.43 -14042.49 -3604.29 3850.85 7332.33 -22764.67
FAST,STRONG_BUY,17,1,8,55.37,1.810849152997534,1.3972567619535852,55.58299985,53.52250015,america,NASDAQ,1d,  14656.93 37510.75 48032.75 61104.5 70530.03 74349.84 86862.42 65078.15
VMC,STRONG_BUY,17,2,7,202.73,7.255659581881986,3.0153051891298617,200.10773908,191.67926092,america,NYSE,1d,  11957.73 13219.19 11236.84 12047.16 11574.6 11332.24 6373.15 7899.4
PCAR,STRONG_BUY,17,0,9,73.3,1.501286656965874,3.152991507117278,73.95858879,69.38391121,america,NASDAQ,1d,  23972.23 42743.2 54718.35 60615.86 60668.87 59949.2 63360.49 69561.76
PNR,STRONG_BUY,17,1,8,58.5,1.9880403708768597,1.7320534223706119,60.16689971,56.00910029,america,NYSE,1d,  5094.41 7207.01 11060.22 15545.53 20470.11 20926.11 20045.58 22017.22
SHW,STRONG_BUY,17,1,8,240.83,4.3807283765736,4.39867697229532,237.13342325,222.35457675,america,NYSE,1d,  15013.38 14840.66 17862.59 17284.86 18378.9 16742.22 9061.85 -6140.05
FLT,STRONG_BUY,17,1,8,234.84,4.29283471417925,0.9070635803874723,237.8157735,224.7122265,america,NYSE,1d,  4409.2 4346.89 4065.75 6772.07 8836.65 10532.03 9678.52 6521.12
HST,STRONG_BUY,17,1,8,17.6,5.049540408260711,4.370515329419462,17.7209454,16.3290546,america,NASDAQ,1d,  104618.79 115935.83 143720.72 179299.48 210430.29 193628.19 140640.92 171409.35
BWA,STRONG_BUY,17,0,9,47.68,3.3294565448974964,2.5949993544777783,47.97657494,42.97242506,america,NYSE,1d,  3446.28 13056.43 30017.97 39782.38 46383.68 53296.99 62617.35 38486.8
VRSN,STRONG_BUY,17,1,8,226.97,2.354463830727525,0.9082946911664607,229.07111936,218.24688064,america,NASDAQ,1d,  -3330.1 -3637.11 -3127.42 -2597.09 -292.78 1940.51 2623.88 3741.54
ROK,STRONG_BUY,17,0,9,292.84,5.224325727986951,4.183120939796908,290.74996955,265.79003045,america,NYSE,1d,  701.53 3169.31 6538.78 9323.31 9955.1 10413.86 12323.85 9387.68
