Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
FITB,SELL,5,14,7,24.92,-4.736419587904734,-1.4201511135725156,28.59472583,23.68927417,america,NASDAQ,1d, 
DPZ,STRONG_SELL,2,16,8,311.11,-4.220012888312809,-2.5881719352737775,340.92866516,307.17233484,america,NYSE,1d,  -2329.7 -4293.9 -942.93 314.33 1649.63 1967.42 2146.92 -207.4
JKHY,SELL,2,14,10,152.93,-0.43122811903440095,-2.859030305340113,163.87815607,148.01984393,america,NASDAQ,1d, 
MET,SELL,3,16,7,54.66,-7.0539889418763835,-7.096116257329825,63.63889325,55.76110675,america,NYSE,1d, 
FLT,STRONG_BUY,16,0,10,231.19,8.606021507750512,7.816573317974715,228.07701423,204.13598577,america,NYSE,1d,  2395.42 2763.44 4032.55 4310.66 4605.72 6525.77 6614.01 2839.71
SYF,SELL,6,14,6,27.34,-5.669925233544561,-4.049975433424578,31.21444393,27.11255607,america,NYSE,1d, 
CSX,BUY,15,1,10,31.86,5.134635691657863,2.8007227671657233,31.82511267,29.70588733,america,NASDAQ,1d, 
EMN,SELL,4,12,10,80.95,-1.0935304539067658,0.03583742168287074,84.56063877,78.86936123,america,NYSE,1d, 
NRG,SELL,3,15,8,31.28,-7.946753505257618,-6.383742854577548,36.73097005,31.81402995,america,NYSE,1d, 
CVS,SELL,3,14,9,70.68,-4.547971356083764,-1.9885181795490467,77.5202773,69.5547227,america,NYSE,1d, 
AES,SELL,4,14,8,22.67,-4.714535915276414,-2.1495165745856326,25.8515893,22.0244107,america,NYSE,1d, 
MTCH,SELL,1,15,10,33.22,-7.652534079666836,-3.3206251273245897,36.96300471,32.71499529,america,NASDAQ,1d, 
PKG,SELL,3,14,9,135.37,-2.1928398540515133,-0.0014774103950685458,147.68714439,130.15085561,america,NYSE,1d, 
NOW,SELL,4,14,8,434.8,-4.928360997486394,-2.9366789074795463,490.923388,429.386612,america,NYSE,1d, 
HON,STRONG_BUY,16,1,9,198.42,2.1747712782201063,0.5457502926376776,201.49788309,191.34311691,america,NASDAQ,1d,  -15525.32 -19506.75 -18158.73 -16599.14 -12254.96 -5119.87 -1011.95 9216.03
INTU,SELL,6,10,10,425.95,-2.380648626848,-1.079429073056545,455.43568994,417.43331006,america,NASDAQ,1d, 
RTX,SELL,6,12,8,96.58,-3.121614572884482,-2.3833107602741137,105.31613603,95.73886397,america,NYSE,1d, 
GPC,STRONG_BUY,16,0,10,173.73,4.654735155388764,2.763548604620894,173.12091918,161.98508082,america,NYSE,1d,  5062.7 7508.68 6712.91 6702.71 7432.2 7289.41 8206.62 7152.66
TEL,SELL,4,12,10,122.94,-1.923659897299956,0.28468647780017875,130.16434188,119.13365812,america,NYSE,1d, 
PNC,SELL,3,14,9,116.18,-5.967479543191985,-4.903004010804608,131.21060647,114.42639353,america,NYSE,1d, 
SRE,BUY,11,5,10,154.92,1.101157714388549,-0.20806091095894885,158.57086166,152.12313834,america,NYSE,1d, 
COP,SELL,2,14,10,100.37,-2.3235898083087534,-0.16114272072572078,110.20698525,96.28801475,america,NYSE,1d, 
TSN,SELL,7,10,9,60.69,0.5295095328571762,-0.6189821182943689,62.40306721,59.96293279,america,NYSE,1d, 
CTSH,BUY,15,2,9,63.29,5.201626749193736,5.566026720931376,62.77448179,57.70951821,america,NASDAQ,1d, 
HRL,BUY,12,5,9,41.2,2.9442385288848385,1.9827223446124975,41.05734847,39.27565153,america,NYSE,1d, 
AMD,BUY,15,2,9,89.84,-1.784152527549395,3.0523405866091764,95.61930596,82.94069404,america,NASDAQ,1d, 
