Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
AON,STRONG_BUY,18,0,8,329.81,6.784276185656822,2.3799989445681007,331.5915056,298.3614944,america,NYSE,Interval.INTERVAL_1_DAY
KO,STRONG_BUY,18,0,8,63.46,3.588995783288482,1.0718779365155342,64.01328764,59.80371236,america,NYSE,Interval.INTERVAL_1_DAY
JPM,STRONG_BUY,17,2,7,139.83,6.951912559946763,7.057544482895935,136.46982484,122.36117516,america,NYSE,Interval.INTERVAL_1_DAY
PLD,STRONG_BUY,17,0,9,123.14,2.1004919545049887,0.36596001336690165,126.95743789,113.99756211,america,NYSE,Interval.INTERVAL_1_DAY
TMUS,STRONG_BUY,17,0,9,150.49,3.746139422016313,0.8848964268955086,152.36050154,140.65849846,america,NASDAQ,Interval.INTERVAL_1_DAY
KMB,STRONG_BUY,17,0,9,138.63,6.364368742087677,1.6848451952205181,140.38428432,126.28471568,america,NYSE,Interval.INTERVAL_1_DAY
PKG,STRONG_BUY,17,0,9,142.89,4.988464418371947,1.0816278888802486,146.05495781,129.43204219,america,NYSE,Interval.INTERVAL_1_DAY
AJG,STRONG_BUY,17,0,9,203.21,7.431739439616123,2.9505638697780086,204.63036733,178.71663267,america,NYSE,Interval.INTERVAL_1_DAY
BRO,STRONG_BUY,17,0,9,59.81,5.799733487375718,1.9309098965523077,60.4947525,53.9292475,america,NYSE,Interval.INTERVAL_1_DAY
ED,STRONG_BUY,17,0,9,97.87,2.9506127386525094,0.048045960561424295,100.59034276,91.57865724,america,NYSE,Interval.INTERVAL_1_DAY
BIIB,STRONG_BUY,17,0,9,292.2,7.307984689788711,2.679434244048153,294.88017597,259.48282403,america,NASDAQ,Interval.INTERVAL_1_DAY
HPQ,STRONG_BUY,16,0,10,30.93,7.945556085149548,3.7466876865796905,30.88804565,27.14195435,america,NYSE,Interval.INTERVAL_1_DAY
FSLR,STRONG_BUY,16,1,9,218.89,4.599098114444658,4.6694560669456,218.241158,201.538842,america,NASDAQ,Interval.INTERVAL_1_DAY
CMG,STRONG_BUY,16,0,10,1775.0,8.11140042330942,3.3913528714836616,1770.10265489,1592.20934511,america,NYSE,Interval.INTERVAL_1_DAY
PPG,STRONG_BUY,16,1,9,140.93,7.429532637258447,1.4125655731216824,145.76438507,120.03661493,america,NYSE,Interval.INTERVAL_1_DAY
DXCM,STRONG_BUY,16,0,10,118.65,3.803503860370512,3.2466345860997734,118.62852793,111.71097207,america,NASDAQ,Interval.INTERVAL_1_DAY
NI,STRONG_BUY,16,1,9,28.3,2.2756020409675557,-0.17988783464427627,29.34607286,26.16192714,america,NYSE,Interval.INTERVAL_1_DAY
MLM,STRONG_BUY,16,1,9,353.59,3.109909252384483,2.091550068428674,360.42090314,325.98609686,america,NYSE,Interval.INTERVAL_1_DAY
SEDG,STRONG_BUY,16,0,10,315.16,6.09947414843694,7.591414808669867,311.78765638,270.00634362,america,NASDAQ,Interval.INTERVAL_1_DAY
SYK,STRONG_BUY,16,1,9,292.78,4.936811394737035,1.1193656122318458,296.59683973,270.84116027,america,NYSE,Interval.INTERVAL_1_DAY
WYNN,STRONG_BUY,16,1,9,111.34,2.098081649121511,1.245794307538418,113.24442842,104.51257158,america,NASDAQ,Interval.INTERVAL_1_DAY
EXC,STRONG_BUY,16,1,9,42.67,2.591022392154869,-0.058554865909357545,44.11959997,39.32040003,america,NASDAQ,Interval.INTERVAL_1_DAY
PODD,STRONG_BUY,16,1,9,321.27,3.5999479759480266,1.1940947275252682,323.8393389,309.2506611,america,NASDAQ,Interval.INTERVAL_1_DAY
FISV,STRONG_BUY,16,0,10,117.11,3.8737183171152765,2.618250644047592,116.41420617,109.68179383,america,NASDAQ,Interval.INTERVAL_1_DAY
FOXA,STRONG_BUY,16,1,9,33.99,1.292354160793522,0.434358656147495,34.38170103,32.91029897,america,NASDAQ,Interval.INTERVAL_1_DAY
RE,STRONG_BUY,16,1,9,363.8,1.6279656630971289,0.35945125063103944,371.01264499,342.57135501,america,NYSE,Interval.INTERVAL_1_DAY
CTAS,STRONG_BUY,16,0,10,461.98,3.5848950832146897,1.4488934564826934,471.48460628,430.92039372,america,NASDAQ,Interval.INTERVAL_1_DAY
RSG,STRONG_BUY,16,0,10,138.67,4.583724049016993,1.6418676244227726,139.99360364,127.99239636,america,NYSE,Interval.INTERVAL_1_DAY
FAST,STRONG_BUY,16,1,9,53.54,1.9220640837308167,1.7155233010999922,54.05467512,51.26932488,america,NASDAQ,Interval.INTERVAL_1_DAY
EQIX,STRONG_BUY,16,0,10,707.94,1.9525765124273704,0.20921153579386953,727.57870667,666.55529333,america,NASDAQ,Interval.INTERVAL_1_DAY
FOX,STRONG_BUY,16,1,9,31.22,1.187325104397388,0.35358405657343894,31.60158567,30.25041433,america,NASDAQ,Interval.INTERVAL_1_DAY
CMCSA,STRONG_BUY,16,1,9,38.09,3.4108288519189216,0.30547216516565356,38.90649313,35.70450687,america,NASDAQ,Interval.INTERVAL_1_DAY
RTX,STRONG_BUY,16,0,10,103.11,4.9202235874650455,2.659325560788133,102.78255431,94.79544569,america,NYSE,Interval.INTERVAL_1_DAY
ICE,STRONG_BUY,16,1,9,107.99,5.937288470210959,1.0631328728919698,111.4009474,94.9550526,america,NYSE,Interval.INTERVAL_1_DAY
AEE,STRONG_BUY,16,1,9,89.74,4.697015656718847,0.6776162268892421,92.58289616,80.91110384,america,NYSE,Interval.INTERVAL_1_DAY
VRSN,STRONG_BUY,16,1,9,217.13,6.480467385262514,1.3669340155554153,221.40005722,195.73094278,america,NASDAQ,Interval.INTERVAL_1_DAY
PEP,STRONG_BUY,16,1,9,184.45,3.2074799524910276,0.60707876751556,186.4565804,175.8374196,america,NASDAQ,Interval.INTERVAL_1_DAY
NTAP,STRONG_BUY,16,0,10,67.68,6.805820039074078,3.790945896209081,67.85260331,59.57639669,america,NASDAQ,Interval.INTERVAL_1_DAY
