Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
PEAR,STRONG_SELL,1,16,9,0.1111,-78.51714839141493,-53.60587965089572,0.6136785,0.0368215,america,NASDAQ,Interval.INTERVAL_1_DAY
YNDX,STRONG_SELL,2,17,7,18.94,-57.78728715342783,-52.883228021294585,62.26215543,25.64784457,america,NASDAQ,Interval.INTERVAL_1_DAY
APLM,STRONG_SELL,0,16,10,8.14,-35.71295439252691,-50.46251217137293,24.61815868,2.86922132,america,NASDAQ,Interval.INTERVAL_1_DAY
CIH,STRONG_SELL,2,17,7,0.662,-28.781467147606207,-27.171916082685172,1.05133751,0.80206249,america,NASDAQ,Interval.INTERVAL_1_DAY
ATNF,STRONG_SELL,2,17,7,1.21,-44.19213884656396,-26.799758015728983,2.48908401,1.26591599,america,NASDAQ,Interval.INTERVAL_1_DAY
MHUA,STRONG_SELL,0,17,9,4.53,-70.3837688298682,-25.481164665240982,14.96881798,2.37718202,america,NASDAQ,Interval.INTERVAL_1_DAY
AUDC,STRONG_SELL,0,17,9,11.31,-23.957866410568755,-20.441755768148568,15.75790919,12.83709081,america,NASDAQ,Interval.INTERVAL_1_DAY
FCUV,STRONG_SELL,1,16,9,1.86,-36.1385807629773,-20.376712328767113,3.30187005,1.87046455,america,NASDAQ,Interval.INTERVAL_1_DAY
CNSP,STRONG_SELL,2,17,7,0.7492,-39.12490029081999,-19.626669527436576,1.34627392,0.74787608,america,NASDAQ,Interval.INTERVAL_1_DAY
KZR,STRONG_SELL,1,16,9,2.36,-43.648519579751664,-19.45392491467578,5.00520181,1.93279819,america,NASDAQ,Interval.INTERVAL_1_DAY
MPAA,STRONG_SELL,1,16,9,5.42,-38.811221682808515,-18.48398255376749,9.35697478,5.23302522,america,NASDAQ,Interval.INTERVAL_1_DAY
USEG,STRONG_SELL,1,17,8,1.36,-27.253405855126232,-17.65062064789585,2.08164343,1.41085657,america,NASDAQ,Interval.INTERVAL_1_DAY
NFTG,STRONG_SELL,1,10,6,1.14,-26.221710232531052,-17.540687160940337,1.68686581,1.03263419,america,NASDAQ,Interval.INTERVAL_1_DAY
IDAI,STRONG_SELL,0,17,9,1.965,-25.351871901532846,-17.509760295537546,2.91884793,2.01690207,america,NASDAQ,Interval.INTERVAL_1_DAY
