Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ETR,BUY,12,5,9,108.58,2.5097162965553252,-0.8284088521924957,113.36016645,100.65383355,america,NYSE,Interval.INTERVAL_1_DAY
AAL,SELL,4,14,8,13.29,-6.590445866834472,-2.0344980097302283,14.95973684,12.75126316,america,NASDAQ,Interval.INTERVAL_1_DAY
CI,SELL,2,15,9,259.69,-2.2256414363158967,-0.8563258543215255,272.43786162,250.27313838,america,NYSE,Interval.INTERVAL_1_DAY
GEHC,BUY,12,1,9,83.66,6.2808069515727425,2.3376432739238453,85.41811796,74.52688204,america,NASDAQ,Interval.INTERVAL_1_DAY
CSGP,NEUTRAL,9,9,8,69.86,2.4750877623253302,1.410985948205763,70.38104972,66.11695028,america,NASDAQ,Interval.INTERVAL_1_DAY
TT,SELL,4,12,10,176.09,-2.439609956091445,1.4752492364432612,188.27696337,168.15903663,america,NYSE,Interval.INTERVAL_1_DAY
POOL,NEUTRAL,9,7,10,338.94,0.03295670964187991,1.5577948169388947,347.98664213,319.88735787,america,NASDAQ,Interval.INTERVAL_1_DAY
NVDA,BUY,15,1,10,276.67,6.0737344150168155,2.279448732735929,279.98435732,260.20664268,america,NASDAQ,Interval.INTERVAL_1_DAY
GILD,BUY,14,2,10,83.78,3.440186677006025,0.9251674456705103,85.31824478,78.21475522,america,NASDAQ,Interval.INTERVAL_1_DAY
EL,BUY,15,2,9,257.08,5.823706740091183,4.062012993584176,255.68778946,233.66821054,america,NYSE,Interval.INTERVAL_1_DAY
AEE,BUY,12,4,10,88.29,2.827793435978677,-1.1852399019574875,92.72467928,81.00132072,america,NYSE,Interval.INTERVAL_1_DAY
ELV,BUY,11,6,9,483.08,2.84213118252525,-0.5858904732603918,501.74694463,445.37705537,america,NYSE,Interval.INTERVAL_1_DAY
CBRE,SELL,6,10,10,71.98,-1.4287670562572998,1.7543363632508147,73.92606581,67.59293419,america,NYSE,Interval.INTERVAL_1_DAY
PODD,BUY,15,2,9,321.3,3.268508835481043,1.12518687544258,324.24638265,309.14361735,america,NASDAQ,Interval.INTERVAL_1_DAY
AVGO,BUY,15,1,10,632.32,0.5067299072372862,1.0874187473422126,643.883608,615.421392,america,NASDAQ,Interval.INTERVAL_1_DAY
ORLY,BUY,15,1,10,909.92,8.0609469825704,3.523757947000277,915.7722348,791.0897652,america,NASDAQ,Interval.INTERVAL_1_DAY
DAL,BUY,13,3,10,35.36,2.8993801492953395,3.862534880305475,35.53214222,31.68585778,america,NYSE,Interval.INTERVAL_1_DAY
BDX,BUY,13,4,9,253.59,4.17482561673674,-0.029172448593399736,260.75064993,235.11835007,america,NYSE,Interval.INTERVAL_1_DAY
DOW,BUY,14,2,10,56.78,5.311966763113006,1.4743990706818124,58.27493915,50.63306085,america,NYSE,Interval.INTERVAL_1_DAY
GM,NEUTRAL,7,9,10,35.33,-0.17141996946735105,0.7499928707902086,36.65025754,33.40774246,america,NYSE,Interval.INTERVAL_1_DAY
PCG,STRONG_BUY,16,1,9,16.9,4.348899890022224,0.9859575739468198,17.32606844,15.21093156,america,NYSE,Interval.INTERVAL_1_DAY
SPG,BUY,10,6,10,111.3,1.4825756332403301,1.236117553960753,114.40924688,102.05975312,america,NYSE,Interval.INTERVAL_1_DAY
ILMN,BUY,13,4,9,228.28,2.5977528089887727,-0.5060124389276552,236.95632951,214.21067049,america,NASDAQ,Interval.INTERVAL_1_DAY
AXP,BUY,15,1,10,164.4,0.846934312511948,1.584319928816825,165.85301403,158.67398597,america,NYSE,Interval.INTERVAL_1_DAY
AMD,NEUTRAL,9,9,8,89.78,-3.1934585352432947,-3.069431998531684,100.56911178,89.19888822,america,NASDAQ,Interval.INTERVAL_1_DAY
EQT,BUY,12,4,10,33.31,5.917517250151036,1.317030142652925,34.25975436,29.45624564,america,NYSE,Interval.INTERVAL_1_DAY
FDS,BUY,12,6,8,416.96,2.2967872791620465,1.6308812023331,424.22546679,393.20753321,america,NYSE,Interval.INTERVAL_1_DAY
