Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
PMGMU,STRONG_SELL,2,16,8,8.02,-22.388348575023002,-19.77978450569543,12.948903,7.560587,america,NASDAQ,1h,  -136.21 -93.8 -104.52 -99.4 -138.22 -141.54 -130.03 -113.5
CDRO,STRONG_SELL,0,16,10,3.2,-4.463542984973358,-9.521197486951266,3.87739515,2.95640485,america,NASDAQ,1h,  38.98 -9.18 68.36 -17.81 2382.64 3004.86 2882.0 2599.32
CGC,STRONG_SELL,2,15,9,0.4589,1.4524412554661126,-9.368106697971442,0.59383058,0.32412342,america,NASDAQ,1h,  859667.54 411231.73 67052.47 -82403.57 -232939.03 -204288.38 -170879.11 -229127.01
MCVT,STRONG_SELL,2,17,7,2.11,-9.39371093674636,-9.219199063796097,2.51085605,2.13341395,america,NASDAQ,1h,  -2293.92 -2432.56 -2268.14 -1932.85 -1957.88 -1790.13 -2051.63 -1972.09
TKNO,STRONG_SELL,0,16,10,2.35,-14.467697907188352,-8.489096573208727,3.0110969,2.3744031,america,NASDAQ,1h,  151.8 150.83 136.72 -396.93 -538.5 -547.45 -578.67 -538.83
OSA,STRONG_SELL,2,16,8,2.65,-21.719993818065447,-7.891764133400542,3.79452927,2.49352073,america,NASDAQ,1h,  -1323.97 -2117.06 -2360.73 -2446.58 -2530.55 -2591.31 -2618.52 -2501.06
AXTI,STRONG_SELL,2,16,8,2.83,-14.24493634606165,-7.7677180494990665,3.82072478,2.71106522,america,NASDAQ,1h,  -1156.82 -26449.39 -29250.75 -38734.14 -41106.96 -42076.6 -35075.28 -35264.21
OTMO,STRONG_SELL,1,16,9,0.3616,-7.829560237651904,-7.410252470937678,0.42419403,0.36317597,america,NASDAQ,1h,  6243.92 3640.28 2244.22 1469.09 821.48 481.87 -5852.28 -7369.95
XGN,STRONG_SELL,0,16,10,2.68,-5.949182033894758,-7.271569740083578,3.05509968,2.62349032,america,NASDAQ,1h,  -176.21 -18.27 48.0 7.43 -28.94 -67.91 -77.68 -120.11
ALBT,STRONG_SELL,0,16,10,1.34,-9.93776296156895,-7.187432901362399,1.59108461,1.36933539,america,NASDAQ,1h,  -209.63 -249.81 -243.53 -6378.82 -8563.37 -8725.33 -7964.12 -7037.52
EVGRU,STRONG_SELL,0,14,10,10.0,-4.782641016977678,-7.1282762822334576,11.55917724,9.60408276,america,NASDAQ,1h,  3456.2 2879.06 2381.22 1961.08 1610.93 1321.24 1082.61 886.58
AVHIU,STRONG_SELL,0,16,10,9.63,-6.256114525240264,-7.127013212460213,10.97711808,9.66989192,america,NASDAQ,1h,  2160.39 1889.4 1606.78 740.54 923.4 1741.53 1917.9 1815.69
