Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
BKR,STRONG_BUY,18,0,8,33.11,9.948860994886104,5.708447736415295,32.42124732,29.04575268,america,NASDAQ,1d,  9193.1 94449.21 145686.98 200940.09 316586.39 346784.96 336798.67 298351.86
DOV,STRONG_BUY,18,0,8,146.1,2.83132191160756,0.9786845815708602,148.32813307,140.54986693,america,NYSE,1d,  -2408.03 -942.21 1456.56 3522.83 4925.71 4947.48 3621.78 345.63
HST,STRONG_BUY,18,0,8,17.45,2.4822834075569205,3.5792722739953433,17.95021303,16.09578697,america,NASDAQ,1d,  69729.68 82350.62 95316.04 95709.34 101288.82 88883.3 85800.92 49192.64
HLT,STRONG_BUY,17,1,8,148.32,4.7635192405492575,3.525535880057788,147.78336397,137.21063603,america,NYSE,1d,  27969.99 28125.29 24570.26 25449.14 30036.94 29274.88 27866.94 15998.83
HWM,STRONG_BUY,17,0,9,49.4,6.789260553314591,2.078770095466382,49.98664746,44.65635254,america,NYSE,1d,  20357.68 26061.75 30781.61 33419.6 32964.04 28570.42 22265.99 9903.99
EMN,STRONG_BUY,17,1,8,84.96,4.267574285563086,2.8795621321837643,85.54868147,78.01131853,america,NYSE,1d,  3231.68 6549.52 9043.91 11004.57 12959.28 14570.62 13905.21 7479.27
BALL,STRONG_BUY,17,0,9,57.46,4.401228243421102,0.6622052485897569,59.43695208,52.50904792,america,NYSE,1d,  12644.42 19388.0 21060.5 22040.1 20812.78 18534.44 28299.81 13755.74
DVA,STRONG_BUY,17,1,8,103.89,6.024268525416645,4.344943955646613,102.69215858,94.85384142,america,NYSE,1d,  -2294.9 -3531.11 -5172.53 -3311.68 737.3 5267.31 6641.65 7365.79
CE,STRONG_BUY,17,0,9,116.94,4.054575118020296,2.746586535927051,119.59883974,107.49816026,america,NYSE,1d,  -1358.05 4286.2 12883.55 17795.24 18502.62 20740.77 16768.34 9099.61
PSX,STRONG_BUY,17,1,8,99.44,4.320458793757268,5.239763358697829,100.26951527,90.11748473,america,NYSE,1d,  -32590.54 546.96 31290.68 51805.68 78732.69 79732.89 87237.08 66895.35
SLB,STRONG_BUY,17,0,9,53.35,12.684286852958834,8.98653755796613,51.08035936,45.34764064,america,NYSE,1d,  459.62 83227.48 219547.32 362736.59 504166.9 546308.4 519441.01 378515.94
DXC,STRONG_BUY,17,1,8,27.22,4.008253410263279,3.0358089181618624,27.74489066,25.63010934,america,NYSE,1d,  6297.27 12786.87 24450.09 35115.6 42273.62 46918.49 45549.85 32446.56
WAB,STRONG_BUY,17,0,9,109.64,8.086082418165304,2.3467692250247296,111.30960854,97.36239146,america,NYSE,1d,  3514.51 5114.19 6446.58 7866.41 8249.35 6207.61 2830.99 247.97
IDXX,STRONG_BUY,17,0,9,498.01,4.664848028851608,1.3504988053906004,510.05862511,453.61537489,america,NASDAQ,1d,  2422.47 2448.69 3099.71 4824.64 5400.85 5765.88 3806.09 1721.27
DD,STRONG_BUY,17,0,9,70.41,1.4324335956132757,0.8609205116818686,71.8171001,67.4538999,america,NYSE,1d,  24325.4 35222.19 33447.0 35817.39 41170.24 39395.46 30412.57 11418.36
BG,STRONG_BUY,17,1,8,100.99,7.471231753177321,5.952830584581804,99.62942559,89.61757441,america,NYSE,1d,  4191.07 12722.34 14062.43 15955.56 17485.81 12282.9 9037.81 3864.12
PAYC,STRONG_BUY,17,0,9,324.51,5.749740929265542,2.5625628156585663,328.86429948,302.58270052,america,NYSE,1d,  1840.41 -512.21 -1599.8 -1590.68 -1087.52 -677.19 -590.56 -2215.97
