Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
CMG,STRONG_BUY,18,1,7,2127.51,2.7865864177127264,1.9420406520426639,2143.49595565,2013.63704435,america,NYSE,1d,  1836.56 5170.93 5089.83 6105.06 7478.44 7779.28 9214.19 9667.78
IBM,STRONG_BUY,18,1,7,134.24,0.2691471669765946,0.6379836418295497,136.67831745,129.81468255,america,NYSE,1d,  -2584.06 -7753.21 -6764.57 -4359.83 17559.22 18143.02 28182.71 18937.14
BKNG,STRONG_BUY,17,1,8,2949.66,9.814093713231543,6.8090468637973345,2887.25611085,2530.57388915,america,NASDAQ,1d,  4110.49 7271.27 9335.32 8896.51 8041.54 7482.55 7670.93 6851.22
ACGL,STRONG_BUY,17,2,7,80.61,10.588267573945018,6.377924700106902,78.86640152,68.97659848,america,NASDAQ,1d,  26882.34 42423.09 52760.21 56893.59 46702.08 38901.35 31391.73 26172.59
AIG,STRONG_BUY,17,0,9,59.1,3.815953572438957,1.4470364076420168,59.55059883,55.14140117,america,NYSE,1d,  -13222.04 -2283.75 1886.16 8894.92 8291.36 3622.82 322.67 -16336.3
IRM,STRONG_BUY,17,1,8,61.28,7.821517377432713,4.168083225674835,60.98323887,53.38476113,america,NYSE,1d,  10980.03 22688.72 32536.91 40695.95 43125.19 44579.04 37195.67 21264.55
FSLR,STRONG_BUY,17,0,9,206.71,8.162649501041514,7.6065341648533575,200.52114598,176.66385402,america,NASDAQ,1d,  -29856.9 -6183.85 20323.77 37299.54 45213.58 45161.18 48490.86 29820.16
IDXX,STRONG_BUY,17,1,8,551.84,12.87903168697315,7.046974658203894,542.78741052,461.08958948,america,NASDAQ,1d,  -1259.74 -748.53 763.3 1152.22 2400.71 3903.79 7631.03 6700.19
BRO,STRONG_BUY,17,0,9,69.89,5.168911293356416,2.193303114490419,69.90159428,65.25840572,america,NYSE,1d,  3587.15 10152.64 17925.41 22481.53 21288.28 18235.67 14950.03 8617.72
HII,STRONG_BUY,17,0,9,233.08,5.468608592281754,2.016877341643621,234.27783795,215.09216205,america,NYSE,1d,  853.18 1469.99 1983.49 2513.85 3468.28 3847.06 4165.45 1780.53
IPG,STRONG_BUY,17,0,9,40.29,3.032059541826726,3.8803661209230427,40.18376696,37.62223304,america,NYSE,1d,  286.88 21443.33 44520.57 44196.05 50744.41 54840.63 64236.45 41849.39
L,STRONG_BUY,17,0,9,60.11,1.6544998392483024,0.1215916851275125,61.03551351,57.50048649,america,NYSE,1d,  -3079.68 -2103.44 -1338.32 -373.31 -423.43 -308.94 -1080.09 -3306.21
PANW,STRONG_BUY,17,1,8,250.05,3.8269896208142313,1.0641952654829794,260.46143544,234.73356456,america,NASDAQ,1d,  53459.83 94498.28 121080.64 129439.09 118695.88 114287.21 112083.96 101908.01
DE,STRONG_BUY,17,0,9,420.6,5.011909339218931,2.8133104859310123,418.79631623,398.70068377,america,NYSE,1d,  15084.07 15508.86 22888.11 24460.28 25812.21 24525.34 22270.28 17259.46
BKR,STRONG_BUY,16,2,8,34.65,10.522790341615888,3.982234492692726,35.30229756,28.65870244,america,NASDAQ,1d,  61790.25 102498.5 79950.34 110423.1 124988.58 112903.8 88236.03 64064.46
REG,STRONG_BUY,16,1,9,63.84,4.752476324870926,2.003642987249549,64.50823941,58.27276059,america,NASDAQ,1d,  7397.83 8758.1 9203.36 8990.06 8013.33 7339.32 4483.99 598.12
EXPE,STRONG_BUY,16,1,9,121.14,9.899148740036566,5.164465973904214,121.19211773,100.77188227,america,NASDAQ,1d,  3081.04 16055.7 11710.2 9179.79 7709.5 8431.94 12033.68 9146.77
SWKS,STRONG_BUY,16,0,10,114.92,6.289635863155027,3.232065539605827,115.94906498,102.17493502,america,NASDAQ,1d,  1493.53 5922.18 11493.42 14329.32 11780.6 12343.52 17793.34 11911.5
OMC,STRONG_BUY,16,0,10,98.23,3.822210318318284,3.377148209343204,97.91527611,91.94372389,america,NYSE,1d,  10894.94 15970.37 23554.74 24343.12 21594.56 21348.21 24911.57 27609.83
BG,STRONG_BUY,16,0,10,101.71,6.391584346305535,1.736451477384108,103.87061376,89.43638624,america,NYSE,1d,  -17.45 2887.68 4921.32 6873.94 6842.48 6207.57 9194.03 7137.26
RJF,STRONG_BUY,16,0,10,106.62,6.269311272799769,1.928242975822883,107.9971826,96.8248174,america,NYSE,1d,  3641.12 3251.38 5091.3 5583.21 5834.65 5498.38 4632.64 -253.53
TTWO,STRONG_BUY,16,0,10,152.71,7.524837526316162,3.500626927378093,153.0798664,137.4271336,america,NASDAQ,1d,  5685.16 2199.2 894.72 2232.01 6825.7 6568.7 3568.81 -1881.2
LIN,STRONG_BUY,16,0,10,382.11,3.1325825826003353,2.682962222473037,383.63034698,362.45065302,america,NYSE,1d,  1653.74 6279.02 9643.87 10129.51 8483.9 7022.7 9199.51 4270.95
PCAR,STRONG_BUY,16,0,10,87.56,9.026613313755476,3.497594591080471,88.31278218,76.08621782,america,NASDAQ,1d,  -301.27 2692.41 11178.88 11444.87 14254.25 16830.2 23671.55 12130.59
EBAY,STRONG_BUY,16,0,10,47.19,4.623320565157812,3.2219961939759827,47.21393626,42.83306374,america,NASDAQ,1d,  -9980.69 19965.96 38593.09 69383.44 69946.08 71167.94 80937.45 56889.4
CEG,STRONG_BUY,16,1,9,96.18,4.481395109265463,2.6971618937792385,96.3411425,88.2568575,america,NASDAQ,1d,  -5220.91 2453.93 10543.12 18315.18 16349.83 16241.15 8249.48 17994.25
CDAY,STRONG_BUY,16,0,10,70.64,6.802134833159457,5.062763995478605,69.89761969,62.92138031,america,NYSE,1d,  -12121.1 -11857.02 -11242.81 -8853.01 -3385.36 1131.63 9671.38 17117.34
TAP,STRONG_BUY,16,0,10,67.99,2.7774138556884793,2.5196399221942443,67.62211358,64.76288642,america,NYSE,1d,  6075.16 3094.4 5514.83 3805.9 4793.0 10068.32 18043.2 37775.32
KEYS,STRONG_BUY,16,0,10,170.43,3.7701384576042045,1.8526265463455474,171.90354983,157.79545017,america,NYSE,1d,  141.43 487.99 3033.84 2770.5 4764.79 5208.58 7250.23 2304.31
ATVI,STRONG_BUY,16,0,10,93.21,11.779120009282778,7.403353114017392,91.97482343,77.56117657,america,NASDAQ,1d,  -355169.5 -225153.16 -38438.71 -59360.77 44068.79 138332.62 106137.35 96288.19
CSGP,STRONG_BUY,16,1,9,90.61,5.4679770504610445,2.438583202378666,91.17059965,84.91840035,america,NASDAQ,1d,  14315.78 19683.44 24233.26 24123.3 19794.5 18828.79 26420.52 28135.78
FICO,STRONG_BUY,16,1,9,837.24,5.472189736288129,3.9093207370606677,829.66654567,764.72545433,america,NYSE,1d,  1347.61 1783.63 2095.94 2224.58 1841.43 1777.22 1662.19 1825.86
VRTX,STRONG_BUY,16,0,10,357.98,4.175194829127875,3.1098872928686063,355.63998251,338.98901749,america,NASDAQ,1d,  1823.32 8937.0 12145.65 12484.47 15478.45 19023.83 23944.45 19661.7
CBRE,STRONG_BUY,16,2,8,88.14,10.017766280275197,4.364506121675717,89.18249111,72.86650889,america,NYSE,1d,  874.16 3539.39 7207.1 11322.9 14830.51 15936.96 15895.57 8194.09
CDW,STRONG_BUY,16,0,10,189.61,5.871776832278044,1.9562084614888278,190.89261103,173.51038897,america,NASDAQ,1d,  -971.58 -37.83 1106.46 1196.29 1715.65 2264.32 3920.9 777.43
CTAS,STRONG_BUY,16,0,10,503.67,3.256910514253292,2.5593513350614217,500.46078839,479.15721161,america,NASDAQ,1d,  2893.44 6717.7 7560.85 8035.55 7268.97 7221.74 7582.4 5488.93
NXPI,STRONG_BUY,16,0,10,219.62,10.898841796890807,4.52421066659052,219.92436866,186.62863134,america,NASDAQ,1d,  -9561.89 -1459.52 7834.68 17264.3 21158.11 18033.23 20031.08 10031.57
AMAT,STRONG_BUY,16,1,9,145.5,4.014011509454193,2.7847242826262146,147.32295947,135.06104053,america,NASDAQ,1d,  3275.84 26978.14 48871.81 57025.67 60936.38 60713.29 85242.36 64863.55
AOS,STRONG_BUY,16,1,9,75.0,5.70526553162702,3.3000936587515923,74.9641244,68.6378756,america,NYSE,1d,  7933.08 6487.31 8804.53 11399.65 9597.81 9346.65 11010.03 6590.59
TT,STRONG_BUY,16,0,10,198.85,6.946550926672913,2.894073694613894,198.11553251,182.39946749,america,NYSE,1d,  7882.77 7183.43 7802.52 10540.06 13359.87 12375.44 12579.35 6943.44
TYL,STRONG_BUY,16,0,10,421.75,4.690446423601344,1.9118592299402195,425.73709427,390.17190573,america,NYSE,1d,  -2068.12 -1645.2 -940.81 -302.87 -288.27 546.94 1841.8 1938.98
DRI,STRONG_BUY,16,0,10,169.25,2.5985572572207616,1.6834086321253494,169.82517319,160.73082681,america,NYSE,1d,  -474.34 704.26 1384.74 1044.14 957.1 1954.17 4152.16 8280.9
GL,STRONG_BUY,16,1,9,110.92,2.0307416853049745,0.005409596624403434,113.10457222,105.36442778,america,NYSE,1d,  -2286.47 -2157.4 -1402.44 -200.34 265.34 663.81 -179.02 -1288.86
MMC,STRONG_BUY,16,1,9,188.38,3.3364844658217123,1.2126389538101137,189.12650217,180.35849783,america,NYSE,1d,  -1896.49 -435.03 2600.49 4301.03 3499.49 2074.79 2308.76 -2594.32
ALLE,STRONG_BUY,16,1,9,124.19,5.95693126749029,3.5304906006418975,124.0021603,114.1408397,america,NYSE,1d,  1560.27 2035.28 2395.47 2685.58 3207.56 2654.99 4043.42 238.77
TSLA,STRONG_BUY,16,1,9,290.38,12.627509794983993,4.6670895931255245,291.93949649,243.73550351,america,NASDAQ,1d,  1788197.03 669420.95 423974.81 -16936.55 -222733.91 124800.15 56144.14 241616.35
