Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
ATXI,NEUTRAL,7,10,9,0.75,-0.6402082581234936,1.2907822011837453,0.77173892,0.71525368,america,NASDAQ,1h, 
XFINU,BUY,15,2,9,10.62,0.9697341482016668,0.15088645794038769,10.66585179,10.45514821,america,NASDAQ,1h, 
CRGO,STRONG_SELL,1,16,9,2.63,-4.530967540528977,-2.753229849951566,2.84800332,2.61895668,america,NASDAQ,1h,  -212.3 -248.76 -341.77 -348.75 -364.12 -426.19 -349.2 -343.23
GENK,STRONG_SELL,1,16,9,14.27,-6.275348183469134,-1.9580900034352453,15.63904308,14.05580692,america,NASDAQ,1h,  -795.64 -1272.0 -1353.09 -1481.2 -1321.51 -1154.06 -1773.17 -2753.77
MACAU,BUY,14,2,10,10.6,2.0506402233560976,0.009434852344554656,10.7760487,10.1599513,america,NASDAQ,1h, 
CPSI,SELL,4,13,9,14.68,-2.237634892692853,1.0990736487468382,15.39582248,14.04608752,america,NASDAQ,1h, 
USLM,BUY,14,2,10,213.0,0.3939117738303253,1.18524500605686,213.36887082,205.99740918,america,NASDAQ,1h, 
MRTN,SELL,4,12,10,20.31,-0.4262078450398121,-0.2529283206050792,20.48559084,20.07170916,america,NASDAQ,1h, 
ARQQ,SELL,2,16,8,0.6371,-34.624001865458084,-15.126890028641853,1.30284622,0.52210378,america,NASDAQ,1h, 
ACST,BUY,13,3,10,2.12,1.2906594383613594,0.6284531697962734,2.1460412,2.0601788,america,NASDAQ,1h, 
ESCA,SELL,3,13,10,13.73,-4.559944627751335,-0.1309281350014544,14.88928979,13.18397021,america,NASDAQ,1h, 
FNCB,BUY,10,6,10,5.8601,0.8333810720772163,0.13995430551733534,5.93388467,5.72023533,america,NASDAQ,1h, 
RFDI,SELL,2,16,8,56.4874,-0.7321916355373332,-0.7904462194133828,57.95716327,56.45775673,america,NASDAQ,1h, 
PMD,SELL,5,11,10,3.9594,-2.070516534346069,0.9662094448311933,4.10551255,3.84049745,america,NASDAQ,1h, 
BOOM,NEUTRAL,9,7,10,26.49,0.6620489761133115,-0.256043376760303,27.01491983,26.00145017,america,NASDAQ,1h, 
BAND,SELL,1,15,10,13.5,-5.8886516353415175,-1.377716769952201,15.10618214,13.10992786,america,NASDAQ,1h, 
NXU,STRONG_SELL,0,17,9,0.1811,-6.6094324988861075,-3.575326784335658,0.20217811,0.18159159,america,NASDAQ,1h,  -13410.75 -11912.4 -12451.49 -7531.94 -8249.98 -7793.73 -7554.01 -10469.99
RVYL,SELL,4,14,8,4.2599,-44.09340380475341,-7.214361637247563,10.30108772,1.72283228,america,NASDAQ,1h, 
INM,BUY,12,4,10,0.8599,1.7836016710407705,2.110756030460095,0.89118634,0.81318836,america,NASDAQ,1h, 
BCTX,SELL,3,14,9,6.49,-2.715715534156672,-0.5897219882055538,6.90783651,6.31316349,america,NASDAQ,1h, 
TPG,BUY,14,5,7,29.365,2.891280619822737,0.8967839472237387,29.81303471,27.39296529,america,NASDAQ,1h, 
CSGP,NEUTRAL,9,10,7,82.56,-0.6715896644502664,-0.8103610882506587,83.88041294,82.40218706,america,NASDAQ,1h, 
LYRA,BUY,13,3,10,3.85,4.9293157019414195,-0.7836800750436197,4.07347825,3.41493175,america,NASDAQ,1h, 
SKYT,SELL,2,13,11,6.57,-2.9242410138432717,0.1677084921481935,6.9878375,6.3541625,america,NASDAQ,1h, 
LSXMK,SELL,5,11,10,23.17,-1.2273752782497098,0.39973567613826333,23.713739,22.740511,america,NASDAQ,1h, 
INDY,BUY,16,2,8,46.06,1.0487704014418,0.3093124543615602,46.26329133,45.09217867,america,NASDAQ,1h, 
AFRI,STRONG_BUY,17,0,9,11.42,2.465696752521012,2.8458213256484157,11.32152427,10.87704573,america,NASDAQ,1h,  -64.72 -194.25 -231.5 -294.09 -428.19 -481.99 -460.18 -409.42
ACVA,SELL,3,14,9,16.35,-2.238820695234452,-2.085196060171782,17.13669611,16.15699389,america,NASDAQ,1h, 
OPXS,NEUTRAL,9,9,8,3.97,-0.2295306350038686,-0.2730558897929285,4.0016124,3.9595176,america,NASDAQ,1h, 
HBIO,SELL,3,15,8,4.19,-2.586079886068376,-1.53895321102857,4.40443203,4.15155797,america,NASDAQ,1h, 
NSYS,STRONG_SELL,0,17,9,9.61,-3.6934545300466084,-1.030069968959907,10.21723713,9.48200287,america,NASDAQ,1h,  -91.31 -86.93 -96.61 -91.79 -81.48 -69.85 -78.79 -75.28
EXFY,SELL,6,15,5,3.905,-6.943603772775603,-2.509050056172754,4.41620127,3.81979873,america,NASDAQ,1h, 
PIXY,SELL,1,15,10,0.4201,-10.244957982205818,-1.9706215216605045,0.489149,0.3985361,america,NASDAQ,1h, 
DOGZ,NEUTRAL,7,10,9,0.68,-0.5353494661973599,0.44906641455921203,0.70830681,0.64650299,america,NASDAQ,1h, 
PEBO,SELL,1,15,10,25.16,-1.1163969397022981,-0.033375184755485066,25.4293439,24.9643261,america,NASDAQ,1h, 
PESI,SELL,4,13,9,11.93,-1.7437667145393618,-0.010644298553302178,12.25940067,11.70836933,america,NASDAQ,1h, 
FLEX,SELL,2,14,10,26.23,-1.3763321997063542,-0.3343719127593374,26.75563595,25.99236405,america,NASDAQ,1h, 
AEHL,SELL,5,11,10,0.368,-1.746569533538917,-0.7096025685994221,0.3822592,0.3523357,america,NASDAQ,1h, 
BRKHU,BUY,13,3,10,10.54,0.07589560328298717,-0.009486765961497667,10.57213034,10.50486966,america,NASDAQ,1h, 
DUNE,STRONG_BUY,17,0,9,10.1,0.780567145395608,0.6344955122993241,10.07070585,9.98461415,america,NASDAQ,1h,  377.5 314.35 259.94 214.05 175.82 430.88 55.37 -103.28
IXAQ,BUY,13,3,10,10.85,0.09692953056136844,0.11524787520380642,10.87436286,10.77311714,america,NASDAQ,1h, 
PBAX,SELL,5,10,11,10.81,-0.24607816049028486,0.009251549634583967,10.90908885,10.72891115,america,NASDAQ,1h, 
UTRE,SELL,2,13,9,48.7179,-0.17209034625180664,-0.12450124162978682,48.95535781,48.61729219,america,NASDAQ,1h, 
AMCX,NEUTRAL,8,8,10,10.51,-2.1582287015432655,2.646742845981052,11.10129561,9.81320439,america,NASDAQ,1h, 
ATOM,STRONG_SELL,0,16,10,6.105,-0.9942202566451215,-0.8110584702969277,6.28155682,6.04036318,america,NASDAQ,1h,  4048.51 2881.68 2399.14 1732.91 1443.14 1193.4 749.84 107.36
HCVIU,BUY,14,2,10,10.43,0.6076327719773786,0.24990388312187406,10.43893223,10.34407777,america,NASDAQ,1h, 
CKPT,SELL,6,11,9,1.95,-0.5372686012943291,1.302911289819832,1.98827346,1.87915654,america,NASDAQ,1h, 
DIST,BUY,10,3,11,10.46,0.37373064666968503,-0.04777830864786381,10.49960861,10.39039139,america,NASDAQ,1h, 
