Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
ADMP,STRONG_SELL,2,16,8,1.3601,-38.30393670826721,-39.93685000772814,5.69800808,-0.56645808,america,NASDAQ,1h,  -122301.31 -187334.53 -172901.85 -318805.42 -360803.52 -360197.65 -316505.34 -289660.68
ACAXU,STRONG_SELL,0,16,8,7.24,-29.17022527585948,-29.79986173287685,12.00014878,8.62592122,america,NASDAQ,1h,  159.53 132.71 109.68 90.28 74.14 60.8 49.81 40.79
LTCH,STRONG_SELL,1,16,9,0.9101,-39.423223221934656,-19.189339705604482,2.20166753,0.63804527,america,NASDAQ,1h,  -4297.6 -65292.79 -123140.62 -114052.64 -110365.35 -93572.94 -61046.53 -50166.34
APVO,STRONG_SELL,1,16,9,0.6013,-34.84079562628621,-15.105394682968836,1.26880219,0.46895781,america,NASDAQ,1h,  -12460.71 -61550.42 -90806.13 -95333.23 -78922.53 -66342.74 -55928.59 -49025.88
HMACU,STRONG_SELL,0,16,8,8.8,-15.239272497635596,-15.082505066100538,11.27449775,9.57700225,america,NASDAQ,1h,  8426.02 6926.27 5683.07 4657.85 3815.0 3123.38 2556.5 1987.42
HMAC,STRONG_SELL,1,14,9,6.96,-28.45671753785001,-10.986173441394754,13.13946957,5.43158043,america,NASDAQ,1h,  173.04 -957.73 -1656.0 -1915.25 -2639.79 -2670.43 -2425.12 -2199.18
PMN,STRONG_SELL,1,16,9,2.56,-11.97294094969169,-10.885850343924929,3.04894824,2.71563176,america,NASDAQ,1h,  -659.33 317.38 727.23 819.76 783.1 729.68 680.63 516.91
COSM,STRONG_SELL,0,16,10,1.2601,-16.676401859695957,-10.017281023722134,1.70576903,1.27169097,america,NASDAQ,1h,  -13395.6 -11661.88 -8179.05 -5358.12 -2269.19 -1455.98 -1336.03 -7109.26
COCO,STRONG_SELL,0,16,10,25.04,-6.761862561718061,-9.952674808325796,30.06475832,24.13234168,america,NASDAQ,1h,  -6084.71 3641.42 989.82 -5599.42 -7049.9 120.92 -20725.8 -45699.78
NCNA,STRONG_SELL,1,16,9,0.6803,-11.446678547538085,-9.473179949167658,0.81421277,0.71638533,america,NASDAQ,1h,  -789.01 -672.96 -603.44 -520.15 -507.19 -380.06 5278.82 5604.47
IVCPU,STRONG_SELL,0,16,10,9.44,-8.896489426588346,-8.549285541293301,11.08483075,9.56067925,america,NASDAQ,1h,  -83.71 -69.49 -194.17 -326.17 -350.51 -264.97 -205.89 -163.0
OBLG,STRONG_SELL,0,18,8,1.13,-12.21664620977893,-8.278476286333486,1.33075702,1.18366298,america,NASDAQ,1h,  -1769.19 -2116.18 -1858.93 -948.34 -489.61 -257.44 -393.6 -3162.93
BREA,STRONG_SELL,1,16,9,1.52,-18.496619966355937,-8.267400527462442,1.97387467,1.51501533,america,NASDAQ,1h,  -413.03 -548.52 -436.67 -559.63 -515.15 -993.49 -1118.59 -1068.07
GENQU,STRONG_SELL,1,13,10,9.43,-10.984774561149209,-8.223933602011087,11.65084169,9.37423831,america,NASDAQ,1h,  698.98 572.88 469.22 287.43 186.93 128.82 93.34 70.34
BTOG,STRONG_SELL,0,17,9,1.68,-8.652957360505454,-8.020804817957853,1.97759382,1.68720618,america,NASDAQ,1h,  11.11 -54.91 -51.16 -110.52 -133.03 -130.14 -124.45 -228.21
MDNA,STRONG_SELL,0,18,8,0.4141,-8.787601986187951,-7.846920404752524,0.50975555,0.41943045,america,NASDAQ,1h,  12372.4 7648.87 5148.43 3657.49 2488.51 1350.14 695.25 -4443.18
JCSE,STRONG_SELL,2,17,7,0.4803,-8.056952238237969,-7.773788285254923,0.56629996,0.47589104,america,NASDAQ,1h,  -659.38 -1162.2 -921.79 -739.64 -1361.84 -1492.58 -1776.6 -1794.91
TMC,STRONG_SELL,2,16,8,1.28,-13.066117096014665,-7.709168517290095,1.79147435,1.20004565,america,NASDAQ,1h,  19596.1 -9798.46 -30238.71 -31542.76 -35029.96 -37330.4 -33874.28 -36993.32
BNOX,STRONG_SELL,1,16,9,1.47,-17.124268494818864,-7.543680893618614,1.92124844,1.42297156,america,NASDAQ,1h,  382.47 1778.58 2367.48 2221.67 1960.05 1456.37 1117.92 763.29
WEYS,STRONG_SELL,0,17,9,24.85,-8.0610992266773,-7.2426852365442045,28.02669108,25.86730892,america,NASDAQ,1h,  131.43 118.4 78.45 62.94 62.63 50.44 80.96 -123.28
VINC,STRONG_SELL,0,17,9,0.906,-12.878751454424815,-7.100743399128419,1.13828875,0.91001125,america,NASDAQ,1h,  1097.04 744.35 11.54 -289.3 -1202.2 -1861.55 -3016.7 -3644.88
TRDA,STRONG_SELL,1,17,8,14.72,-11.617212885710558,-7.020812936234719,18.36297696,14.65900304,america,NASDAQ,1h,  -267.48 -241.44 -945.36 -1223.69 -1180.88 -1067.26 -1062.48 -1215.3
PRFX,STRONG_SELL,0,17,9,6.49,-7.25550607912291,-6.913768299906906,7.7885214,6.5216986,america,NASDAQ,1h,  -6779.23 -6133.52 -5201.13 -4346.87 -3390.18 -2711.54 -2120.59 -2487.61
VIGL,STRONG_SELL,2,16,8,6.71,-12.223824412862768,-6.656465187452184,8.60728591,6.58829409,america,NASDAQ,1h,  257.96 220.44 -333.14 -1212.45 -1412.35 -1365.73 -1155.81 -2080.72
CELU,STRONG_SELL,0,16,10,0.3551,-8.596698052499619,-6.6275752356661,0.4272376,0.3592165,america,NASDAQ,1h,  689.49 -1031.66 -960.2 -1096.58 -2864.1 -1566.56 -1606.53 -14668.11
NIR,STRONG_SELL,0,16,10,1.2901,-9.429803007539903,-6.582863266739565,1.57092319,1.29058681,america,NASDAQ,1h,  896.34 -1495.92 -2947.9 -3273.9 -3551.59 -5966.6 -8163.5 -8320.09
BRQS,STRONG_SELL,0,16,10,0.187,-7.845456337472882,-6.551443430391572,0.21776309,0.19040701,america,NASDAQ,1h,  5178.41 2645.39 3198.84 -2539.69 -5833.34 -7418.42 -6011.55 -6490.59
SEDG,STRONG_SELL,1,16,9,195.77,-14.198015804620042,-6.363776417724026,267.19007849,182.25534151,america,NASDAQ,1h,  5549.84 -47309.73 -104864.43 -121199.21 -91392.02 -47867.59 -55308.96 -68723.02
