Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
MRTX,STRONG_BUY,17,2,7,62.28,40.01180554455533,29.767572692135417,56.03163088,34.67811912,america,NASDAQ,1h,  11259.89 19071.32 -863.58 2629.79 3940.78 4579.62 170191.92 268637.42
AGRI,STRONG_BUY,17,0,9,0.1336,23.975416491514267,23.04303098455607,0.12122874,0.09656116,america,NASDAQ,1h,  -47663.94 -47454.23 -44283.23 -41786.99 -39758.45 -36452.16 -29302.63 39098.98
MGAM,STRONG_BUY,16,0,10,0.54,36.19472395258882,18.06504509428808,0.51561019,0.32092321,america,NASDAQ,1h,  1765.54 5267.21 4304.37 3038.72 2390.04 2020.67 2656.63 4327.64
SENEB,STRONG_BUY,17,0,9,54.39,33.567293691569546,13.433022586498168,55.36190594,30.17567406,america,NASDAQ,1h,  24.62 -17.63 -33.31 -36.69 -34.74 -29.51 -24.69 -20.47
MRND,STRONG_BUY,14,0,7,23.6999,10.971195612915707,13.23952410530842,23.29962723,19.16178277,america,NASDAQ,1h,  nan nan nan nan nan nan nan
GLSTU,STRONG_BUY,14,0,10,12.11,14.441416929782605,10.765572121101258,11.53564996,9.82385004,america,NASDAQ,1h,  71.61 58.69 48.07 39.36 32.21 26.36 -741.74 -988.54
DHACU,STRONG_BUY,16,0,10,12.37,13.507898754991785,10.59434851256411,12.38466479,9.93584521,america,NASDAQ,1h,  -40.03 -35.98 -31.05 -26.22 790.47 1052.7 1064.28 972.26
CJET,STRONG_BUY,16,0,10,1.9278,16.415855455445765,10.570056954075397,1.85814888,1.46937112,america,NASDAQ,1h,  739.5 862.53 834.44 747.1 -215.65 -876.25 -548.21 393.74
MSGM,STRONG_BUY,17,0,9,4.19,14.689571734358168,9.886939714293973,4.11328391,3.18306609,america,NASDAQ,1h,  217.36 -10022.37 -13568.4 -13138.37 -12490.96 -10889.99 -8780.86 -6139.51
PEV,STRONG_BUY,17,1,8,1.18,13.775880433197244,9.808300763074612,1.16938749,0.93548251,america,NASDAQ,1h,  3501.6 2886.04 2371.85 1945.88 2655.54 2184.53 1897.62 4464.05
LATGU,STRONG_BUY,17,0,9,11.83,10.864675711962818,9.062413570572517,11.27194771,10.17705229,america,NASDAQ,1h,  243.33 198.98 -2764.52 -3725.54 -3668.64 -3311.85 -2864.81 -2421.5
SGD,STRONG_BUY,10,0,7,1.55,12.49981854867977,8.558621655694083,1.54737006,1.13460994,america,NASDAQ,1h,  -443.46 -957.16 -1303.98 -1396.36 -416.3 86.43 443.33 3.24
WHLM,STRONG_BUY,17,0,9,4.29,9.793550682301273,8.210094059543295,4.18796206,3.75168794,america,NASDAQ,1h,  75.01 58.99 47.07 48.42 44.57 38.94 33.1 30.24
BHACU,STRONG_BUY,16,1,9,11.65,11.576821483924846,7.995365005793744,11.39874583,9.74202417,america,NASDAQ,1h,  -40.29 -33.22 -27.3 -22.4 -18.36 -15.04 -12.31 -10.08
MMV,STRONG_BUY,16,0,10,1.39,16.142724970526274,7.8363680090613315,1.38917219,1.04087781,america,NASDAQ,1h,  -224.95 -508.5 -578.27 -679.44 -659.07 -385.27 -238.24 98.43
BRLIU,STRONG_BUY,17,2,7,12.04,11.779248980849928,7.5,11.80816112,10.00183888,america,NASDAQ,1h,  -3703.08 -3214.98 -2723.03 -2274.23 -1883.88 -1552.93 -1276.37 -1047.2
MDCP,STRONG_BUY,13,0,9,25.31,9.701147102939231,7.401312578980907,25.29545451,20.58250549,america,NASDAQ,1h,  nan nan 628.28 566.25 489.4 413.47 344.82 285.39
ACBAU,STRONG_BUY,16,0,10,12.035,8.441334121719407,6.916004086527778,11.8792387,10.4412613,america,NASDAQ,1h,  -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0
SEPAU,STRONG_BUY,17,0,9,10.765,7.637621673507539,6.8968051111865805,10.51439913,9.52006087,america,NASDAQ,1h,  nan nan nan nan nan nan nan nan
STCN,STRONG_BUY,16,0,10,10.95,4.001213222116263,6.699147381242398,10.85427009,9.80344991,america,NASDAQ,1h,  166.68 103.32 63.56 41.51 28.72 17.38 76.7 94.0
PRPO,STRONG_BUY,16,1,9,6.71,12.177531392154933,6.686085336148608,6.63913173,5.57134827,america,NASDAQ,1h,  351.42 325.32 140.07 61.09 23.23 -35.73 -54.0 -75.17
DKDCU,STRONG_BUY,17,0,9,11.41,7.974226205854393,6.66542021127421,11.03872594,10.22528406,america,NASDAQ,1h,  -1229.83 -1240.44 -1132.02 -1207.48 -1128.58 -993.7 -848.19 -711.55
KACLU,STRONG_BUY,15,1,8,11.0,7.561929560768604,5.809926894959588,10.76714634,9.77785366,america,NASDAQ,1h,  95.8 78.87 64.78 53.12 43.52 35.64 29.18 23.88
HHGCU,STRONG_BUY,17,1,8,12.5,8.538287418802739,5.440742302825811,14.10972284,9.58129716,america,NASDAQ,1h,  -631.18 -721.68 -669.23 -563.07 -468.45 -387.16 -318.71 -261.73
CRVO,STRONG_BUY,16,1,9,5.48,10.813332185754803,5.344098423683192,5.4706547,4.6481553,america,NASDAQ,1h,  268.85 200.54 266.04 288.85 271.93 213.56 170.26 85.53
AOGOU,STRONG_BUY,17,0,9,11.31,6.091490074207769,5.13106525376466,11.22007693,10.18793307,america,NASDAQ,1h,  -130.32 -126.52 -113.46 -97.81 -82.51 -68.75 -120.51 -130.73
DWSN,STRONG_BUY,17,0,9,2.38,3.402582317872543,5.0925741940326645,2.45183372,2.13001628,america,NASDAQ,1h,  90.43 88.93 49.68 21.48 407.3 528.11 519.34 468.54
NUVL,STRONG_BUY,17,1,8,62.38,24.806794235705894,5.061477301129287,68.47647275,35.82678725,america,NASDAQ,1h,  8492.46 15963.7 18425.0 20387.67 19038.34 20489.16 30705.39 44262.33
MAQC,STRONG_BUY,17,0,9,12.35,4.193675906711732,4.927782497875953,12.32952568,11.35325432,america,NASDAQ,1h,  101.69 102.99 94.15 81.98 69.55 122.41 132.91 127.67
HPLTU,STRONG_BUY,17,0,9,10.85,5.162798763258735,4.881483923166812,10.72965961,9.68335039,america,NASDAQ,1h,  -200.81 -164.58 -134.8 -110.36 -90.33 -73.92 -60.49 -49.5
ONYXU,STRONG_BUY,18,0,8,11.44,7.377779591269174,4.685212298682259,11.2548467,10.3091533,america,NASDAQ,1h,  137.4 112.36 76.63 -24.5 -63.64 -185.24 -218.14 -211.77
KITT,STRONG_BUY,17,0,9,1.97,8.423258180219733,4.6764329247232865,1.94210878,1.73828122,america,NASDAQ,1h,  662.08 851.49 851.57 835.27 752.67 650.46 549.51 2856.71
MCAGU,STRONG_BUY,17,0,9,11.25,7.808532012646822,4.563621154382375,11.20254621,10.03945379,america,NASDAQ,1h,  -392.99 -543.99 -556.31 -510.78 -445.71 -637.22 -562.18 -480.37
ELYS,STRONG_BUY,16,0,10,0.5,5.233610512349401,4.532508669403597,0.50151168,0.44073842,america,NASDAQ,1h,  719.96 798.8 758.43 672.97 816.42 858.15 1004.35 972.85
DRTS,STRONG_BUY,18,1,7,3.685,5.357959743824338,4.50935904707886,3.64068137,3.41863863,america,NASDAQ,1h,  612.25 973.95 1033.38 158.11 -214.33 -347.2 -370.0 -345.69
ARAY,STRONG_BUY,17,0,9,3.09,10.883177800777275,4.480488522361867,3.16186523,2.51228477,america,NASDAQ,1h,  7633.58 13907.48 16924.12 14081.03 10961.93 10671.67 31577.22 40235.1
AIBBU,STRONG_BUY,14,1,9,11.4,9.489506740331066,4.473385405068058,11.49600318,9.62786682,america,NASDAQ,1h,  -746.16 -610.64 -499.69 -408.88 -334.55 -273.73 -223.97 -183.25
FRLAU,STRONG_BUY,18,0,8,11.28,5.073132017683577,4.454019396222407,11.21539441,10.43074559,america,NASDAQ,1h,  -716.57 -593.99 -489.84 -402.71 -330.45 -270.85 -221.85 -181.63
VSACU,STRONG_BUY,17,0,9,11.44,6.08557813979138,4.4510385756676385,11.42723622,10.34537378,america,NASDAQ,1h,  222.92 229.74 211.65 185.0 157.29 131.65 109.19 90.08
AREC,STRONG_BUY,16,0,10,1.6,2.925882422348039,4.403205178398977,1.60581609,1.44959391,america,NASDAQ,1h,  -2071.46 -1754.07 -1332.72 -1204.65 -1202.47 -1092.26 -1009.29 -149.12
UNB,STRONG_BUY,16,0,10,23.8,6.9545311261721,4.399243763461143,23.42501159,21.44070841,america,NASDAQ,1h,  -344.9 -310.46 -252.3 -205.57 -167.77 -131.64 30.46 97.15
MCAFU,STRONG_BUY,17,0,9,10.98,5.108650596735259,4.332953249714947,10.79675213,10.12224787,america,NASDAQ,1h,  -146.59 -119.99 -98.2 -80.36 -65.76 -53.8 -44.02 -36.02
QLGN,STRONG_BUY,16,0,10,1.0895,6.998000173494859,3.8598297442350145,1.09432031,0.95037969,america,NASDAQ,1h,  -102.94 -81.66 -65.53 106.75 167.52 177.16 129.36 98.04
SFT,STRONG_BUY,17,0,9,1.77,8.814597140081887,3.8488617695376774,1.77121568,1.53905432,america,NASDAQ,1h,  -421.09 1730.37 4689.71 5003.1 6135.98 6243.98 5045.3 4875.17
BDSX,STRONG_BUY,16,0,10,1.97,13.278936443041417,3.7388098999473414,2.04914869,1.55206131,america,NASDAQ,1h,  3660.22 5095.32 4316.44 2621.27 2082.13 1872.74 1616.83 1608.25
AEAEU,STRONG_BUY,16,0,10,10.86,4.692256821866977,3.734836183016526,10.75663232,9.96838768,america,NASDAQ,1h,  212.3 175.89 49.56 -6.63 -29.01 59.92 90.86 95.25
CLPS,STRONG_BUY,17,0,9,1.03,2.887509998693133,3.6947548575455613,1.05062265,0.95665735,america,NASDAQ,1h,  -1031.46 -868.46 -851.37 -766.99 -662.74 -559.84 -85.03 116.93
WAVSU,STRONG_BUY,14,1,9,11.86,9.202203898990646,3.4633167582657194,12.84794617,9.30080383,america,NASDAQ,1h,  741.51 707.45 629.2 539.99 454.4 378.08 312.49 257.25
MRM,STRONG_BUY,16,0,10,5.8,1.5139581692482693,3.4513511103183845,5.96062159,5.29687841,america,NASDAQ,1h,  582.44 449.86 428.86 317.64 423.68 428.54 455.21 424.73
HUDAU,STRONG_BUY,15,1,8,11.0,4.670127302768151,3.3931760503806743,10.89594986,10.15805014,america,NASDAQ,1h,  -125.83 -126.81 -115.69 -100.62 -85.31 -71.29 -59.07 -48.71
LUMO,STRONG_BUY,16,0,10,4.21,14.260280032676803,3.389251938241486,4.40474568,3.22934432,america,NASDAQ,1h,  -114.48 -95.53 -79.1 11.18 77.32 252.52 83.91 212.22
MCACU,STRONG_BUY,17,1,8,10.9,6.785901126052423,3.37721016207459,10.87445005,9.71556995,america,NASDAQ,1h,  -16214.27 -13653.89 -11365.2 -9395.71 -7735.86 -6353.57 -5210.49 -4269.19
BRACU,STRONG_BUY,18,0,8,11.07,3.8248239808144575,3.3130160401156843,10.98089392,10.32311608,america,NASDAQ,1h,  1280.39 1181.86 525.01 208.58 60.16 20.71 2.68 -4.93
DISA,STRONG_BUY,16,0,10,10.9,4.884035783738753,3.2881645029849267,10.98631005,10.05468995,america,NASDAQ,1h,  -501.33 -434.22 -367.29 -306.52 -253.8 136.39 283.61 318.06
MOTS,STRONG_BUY,16,1,9,0.49,4.3301260691176395,3.2004785132391476,0.49876825,0.45079075,america,NASDAQ,1h,  432.4 365.36 163.26 -66.35 -249.7 -270.19 -254.01 -224.3
SMAPU,STRONG_BUY,17,0,9,11.0,5.152471083070438,3.112110986126737,10.9386942,10.1043058,america,NASDAQ,1h,  -2321.36 -1958.58 -1632.11 -1350.18 -1112.11 -913.61 -749.35 -614.03
TRONU,STRONG_BUY,17,0,9,11.3,6.085389630329857,3.0891155227576093,11.28915363,10.22223637,america,NASDAQ,1h,  -5709.75 -4674.23 -3825.68 -3130.75 -2561.85 -2096.22 -1715.17 -858.64
