Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
OASUSDT,SELL,5,13,8,0.04793,-4.37842284048952,-0.4486354006563431,0.05515324,0.04393576,america,Kucoin,Interval.INTERVAL_1_DAY
NEOBTC,BUY,11,5,10,0.0002866,3.532981720973922,2.690888243935646,0.0002899,0.00026281,america,BINANCE,Interval.INTERVAL_1_DAY
KNCUSDT,NEUTRAL,7,9,10,0.546,-1.9983241713433273,3.861517976031976,0.56258185,0.49911815,america,BINANCE,Interval.INTERVAL_1_DAY
LYMUSDT,SELL,3,14,9,0.000841,-19.57540403557428,-7.531610775151194,0.00122363,0.00078427,america,Kucoin,Interval.INTERVAL_1_DAY
NIMETH,SELL,3,11,12,4.5e-07,-4.255319148936181,2.2727272727272663,5.1e-07,4.1e-07,america,Kucoin,Interval.INTERVAL_1_DAY
SUTERBTC,SELL,1,3,22,1e-08,0.0,0.0,1e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
NULSBTC,BUY,13,4,9,7.33e-06,7.320644216691079,3.8243626062322846,7.37e-06,6.41e-06,america,BINANCE,Interval.INTERVAL_1_DAY
HAIUSDT,SELL,6,10,10,0.01946,-3.137479573506255,1.85815231614761,0.02064136,0.01840164,america,Kucoin,Interval.INTERVAL_1_DAY
MITXUSDT,BUY,13,5,8,0.006477,4.3225317018408305,3.344289498037469,0.00656531,0.00566829,america,Kucoin,Interval.INTERVAL_1_DAY
PDEXUSDT,SELL,3,15,8,0.7694,-7.086645494964856,-5.488404088050331,0.9016601,0.7374599,america,Kucoin,Interval.INTERVAL_1_DAY
HTRBTC,SELL,4,11,11,1.64e-06,-3.529411764705884,0.6134969325153321,1.76e-06,1.55e-06,america,Kucoin,Interval.INTERVAL_1_DAY
FLAMEUSDT,SELL,3,14,9,0.02084,-19.129736624489183,-5.9481902698799445,0.02817689,0.01988911,america,Kucoin,Interval.INTERVAL_1_DAY
EPXUSDT,SELL,7,11,8,0.0001773,-1.6038625894888696,2.5211055857522666,0.00017959,0.00016541,america,BINANCE,Interval.INTERVAL_1_DAY
PUNDIXBTC,SELL,1,15,10,1.251e-05,-1.9592476489028172,-0.8716323296354886,1.323e-05,1.212e-05,america,Kucoin,Interval.INTERVAL_1_DAY
AOGUSDT,NEUTRAL,9,8,9,0.007093,6.26217228464418,0.8846788416680909,0.00747614,0.00662246,america,Kucoin,Interval.INTERVAL_1_DAY
VETBTC,BUY,4,6,16,6.1e-07,0.0,1.6666666666666572,6.2e-07,5.9e-07,america,BINANCE,Interval.INTERVAL_1_DAY
TWTBTC,SELL,2,14,10,3.073e-05,-3.1515915537346473,-1.1579285944033586,3.337e-05,2.998e-05,america,BINANCE,Interval.INTERVAL_1_DAY
AGLDUSDT,BUY,15,2,9,0.587,8.784284655300212,5.67056705670565,0.64161748,0.41348252,america,BINANCE,Interval.INTERVAL_1_DAY
KAIETH,SELL,6,8,12,2.43e-06,0.8298755186722246,-0.4098360655737707,2.53e-06,2.36e-06,america,Kucoin,Interval.INTERVAL_1_DAY
YLDUSDT,SELL,5,15,6,0.074799,-13.624327779272562,-6.504405476315171,0.09131946,0.07467594,america,Kucoin,Interval.INTERVAL_1_DAY
COTIBTC,NEUTRAL,10,8,8,1.63e-06,6.535947712418306,6.535947712418306,1.64e-06,1.38e-06,america,BINANCE,Interval.INTERVAL_1_DAY
CWSUSDT,SELL,3,13,10,0.1979,-9.142383526297493,-0.3123111021559595,0.22510281,0.18712719,america,Kucoin,Interval.INTERVAL_1_DAY
PEELBTC,SELL,4,13,9,1.82e-06,-9.452736318407943,4.0,2.46e-06,1.36e-06,america,Kucoin,Interval.INTERVAL_1_DAY
SENSOUSDT,SELL,5,12,9,0.059123,-3.3196534532117425,1.051138305872712,0.06216673,0.05546187,america,Kucoin,Interval.INTERVAL_1_DAY
ALICEUSDT,BUY,10,6,10,0.831,4.362022336059852,8.471478919201147,0.82887144,0.71222856,america,BINANCE,Interval.INTERVAL_1_DAY
UNICUSDT,STRONG_SELL,0,16,10,1.811,-12.864268555653851,-5.2774726711648015,2.14838061,1.80341939,america,Kucoin,Interval.INTERVAL_1_DAY
SYSBTC,NEUTRAL,8,10,8,3.42e-06,0.5882352941176521,1.1834319526627297,3.64e-06,3.09e-06,america,BINANCE,Interval.INTERVAL_1_DAY
IHCUSDT,BUY,10,7,9,3.903e-05,-1.464276697803598,3.6653386454183163,3.929e-05,3.645e-05,america,Kucoin,Interval.INTERVAL_1_DAY
BULLUSDT,STRONG_SELL,1,17,8,0.000866,-0.6846565822218622,0.8736167734420377,0.00106411,0.00068849,america,Kucoin,Interval.INTERVAL_1_DAY
BOSONETH,BUY,12,5,9,8.91e-05,31.010145566828413,13.114129744826712,9.525e-05,4.702e-05,america,Kucoin,Interval.INTERVAL_1_DAY
ROOBEEBTC,SELL,0,3,23,2e-08,0.0,0.0,2e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
SWASHUSDT,SELL,3,13,10,0.0094,-5.3564236810310035,-1.9914503180064713,0.01030174,0.00915626,america,Kucoin,Interval.INTERVAL_1_DAY
XECUSDT,SELL,4,13,9,2.335e-05,-5.427298501417582,0.34379028792437794,2.507e-05,2.243e-05,america,BINANCE,Interval.INTERVAL_1_DAY
BCHUSDC,SELL,5,12,9,192.65,-4.695866112569135,-2.6154561630540343,215.23712033,177.10887967,america,Kucoin,Interval.INTERVAL_1_DAY
LINAUSDT,SELL,6,11,9,0.010884,-5.015403143463047,4.262860427243979,0.01114369,0.00988501,america,BINANCE,Interval.INTERVAL_1_DAY
ETCUSDT,SELL,4,13,9,15.46,-3.2843290584923324,0.09711880867595823,16.49113491,14.97886509,america,BINANCE,Interval.INTERVAL_1_DAY
RUNEUSDT,BUY,15,2,9,1.583,4.0648622678539255,2.872368079022621,1.6886551,1.3868449,america,BINANCE,Interval.INTERVAL_1_DAY
MPLXUSDT,NEUTRAL,8,8,10,0.07435,-0.6684406067414983,-2.7227172220695763,0.08114725,0.07006475,america,Kucoin,Interval.INTERVAL_1_DAY
TRACBTC,BUY,13,3,10,9.11e-06,5.6844547563804895,-0.43715846994535923,9.54e-06,8.16e-06,america,Kucoin,Interval.INTERVAL_1_DAY
HYDRAUSDT,SELL,6,14,6,0.401,-16.896932280304853,-11.381215469613267,0.53224661,0.39575339,america,Kucoin,Interval.INTERVAL_1_DAY
ASTRUSDT,BUY,13,3,10,0.0605,2.5365856469456816,5.880294014700709,0.06665207,0.05242793,america,BINANCE,Interval.INTERVAL_1_DAY
