Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
NKNUSDT,STRONG_SELL,1,16,9,0.0853,-1.0555619997680026,-0.07029053420805553,0.09405987,0.08039013,america,BINANCE,Interval.INTERVAL_1_DAY
LOOMBTC,BUY,15,2,9,1.89e-06,18.867924528301884,9.883720930232556,1.85e-06,1.38e-06,america,BINANCE,Interval.INTERVAL_1_DAY
GEMUSDT,SELL,3,15,8,0.000613,-6.522103786388513,-5.634236453201964,0.00071844,0.00058066,america,Kucoin,Interval.INTERVAL_1_DAY
OASUSDT,SELL,2,14,10,0.04576,-5.519608088066619,-1.1470912272363876,0.04899459,0.04520141,america,Kucoin,Interval.INTERVAL_1_DAY
NEOBTC,BUY,11,6,9,0.0002803,1.4807573947359032,1.5432546007824897,0.00028998,0.00026495,america,BINANCE,Interval.INTERVAL_1_DAY
KNCUSDT,BUY,13,4,9,0.59,9.292992338950242,5.451295799821267,0.61289339,0.47370661,america,BINANCE,Interval.INTERVAL_1_DAY
LYMUSDT,SELL,1,15,10,0.0008322,-11.465259529559475,-1.2014436318738717,0.00095895,0.00077077,america,Kucoin,Interval.INTERVAL_1_DAY
NIMETH,NEUTRAL,10,6,10,5.2e-07,13.043478260869563,10.63829787234043,5.2e-07,3.9e-07,america,Kucoin,Interval.INTERVAL_1_DAY
SUTERBTC,NEUTRAL,1,3,22,1e-08,0.0,0.0,1e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
NULSBTC,SELL,1,15,10,6.74e-06,-1.7492711370262413,-0.7363770250368304,7.31e-06,6.53e-06,america,BINANCE,Interval.INTERVAL_1_DAY
HAIUSDT,BUY,14,5,7,0.02107,8.386613558769255,8.368050198014714,0.02055649,0.01795951,america,Kucoin,Interval.INTERVAL_1_DAY
MITXUSDT,STRONG_SELL,0,16,10,0.004876,-17.79343831135988,-11.760980111836986,0.00691208,0.00494002,america,Kucoin,Interval.INTERVAL_1_DAY
PDEXUSDT,SELL,3,14,9,0.7032,-10.316798639264022,-2.2953370755293747,0.85956286,0.66159714,america,Kucoin,Interval.INTERVAL_1_DAY
HTRBTC,SELL,2,13,11,1.52e-06,-5.0,0.0,1.69e-06,1.45e-06,america,Kucoin,Interval.INTERVAL_1_DAY
FLAMEUSDT,SELL,1,15,10,0.01996,-12.985364888199726,-2.951329800165311,0.02401341,0.01889459,america,Kucoin,Interval.INTERVAL_1_DAY
EPXUSDT,BUY,10,6,10,0.0001859,6.8022520969780516,4.738295115217753,0.00019236,0.00015838,america,BINANCE,Interval.INTERVAL_1_DAY
PUNDIXBTC,SELL,2,14,10,1.253e-05,-1.1829652996845397,-1.1829652996845397,1.331e-05,1.208e-05,america,Kucoin,Interval.INTERVAL_1_DAY
AOGUSDT,BUY,11,6,9,0.007208,1.1219088584082897,0.6310381415089097,0.00757088,0.00672542,america,Kucoin,Interval.INTERVAL_1_DAY
VETBTC,BUY,13,2,11,6.5e-07,4.838709677419345,1.5625,6.8e-07,5.7e-07,america,BINANCE,Interval.INTERVAL_1_DAY
TWTBTC,SELL,1,15,10,2.975e-05,-4.032258064516128,-1.2939615129396174,3.192e-05,2.895e-05,america,BINANCE,Interval.INTERVAL_1_DAY
AGLDUSDT,BUY,12,4,10,0.561,4.761904761904773,2.0,0.64937242,0.45942758,america,BINANCE,Interval.INTERVAL_1_DAY
