Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
SFPBTC,STRONG_BUY,16,1,9,1.956e-05,26.030927835051543,13.787085514834203,1.92e-05,1.288e-05,america,BINANCE,Interval.INTERVAL_1_DAY
SFPUSDT,STRONG_BUY,16,1,9,0.5107,15.651135936689414,10.17625612150239,0.50179251,0.39868749,america,BINANCE,Interval.INTERVAL_1_DAY
SFPBUSD,STRONG_BUY,16,1,9,0.5071,14.958249027405827,9.614802645800012,0.50052955,0.39860045,america,BINANCE,Interval.INTERVAL_1_DAY
TRXETH,STRONG_BUY,16,1,9,4.664e-05,8.43989769820972,6.120591581342438,4.619e-05,3.959e-05,america,BINANCE,Interval.INTERVAL_1_DAY
ELFUSDT,STRONG_BUY,16,1,9,0.2991,4.475699130525342,2.9852287986777952,0.30617823,0.27108177,america,BINANCE,Interval.INTERVAL_1_DAY
DYDXBNB,STRONG_BUY,16,0,10,0.009265,6.1043498775190415,2.7948208718421057,0.00954955,0.00819415,america,BINANCE,Interval.INTERVAL_1_DAY
ELFBUSD,STRONG_BUY,16,1,9,0.298,4.206734972199882,2.712577120601111,0.30572008,0.27094992,america,BINANCE,Interval.INTERVAL_1_DAY
NXRAETH,STRONG_BUY,14,1,9,3.727e-05,4.514862591138538,2.361988464707494,3.914e-05,3.102e-05,america,Kucoin,Interval.INTERVAL_1_DAY
USDJUSDT,STRONG_BUY,16,0,10,1.10961756,0.463263580585334,0.8225136962800406,1.1124111,1.0898243,america,Kucoin,Interval.INTERVAL_1_DAY
USDTUAH,STRONG_BUY,16,0,10,39.31,1.281368616664551,0.5576588560319351,39.38269975,38.40630025,america,BINANCE,Interval.INTERVAL_1_DAY
BUSDUAH,STRONG_BUY,16,0,10,39.31,1.1988020647540907,0.4497368017580641,39.40811587,38.47588413,america,BINANCE,Interval.INTERVAL_1_DAY
