Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
STXDOWNUSDT,STRONG_SELL,0,13,9,8.6547,-50.238018657075266,-53.72958858805396,25.58467496,10.12783504,america,Kucoin,Interval.INTERVAL_1_DAY
ZKTUSDT,STRONG_SELL,2,17,7,0.97,-63.437158447226174,-50.626081645118596,3.6670037,1.2364963,america,Kucoin,Interval.INTERVAL_1_DAY
ABBCBTC,STRONG_SELL,1,16,9,2.78e-06,-48.3271375464684,-48.03738317757009,8.97e-06,3.42e-06,america,Kucoin,Interval.INTERVAL_1_DAY
DENTBTC,STRONG_SELL,0,14,12,2e-08,-33.33333333333333,-33.33333333333333,3e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
TEMUSDT,STRONG_SELL,1,14,9,3.2e-05,-69.96433264501596,-33.08239230447512,0.00013007,1.64e-05,america,Kucoin,Interval.INTERVAL_1_DAY
DYDXDOWNUSDT,STRONG_SELL,0,12,10,11.8052,-16.139672516669464,-26.32341009798415,19.93375756,9.58694244,america,Kucoin,Interval.INTERVAL_1_DAY
IOIUSDT,STRONG_SELL,0,18,8,0.0517,-28.805530309289708,-24.053236184152524,0.08102993,0.05890407,america,Kucoin,Interval.INTERVAL_1_DAY
SXPDOWNUSDT,STRONG_SELL,1,11,10,10.2115,-18.7697129515832,-23.274589286318076,16.69265938,7.16480062,america,Kucoin,Interval.INTERVAL_1_DAY
NHCTUSDT,STRONG_SELL,1,17,8,0.04715,-22.474030444440018,-19.385173026945708,0.06637359,0.05337341,america,Kucoin,Interval.INTERVAL_1_DAY
HISEALSUSDT,STRONG_SELL,0,15,9,0.006535,-21.10632235944611,-19.071207430340564,0.0239088,-0.0021422,america,Kucoin,Interval.INTERVAL_1_DAY
COVETH,STRONG_SELL,0,16,10,6.41e-05,-18.208498149802224,-16.893556333462982,8.73e-05,6.908e-05,america,Kucoin,Interval.INTERVAL_1_DAY
ADSBTC,STRONG_SELL,0,16,10,2.23e-06,-27.361563517915314,-14.885496183206115,3.64e-06,2.21e-06,america,Kucoin,Interval.INTERVAL_1_DAY
SHRBTC,STRONG_SELL,0,15,11,6e-08,-14.285714285714306,-14.285714285714306,8e-08,6e-08,america,Kucoin,Interval.INTERVAL_1_DAY
GOALUSDT,STRONG_SELL,1,14,9,0.0954,-31.277913845267264,-14.131413141314127,0.16970843,0.08959157,america,Kucoin,Interval.INTERVAL_1_DAY
KAIBTC,STRONG_SELL,0,15,11,1.3e-07,-18.75,-13.333333333333329,1.7e-07,1.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
NRFBBTC,STRONG_SELL,0,16,10,7e-08,-12.5,-12.5,1.4e-07,3e-08,america,Kucoin,Interval.INTERVAL_1_DAY
BTCDOWNUSDT,STRONG_SELL,0,17,9,0.008068,-9.9101111049076,-12.11807635749686,0.00993566,0.00821684,america,BINANCE,Interval.INTERVAL_1_DAY
ALTUSDT,STRONG_SELL,1,16,9,0.02059,-35.89464180080326,-11.627108459590545,0.03430363,0.01505037,america,Kucoin,Interval.INTERVAL_1_DAY
BOLTBTC,STRONG_SELL,0,14,12,8e-08,-27.272727272727266,-11.1111111111111,1.4e-07,7e-08,america,Kucoin,Interval.INTERVAL_1_DAY
POKTUSDT,STRONG_SELL,1,16,9,0.03013,-11.677635387807868,-11.02120370917254,0.04002211,0.02757389,america,Kucoin,Interval.INTERVAL_1_DAY
EQXBTC,STRONG_SELL,0,15,11,1.7e-07,-19.04761904761905,-10.5263157894737,2.4e-07,1.6e-07,america,Kucoin,Interval.INTERVAL_1_DAY
CASBTC,STRONG_SELL,0,15,11,1.8e-07,-14.285714285714292,-10.0,2.4e-07,1.7e-07,america,Kucoin,Interval.INTERVAL_1_DAY
