Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ASDUSDT,STRONG_BUY,15,1,10,0.11283,79.46841845742736,39.04395726274538,0.11198767,0.02754233,america,Kucoin,Interval.INTERVAL_1_DAY
OLTETH,STRONG_BUY,16,0,10,4.23e-06,55.514705882352956,30.15384615384619,4.1e-06,1.69e-06,america,Kucoin,Interval.INTERVAL_1_DAY
RADBNB,STRONG_BUY,16,1,9,0.00693,20.64763231197773,21.8782975729863,0.00666649,0.00467551,america,BINANCE,Interval.INTERVAL_1_DAY
RADBUSD,STRONG_BUY,16,1,9,2.225,19.5615179932266,19.398980413200988,2.16931369,1.56728631,america,BINANCE,Interval.INTERVAL_1_DAY
RADUSDT,STRONG_BUY,16,1,9,2.225,19.610794538221697,19.34134305942932,2.16858876,1.56741124,america,BINANCE,Interval.INTERVAL_1_DAY
AFKUSDC,STRONG_BUY,15,1,10,0.010232,11.926665718629991,19.036262317205114,0.01040808,0.00715472,america,Kucoin,Interval.INTERVAL_1_DAY
AFKUSDT,STRONG_BUY,16,0,10,0.01022,11.5610911591656,18.068391866913117,0.0101781,0.0073858,america,Kucoin,Interval.INTERVAL_1_DAY
RLCUSDT,STRONG_BUY,16,1,9,1.908,12.11438666558493,17.26384364820845,1.98327254,1.42692746,america,BINANCE,Interval.INTERVAL_1_DAY
MNSTUSDT,STRONG_BUY,15,1,10,0.009751,20.79176767745588,17.205154093946803,0.00962324,0.00684676,america,Kucoin,Interval.INTERVAL_1_DAY
HMNDUSDT,STRONG_BUY,9,0,6,0.164,13.47125164325746,16.10619469026551,0.15998674,0.12017326,america,Kucoin,Interval.INTERVAL_1_DAY
PEELUSDT,STRONG_BUY,15,1,10,0.0603,14.649681528662413,12.39515377446412,0.0577147,0.0469373,america,Kucoin,Interval.INTERVAL_1_DAY
NIMUSDT,STRONG_BUY,15,1,10,0.0021746,28.131702373376697,11.683469346878212,0.00224159,0.00134902,america,Kucoin,Interval.INTERVAL_1_DAY
TLOSUSDT,STRONG_BUY,16,1,9,0.2082,18.478780262664387,10.426324108156265,0.21013186,0.16277314,america,Kucoin,Interval.INTERVAL_1_DAY
BLURUSDT,STRONG_BUY,11,1,10,0.7129,11.795885083427422,10.364579301803545,0.79958989,0.53203011,america,Kucoin,Interval.INTERVAL_1_DAY
PONDUSDT,STRONG_BUY,16,1,9,0.01115,8.042635658914747,10.275937098209866,0.01151835,0.00936465,america,BINANCE,Interval.INTERVAL_1_DAY
CSPRUSDT,STRONG_BUY,15,1,10,0.05824,21.217166881738336,9.399654369223825,0.06124318,0.04170382,america,Kucoin,Interval.INTERVAL_1_DAY
JASMYEUR,STRONG_BUY,15,1,10,0.006222,12.817537306667148,9.02209528482068,0.00649726,0.00512504,america,BINANCE,Interval.INTERVAL_1_DAY
PONDBUSD,STRONG_BUY,15,2,9,0.01098,6.433198627806604,8.766716196136713,0.01149963,0.00937537,america,BINANCE,Interval.INTERVAL_1_DAY
JASMYUSDC,STRONG_BUY,15,1,10,0.006809,13.158380184902342,8.55320844958149,0.00711548,0.00561442,america,Kucoin,Interval.INTERVAL_1_DAY
JASMYTRY,STRONG_BUY,16,1,9,0.14254,16.100606298641168,8.191313574920628,0.14467353,0.11844727,america,BINANCE,Interval.INTERVAL_1_DAY
SOLBNB,STRONG_BUY,15,2,9,0.0725,5.551775912269434,7.502965599050995,0.07734425,0.06272575,america,BINANCE,Interval.INTERVAL_1_DAY
SFUNDUSDT,STRONG_BUY,16,0,10,1.4496,11.564332661197227,6.8010520964569,1.49548167,1.23459833,america,Kucoin,Interval.INTERVAL_1_DAY
ZBCUSDT,STRONG_BUY,15,1,10,0.01735,4.673632440500427,6.363413437959792,0.01834491,0.01470409,america,Kucoin,Interval.INTERVAL_1_DAY
