Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
NKNUSDT,SELL,1,15,10,0.0826,-10.139251523063535,-1.2552301255230134,0.10662603,0.07317397,america,BINANCE,Interval.INTERVAL_1_DAY
LOOMBTC,STRONG_SELL,0,16,10,1.53e-06,-1.923076923076934,-0.6493506493506516,1.64e-06,1.45e-06,america,BINANCE,Interval.INTERVAL_1_DAY
GEMUSDT,SELL,3,13,10,0.000675,-19.482781243663,3.4958601655933847,0.0009853,0.0005017,america,Kucoin,Interval.INTERVAL_1_DAY
OASUSDT,SELL,7,10,9,0.05166,0.9017286306018093,1.0939120565155207,0.05715721,0.04540979,america,Kucoin,Interval.INTERVAL_1_DAY
NEOBTC,SELL,3,14,9,0.0002755,-2.207865966207592,0.3240959906776908,0.00029269,0.00026095,america,BINANCE,Interval.INTERVAL_1_DAY
KNCUSDT,STRONG_SELL,0,16,10,0.517,-15.9987006282566,-3.5447761194029965,0.69238069,0.46241931,america,BINANCE,Interval.INTERVAL_1_DAY
LYMUSDT,NEUTRAL,9,8,9,0.001209,5.525006546216304,9.620092483452723,0.0012177,0.0010175,america,Kucoin,Interval.INTERVAL_1_DAY
NIMETH,STRONG_SELL,1,13,12,4.8e-07,0.0,-2.040816326530617,5.1e-07,4.6e-07,america,Kucoin,Interval.INTERVAL_1_DAY
SUTERBTC,NEUTRAL,1,3,22,1e-08,0.0,0.0,1e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
NULSBTC,NEUTRAL,7,9,10,6.77e-06,0.5943536404160454,-0.1474926253687272,6.95e-06,6.52e-06,america,BINANCE,Interval.INTERVAL_1_DAY
HAIUSDT,SELL,1,15,10,0.01936,-11.393164000909877,-3.098253165824133,0.02273573,0.01861527,america,Kucoin,Interval.INTERVAL_1_DAY
MITXUSDT,SELL,3,14,9,0.006045,-2.793188286940989,1.2155917219208305,0.0068184,0.0055727,america,Kucoin,Interval.INTERVAL_1_DAY
PDEXUSDT,SELL,3,14,9,0.8052,-7.686663911253461,-0.783675883483653,0.93898397,0.72917603,america,Kucoin,Interval.INTERVAL_1_DAY
HTRBTC,SELL,5,15,6,1.7e-06,-0.5847953216374151,-1.1627906976744242,1.96e-06,1.53e-06,america,Kucoin,Interval.INTERVAL_1_DAY
FLAMEUSDT,SELL,2,14,10,0.02603,-10.458532806473116,0.6807457259998557,0.03277581,0.02293419,america,Kucoin,Interval.INTERVAL_1_DAY
EPXUSDT,STRONG_SELL,1,16,9,0.0001676,-13.425280231416906,-2.643043857101361,0.00022008,0.00015078,america,BINANCE,Interval.INTERVAL_1_DAY
PUNDIXBTC,SELL,3,12,11,1.286e-05,-1.22887864823349,-0.23273855702093726,1.358e-05,1.222e-05,america,Kucoin,Interval.INTERVAL_1_DAY
AOGUSDT,SELL,6,12,8,0.006779,2.2303991796232907,-1.6438634418118596,0.00778426,0.00513654,america,Kucoin,Interval.INTERVAL_1_DAY
VETBTC,STRONG_SELL,0,16,10,6e-07,-1.639344262295083,-1.639344262295083,6.3e-07,5.9e-07,america,BINANCE,Interval.INTERVAL_1_DAY
TWTBTC,SELL,2,14,10,3.175e-05,-0.25133521834746375,-2.5475751995089126,3.405e-05,3.01e-05,america,BINANCE,Interval.INTERVAL_1_DAY
AGLDUSDT,STRONG_SELL,1,16,9,0.469,-17.492522825851893,-5.462608345091709,0.64946409,0.41973591,america,BINANCE,Interval.INTERVAL_1_DAY
KAIETH,STRONG_SELL,1,15,10,2.36e-06,-0.8403361344537927,-4.065040650406516,2.6e-06,2.18e-06,america,Kucoin,Interval.INTERVAL_1_DAY
YLDUSDT,SELL,5,14,7,0.084999,-6.505768166995409,-2.1808180081478525,0.09959626,0.08229294,america,Kucoin,Interval.INTERVAL_1_DAY
COTIBTC,STRONG_SELL,0,15,11,1.47e-06,-6.369426751592371,-2.000000000000014,1.68e-06,1.41e-06,america,BINANCE,Interval.INTERVAL_1_DAY
CWSUSDT,SELL,3,14,9,0.2098,-11.873426044897428,-2.277702734174852,0.265953,0.192127,america,Kucoin,Interval.INTERVAL_1_DAY
PEELBTC,SELL,3,15,8,1.85e-06,-12.322274881516591,-10.628019323671495,2.62e-06,1.66e-06,america,Kucoin,Interval.INTERVAL_1_DAY
SENSOUSDT,SELL,4,13,9,0.057464,-14.362736046799455,-2.5143308887271587,0.07311811,0.05244899,america,Kucoin,Interval.INTERVAL_1_DAY
ALICEUSDT,SELL,4,13,9,0.78,-8.764815614335689,1.6949152542372872,0.97049872,0.65890128,america,BINANCE,Interval.INTERVAL_1_DAY
UNICUSDT,SELL,3,14,9,2.001,-11.845042422689971,-2.641950080280253,2.49178709,1.87431291,america,Kucoin,Interval.INTERVAL_1_DAY
SYSBTC,BUY,11,5,10,3.82e-06,9.142857142857139,13.017751479289942,3.79e-06,3.08e-06,america,BINANCE,Interval.INTERVAL_1_DAY
IHCUSDT,SELL,1,15,10,3.775e-05,-7.452807060554051,-1.0744234800838512,5.04e-05,3.153e-05,america,Kucoin,Interval.INTERVAL_1_DAY
BULLUSDT,BUY,11,6,9,0.001059,21.319738801695507,20.57383581919619,0.00108707,0.00065673,america,Kucoin,Interval.INTERVAL_1_DAY
BOSONETH,SELL,4,12,10,6.11e-05,-6.0,-3.88548057259716,6.783e-05,5.695e-05,america,Kucoin,Interval.INTERVAL_1_DAY
ROOBEEBTC,SELL,1,3,22,2e-08,0.0,0.0,2e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
SWASHUSDT,SELL,1,15,10,0.00972,-6.451479404407763,-0.9174311926605441,0.01110923,0.00914577,america,Kucoin,Interval.INTERVAL_1_DAY
XECUSDT,STRONG_SELL,0,15,11,2.355e-05,-12.486064659977714,-1.752190237797251,3.004e-05,2.095e-05,america,BINANCE,Interval.INTERVAL_1_DAY
BCHUSDC,SELL,5,11,10,191.76,-9.985776851473716,0.2960343943847761,238.91631689,166.35868311,america,Kucoin,Interval.INTERVAL_1_DAY
LINAUSDT,SELL,1,15,10,0.010283,-18.447981740215212,-3.0280740468309375,0.01574835,0.00847055,america,BINANCE,Interval.INTERVAL_1_DAY
ETCUSDT,SELL,1,15,10,15.83,-6.1480998399241145,-0.28346456692914046,17.98847971,14.58852029,america,BINANCE,Interval.INTERVAL_1_DAY
RUNEUSDT,BUY,12,6,8,1.468,12.556546917873959,-5.008412061602186,1.8325581,1.1287419,america,BINANCE,Interval.INTERVAL_1_DAY
MPLXUSDT,BUY,11,5,10,0.07418,9.37937746059363,-0.8182693336185736,0.07790048,0.06954152,america,Kucoin,Interval.INTERVAL_1_DAY
TRACBTC,BUY,12,4,10,8.75e-06,4.042806183115317,2.2196261682242806,8.96e-06,7.71e-06,america,Kucoin,Interval.INTERVAL_1_DAY
HYDRAUSDT,SELL,3,13,10,0.472,-12.376238165988624,0.2548853016142658,0.58374603,0.41705397,america,Kucoin,Interval.INTERVAL_1_DAY
ASTRUSDT,BUY,13,4,9,0.0601,5.463260092228566,-3.31402831402832,0.06674727,0.05265273,america,BINANCE,Interval.INTERVAL_1_DAY
WBTCETH,BUY,11,7,8,15.8,-0.24202881200504578,0.24744622803123661,16.02212315,15.60787685,america,BINANCE,Interval.INTERVAL_1_DAY
CSIXETH,SELL,3,12,9,1.011e-05,-16.23860811930406,-7.671232876712324,1.329e-05,9.62e-06,america,Kucoin,Interval.INTERVAL_1_DAY
BCHUSDT,SELL,5,11,10,192.0,-9.915545822801306,0.5130352842634238,239.26321278,166.17678722,america,BINANCE,Interval.INTERVAL_1_DAY
TONEUSDT,STRONG_BUY,16,1,9,0.01527,53.462246980753406,25.47247329498768,0.01522575,0.00610125,america,Kucoin,Interval.INTERVAL_1_DAY
POSIUSDT,BUY,12,7,7,0.02783,20.831886071552617,9.960883480184918,0.02814257,0.01915743,america,Kucoin,Interval.INTERVAL_1_DAY
XDBBTC,SELL,2,4,20,2e-08,0.0,0.0,3e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
HYVEBTC,NEUTRAL,9,8,9,1.12e-06,6.666666666666686,10.891089108910904,1.13e-06,8.9e-07,america,Kucoin,Interval.INTERVAL_1_DAY
RUNEUSDC,BUY,12,6,8,1.46,11.966338808009283,-5.7097280436060345,1.84182575,1.12017425,america,Kucoin,Interval.INTERVAL_1_DAY
ETCUSDC,SELL,1,15,10,15.8392,-6.024876959154923,-0.13864029117614507,17.95331875,14.59309125,america,Kucoin,Interval.INTERVAL_1_DAY
KAVAUSDT,SELL,1,15,10,0.678,-11.98615279959391,-1.8529241459177683,0.85525502,0.60894498,america,BINANCE,Interval.INTERVAL_1_DAY
GLQUSDT,SELL,3,15,8,0.004276,-7.093970668115148,-5.924801443249066,0.00553188,0.00405892,america,Kucoin,Interval.INTERVAL_1_DAY
