Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ZKTUSDT,STRONG_SELL,2,17,7,0.97,-63.437158447226174,-50.626081645118596,3.6670037,1.2364963,america,Kucoin,Interval.INTERVAL_1_DAY
DAPPTBTC,STRONG_SELL,1,15,10,1e-08,-50.0,-50.0,2e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
ASTRAUSDT,STRONG_SELL,1,16,7,0.0705,-68.69217628143255,-46.904654315408955,0.30690172,0.06762828,america,Kucoin,Interval.INTERVAL_1_DAY
GFTUSDT,STRONG_SELL,1,13,8,0.019,-48.17239498090562,-34.550465036169484,0.04535367,0.02204633,america,Kucoin,Interval.INTERVAL_1_DAY
GFTBUSD,STRONG_SELL,1,13,8,0.01932,-47.29375818419904,-33.498554316398184,0.04530001,0.02213499,america,BINANCE,Interval.INTERVAL_1_DAY
GFTBTC,STRONG_SELL,1,12,9,6.9e-07,-45.669291338582674,-33.00970873786409,1.62e-06,7.7e-07,america,Kucoin,Interval.INTERVAL_1_DAY
CGGUSDT,STRONG_SELL,1,16,9,0.05712,-33.395002036513105,-29.028490488674635,0.10083872,0.06671428,america,Kucoin,Interval.INTERVAL_1_DAY
SRMUSDT,STRONG_SELL,1,16,9,0.0743,-51.797067600882315,-26.906050172159368,0.18857094,0.06124906,america,Kucoin,Interval.INTERVAL_1_DAY
SRMBUSD,STRONG_SELL,1,16,9,0.07464,-51.597631578213566,-26.66031265659852,0.18824095,0.06146105,america,BINANCE,Interval.INTERVAL_1_DAY
SRMBTC,STRONG_SELL,1,16,9,2.69e-06,-49.14933837429112,-24.64985994397759,6.75e-06,2.05e-06,america,Kucoin,Interval.INTERVAL_1_DAY
PNTUSDT,STRONG_SELL,0,17,9,0.1257,-33.62317703342916,-23.51688469729237,0.21180619,0.14236381,america,BINANCE,Interval.INTERVAL_1_DAY
DERCUSDT,STRONG_SELL,1,16,9,0.1331,-29.61272136627261,-23.501350652336356,0.20616232,0.14854768,america,Kucoin,Interval.INTERVAL_1_DAY
PNTBTC,STRONG_SELL,0,17,9,4.47e-06,-31.65137614678899,-22.66435986159169,7.45e-06,5.02e-06,america,Kucoin,Interval.INTERVAL_1_DAY
TAUMUSDT,STRONG_SELL,1,17,8,0.0003757,-31.244624197060915,-22.555244063324537,0.00079833,0.00034148,america,Kucoin,Interval.INTERVAL_1_DAY
VGXUSDT,STRONG_SELL,1,17,8,0.152,-45.546387724694135,-22.135136519645513,0.3651847,0.1175153,america,BINANCE,Interval.INTERVAL_1_DAY
PERLUSDT,STRONG_SELL,0,17,9,0.0195,-33.137500501468736,-22.121490474859215,0.03305892,0.02146808,america,BINANCE,Interval.INTERVAL_1_DAY
HIFRIENDSUSDT,STRONG_SELL,2,13,7,0.018627,-19.307990315399323,-21.819387549526553,0.02834013,0.01866097,america,Kucoin,Interval.INTERVAL_1_DAY
HMNDUSDT,STRONG_SELL,1,11,5,0.1,-26.02820973399227,-21.513225021583864,0.15686185,0.10978815,america,Kucoin,Interval.INTERVAL_1_DAY
SNMBUSD,STRONG_SELL,0,17,9,0.444,-31.4723159037336,-21.439566855990222,0.71396259,0.49371741,america,BINANCE,Interval.INTERVAL_1_DAY
CGPTUSDT,STRONG_SELL,1,9,5,0.147048,-1.9676536190427782,-21.347334999655004,0.2726046,0.0674408,america,Kucoin,Interval.INTERVAL_1_DAY
KDONUSDT,STRONG_SELL,1,17,8,0.00744,-29.15857719191837,-21.261509154407875,0.01173209,0.00821291,america,Kucoin,Interval.INTERVAL_1_DAY
HIENS4USDT,STRONG_SELL,1,17,8,0.001515,-37.84181871145885,-21.253703414938414,0.00257147,0.00162793,america,Kucoin,Interval.INTERVAL_1_DAY
DREPUSDT,STRONG_SELL,1,17,8,0.2934,-31.10789285882592,-21.203169061367007,0.47962857,0.32369143,america,BINANCE,Interval.INTERVAL_1_DAY
DREPBUSD,STRONG_SELL,1,17,8,0.2939,-30.980766131343714,-21.113377710972742,0.47917594,0.32415406,america,BINANCE,Interval.INTERVAL_1_DAY
SKUUSDT,STRONG_SELL,1,17,8,0.00684,-22.42259271861178,-20.575940548072452,0.00997252,0.00748848,america,Kucoin,Interval.INTERVAL_1_DAY
JASMYUSDT,STRONG_SELL,1,17,8,0.005435,-16.386287658862216,-20.006476016661026,0.00762006,0.00542474,america,BINANCE,Interval.INTERVAL_1_DAY
JASMYUSDC,STRONG_SELL,1,17,8,0.005475,-15.922768728491207,-19.716698926623266,0.00764815,0.00543005,america,Kucoin,Interval.INTERVAL_1_DAY
HIFLUFUSDT,STRONG_SELL,2,14,8,0.001621,-36.23808643456439,-19.637102771305337,0.0030929,0.0015455,america,Kucoin,Interval.INTERVAL_1_DAY
RACEFIUSDT,STRONG_SELL,2,16,8,0.01108,-22.73722217999577,-19.535221496005803,0.01713714,0.01111886,america,Kucoin,Interval.INTERVAL_1_DAY
SNMBTC,STRONG_SELL,0,17,9,1.598e-05,-28.596961572832896,-19.45564516129032,2.525e-05,1.722e-05,america,BINANCE,Interval.INTERVAL_1_DAY
PLGRUSDT,STRONG_SELL,0,18,8,0.0004295,-25.916343251401457,-19.16359256192125,0.00064204,0.00046724,america,Kucoin,Interval.INTERVAL_1_DAY
DREPBTC,STRONG_SELL,0,17,9,1.061e-05,-27.921195652173907,-18.883792048929664,1.679e-05,1.148e-05,america,BINANCE,Interval.INTERVAL_1_DAY
JASMYEUR,STRONG_SELL,1,16,9,0.005031,-15.253523523000808,-18.875773993808053,0.00692557,0.00496883,america,BINANCE,Interval.INTERVAL_1_DAY
JASMYBUSD,STRONG_SELL,1,17,8,0.005528,-15.018824068366186,-18.7680009404573,0.00760828,0.00544982,america,BINANCE,Interval.INTERVAL_1_DAY
NOMUSDT,STRONG_SELL,1,13,8,0.3932,-32.56461453002399,-18.241739962156657,0.63873286,0.39061714,america,Kucoin,Interval.INTERVAL_1_DAY
EOSCUSDT,STRONG_SELL,0,18,8,0.001941,-33.26617547454592,-18.15306767868438,0.0033145,0.0020086,america,Kucoin,Interval.INTERVAL_1_DAY
DAPPTUSDT,STRONG_SELL,1,17,8,0.0003769,-30.120884010679333,-17.83121498179598,0.0006252,0.00038248,america,Kucoin,Interval.INTERVAL_1_DAY
KATUSDT,STRONG_SELL,2,16,8,0.0030201,-37.02260229839038,-17.659760675930997,0.00567193,0.0028846,america,Kucoin,Interval.INTERVAL_1_DAY
JASMYETH,STRONG_SELL,0,18,8,2.99e-06,-11.538461538461533,-17.63085399449035,3.99e-06,2.97e-06,america,BINANCE,Interval.INTERVAL_1_DAY
