Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
NKNUSDT,SELL,5,12,9,0.1109,-4.558366431671416,1.5660774796226775,0.13290083,0.09971917,america,BINANCE,Interval.INTERVAL_1_DAY
LOOMBTC,STRONG_SELL,1,16,9,2.01e-06,-8.636363636363654,-5.633802816901408,2.34e-06,1.96e-06,america,BINANCE,Interval.INTERVAL_1_DAY
GEMUSDT,SELL,5,12,9,0.00498,-17.193215829730633,3.944896681277399,0.0069285,0.0039875,america,Kucoin,Interval.INTERVAL_1_DAY
CUSDUSDT,SELL,5,12,9,0.9961,-0.035124692658939694,0.025104182356770366,0.99771736,0.99450264,america,Kucoin,Interval.INTERVAL_1_DAY
OASUSDT,SELL,4,10,10,0.08922,-2.274992606547869,-2.0012741372114107,0.09796888,0.08751412,america,Kucoin,Interval.INTERVAL_1_DAY
NEOBTC,SELL,2,15,9,0.000362,-12.40593316717883,-6.071613907628432,0.00045193,0.00035607,america,BINANCE,Interval.INTERVAL_1_DAY
KNCUSDT,SELL,2,14,10,0.707,-5.249051126874917,0.9567328287876506,0.81529453,0.65270547,america,BINANCE,Interval.INTERVAL_1_DAY
LYMUSDT,SELL,7,12,7,0.00198,-14.83761080788139,0.6250952889159862,0.00261934,0.00171956,america,Kucoin,Interval.INTERVAL_1_DAY
NIMETH,BUY,15,2,9,1.14e-06,28.08988764044946,9.615384615384627,1.19e-06,6.6e-07,america,Kucoin,Interval.INTERVAL_1_DAY
SUTERBTC,STRONG_SELL,0,6,20,2e-08,0.0,0.0,2e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
NULSBTC,STRONG_SELL,1,15,10,8.22e-06,-10.845986984815625,-4.1958041958042,9.83e-06,8.05e-06,america,BINANCE,Interval.INTERVAL_1_DAY
