Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ZKTUSDT,STRONG_SELL,2,17,7,0.97,-63.437158447226174,-50.626081645118596,3.6670037,1.2364963,america,Kucoin,Interval.INTERVAL_1_DAY
DAPPTBTC,STRONG_SELL,0,13,13,1e-08,-50.0,-50.0,2e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
REDUSDT,STRONG_SELL,1,17,8,7.722e-05,-77.3462023645378,-46.7338069945506,0.00048606,-3.637e-05,america,Kucoin,Interval.INTERVAL_1_DAY
ECOXUSDT,STRONG_SELL,2,14,8,0.401,-47.58055708220464,-31.10320773843273,1.08231714,0.34697286,america,Kucoin,Interval.INTERVAL_1_DAY
PRIMALUSDC,STRONG_SELL,0,14,10,0.0023797,-37.19815687661313,-30.41772174106282,0.00429186,0.00279326,america,Kucoin,Interval.INTERVAL_1_DAY
PRIMALUSDT,STRONG_SELL,0,14,10,0.0023937,-36.8178494788271,-29.957366371225675,0.0042848,0.00278755,america,Kucoin,Interval.INTERVAL_1_DAY
GGGUSDT,STRONG_SELL,1,16,9,0.06202,-43.141605089935645,-27.043018974461532,0.1292456,0.0654814,america,Kucoin,Interval.INTERVAL_1_DAY
DAPPTUSDT,STRONG_SELL,0,16,10,0.000322,-38.50737147658697,-25.378322634469654,0.00062499,0.00034011,america,Kucoin,Interval.INTERVAL_1_DAY
KAGIUSDT,STRONG_SELL,2,9,4,0.10049,-43.614845573187445,-24.64870052938619,0.21947696,0.09616304,america,Kucoin,Interval.INTERVAL_1_DAY
ILAUSDT,STRONG_SELL,1,16,9,0.001537,-35.08468133631794,-23.53233830845771,0.00289255,0.00159335,america,Kucoin,Interval.INTERVAL_1_DAY
GEMUSDT,STRONG_SELL,1,17,8,0.00283,-39.70166171993019,-23.223005968529577,0.0053781,0.0029299,america,Kucoin,Interval.INTERVAL_1_DAY
FKXUSDT,STRONG_SELL,1,17,8,0.01297,-31.876674195073278,-22.848135149604417,0.0229591,0.0132839,america,Kucoin,Interval.INTERVAL_1_DAY
JASMYBTC,STRONG_SELL,1,15,10,1.8e-07,-18.181818181818187,-21.73913043478261,2.7e-07,1.8e-07,america,BINANCE,Interval.INTERVAL_1_DAY
ANCUSDT,STRONG_SELL,0,16,10,0.00904,-36.48710456372473,-21.623027570660668,0.01640348,0.00934152,america,Kucoin,Interval.INTERVAL_1_DAY
FORMUSDT,STRONG_SELL,1,18,7,0.001164,-36.03587266522692,-21.589760862243168,0.00208642,0.00124478,america,Kucoin,Interval.INTERVAL_1_DAY
ACMBUSD,STRONG_SELL,2,17,7,2.254,-23.964377277020645,-21.208095920578884,3.47953573,2.44996427,america,BINANCE,Interval.INTERVAL_1_DAY
ACMUSDT,STRONG_SELL,2,17,7,2.259,-23.76484881209504,-21.008462130218902,3.47806689,2.45013311,america,BINANCE,Interval.INTERVAL_1_DAY
OMGBUSD,STRONG_SELL,1,16,9,0.746,-34.42526864081945,-20.46908315565031,1.25999915,0.77590085,america,BINANCE,Interval.INTERVAL_1_DAY
DPXUSDT,STRONG_SELL,1,13,8,121.45,-37.08872846301921,-20.17430854979493,227.74615487,119.55984513,america,Kucoin,Interval.INTERVAL_1_DAY
HIBAYCUSDT,STRONG_SELL,0,16,10,0.26844,-36.34664303591513,-20.108807256991668,0.45877619,0.27870281,america,Kucoin,Interval.INTERVAL_1_DAY
MNSTUSDT,STRONG_SELL,0,17,9,0.005701,-27.254399060853146,-19.89940005339102,0.0097011,0.0058113,america,Kucoin,Interval.INTERVAL_1_DAY
SYNRUSDT,STRONG_SELL,1,17,8,0.0011,-38.417784943708256,-19.825072886297363,0.00190216,0.00109494,america,Kucoin,Interval.INTERVAL_1_DAY
MIRUSDT,STRONG_SELL,1,16,9,0.0483,-35.38749377452483,-19.714095744680847,0.08897454,0.04791546,america,Kucoin,Interval.INTERVAL_1_DAY
CHMBUSDT,STRONG_SELL,2,17,7,0.0001335,-33.35330238130898,-19.679922988989844,0.0002223,0.00014202,america,Kucoin,Interval.INTERVAL_1_DAY
RANKERUSDT,STRONG_SELL,1,16,9,0.002634,-26.127439982050703,-19.444614349501492,0.00411627,0.00276443,america,Kucoin,Interval.INTERVAL_1_DAY
SRMUSDT,STRONG_SELL,1,15,10,0.076,-47.127981520951266,-19.406150583244965,0.17131498,0.05786502,america,Kucoin,Interval.INTERVAL_1_DAY
HALOUSDT,STRONG_SELL,0,13,9,0.14601,-29.46353980952499,-19.298943772902888,0.27691008,0.14210792,america,Kucoin,Interval.INTERVAL_1_DAY
OMGUSDT,STRONG_SELL,1,16,9,0.758,-33.38606204411634,-19.267227606773886,1.25832189,0.77837811,america,BINANCE,Interval.INTERVAL_1_DAY
MEMUSDT,STRONG_SELL,0,16,10,0.01681,-25.250118617078286,-19.23317157545766,0.0249841,0.0175869,america,Kucoin,Interval.INTERVAL_1_DAY
BUYUSDT,STRONG_SELL,0,16,10,0.002954,-30.08002688865588,-18.906305762209357,0.0046049,0.0030738,america,Kucoin,Interval.INTERVAL_1_DAY
KINGUSDT,STRONG_SELL,1,13,8,0.00529,-33.14519624854822,-18.827681448519257,0.00900043,0.00482057,america,Kucoin,Interval.INTERVAL_1_DAY
MIRKCS,STRONG_SELL,1,17,8,0.00641,-30.09052241247683,-18.768216956025867,0.01082035,0.00658565,america,Kucoin,Interval.INTERVAL_1_DAY
RDNTTUSD,STRONG_SELL,1,10,6,0.288,-26.13616997113695,-18.58887381275443,0.44631991,0.29930009,america,BINANCE,Interval.INTERVAL_1_DAY
FTTBUSD,STRONG_SELL,1,17,8,1.0552,-33.358034395982386,-18.467006645031688,1.74162265,1.08771735,america,BINANCE,Interval.INTERVAL_1_DAY
TRVLUSDT,STRONG_SELL,1,16,9,0.03123,-34.133378327076386,-18.43184370674119,0.05479813,0.03154187,america,Kucoin,Interval.INTERVAL_1_DAY
MNETUSDT,STRONG_SELL,0,16,10,0.0005192,-30.539018288359387,-18.339100346020757,0.00086097,0.00053793,america,Kucoin,Interval.INTERVAL_1_DAY
IXSUSDT,STRONG_SELL,2,16,8,0.02112,-28.433465487445346,-18.30419309917994,0.03470212,0.02112688,america,Kucoin,Interval.INTERVAL_1_DAY
RDNTUSDT,STRONG_SELL,1,10,6,0.2897,-25.697626066083245,-18.078217345813414,0.44638069,0.29931931,america,BINANCE,Interval.INTERVAL_1_DAY
RACEFIUSDT,STRONG_SELL,0,18,8,0.01056,-25.471098877831892,-18.031514398820164,0.01736637,0.01048863,america,Kucoin,Interval.INTERVAL_1_DAY
SRMBUSD,STRONG_SELL,1,15,10,0.07755,-46.053551189336595,-17.92000508038653,0.17081981,0.05836319,america,BINANCE,Interval.INTERVAL_1_DAY
