Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
RL,BUY,14,2,10,118.04,2.8070756072707184,0.6626131004664728,121.36312295,109.59587705,america,NYSE,Interval.INTERVAL_1_DAY
OXY,NEUTRAL,9,7,10,62.94,2.3342528766175974,-2.1318281475953,67.06448051,57.57251949,america,NYSE,Interval.INTERVAL_1_DAY
CSX,BUY,11,7,8,30.45,3.131773855573954,1.3446049390933865,30.97418639,28.07281361,america,NASDAQ,Interval.INTERVAL_1_DAY
MCK,BUY,14,2,10,363.28,3.4680165677234243,-0.7192986291785957,377.61253473,337.47946527,america,NYSE,Interval.INTERVAL_1_DAY
CHD,BUY,15,1,10,89.95,3.7278206626790507,0.27199964327915893,92.10534031,83.52465969,america,NYSE,Interval.INTERVAL_1_DAY
O,SELL,3,13,10,61.56,-0.9572842088327604,-0.9525035397090988,63.86983763,59.55116237,america,NYSE,Interval.INTERVAL_1_DAY
HWM,BUY,14,2,10,42.87,3.0165646644599207,0.6645220372413831,43.98486371,39.50013629,america,NYSE,Interval.INTERVAL_1_DAY
CMG,STRONG_BUY,16,0,10,1775.0,8.11140042330942,3.3913528714836616,1770.10265489,1592.20934511,america,NYSE,Interval.INTERVAL_1_DAY
COF,NEUTRAL,9,8,9,97.83,2.2784298383604664,1.6574011534264912,99.42628954,89.15871046,america,NYSE,Interval.INTERVAL_1_DAY
DPZ,NEUTRAL,9,7,10,329.9,3.0616505890034063,-0.08843339632699099,338.78281364,311.96818636,america,NYSE,Interval.INTERVAL_1_DAY
WM,BUY,15,3,8,165.4,5.159201114432349,0.7093494078606994,170.18961598,149.72238402,america,NYSE,Interval.INTERVAL_1_DAY
FANG,BUY,14,5,7,144.6,6.400983068557252,0.4124828132161156,152.08800947,121.59499053,america,NASDAQ,Interval.INTERVAL_1_DAY
FISV,STRONG_BUY,16,0,10,117.11,3.8737183171152765,2.618250644047592,116.41420617,109.68179383,america,NASDAQ,Interval.INTERVAL_1_DAY
LIN,BUY,15,1,10,362.35,3.762976935551208,0.9829358764627898,367.64948868,336.82551132,america,NYSE,Interval.INTERVAL_1_DAY
HOLX,BUY,14,2,10,83.64,4.208500056929736,0.848847303945206,85.34673748,76.91776252,america,NASDAQ,Interval.INTERVAL_1_DAY
TAP,BUY,15,2,9,56.98,8.71970997901164,5.626100658077675,56.49902859,48.42797141,america,NYSE,Interval.INTERVAL_1_DAY
F,BUY,13,3,10,12.68,4.05383226653538,0.5710659898477104,13.24793247,11.09706753,america,NYSE,Interval.INTERVAL_1_DAY
CDNS,BUY,13,3,10,213.16,3.3584881856767907,0.3871186504535302,216.96142793,201.58457207,america,NASDAQ,Interval.INTERVAL_1_DAY
SBAC,BUY,10,7,9,263.18,3.2399622352674413,1.0625429606048868,267.36868842,246.63831158,america,NASDAQ,Interval.INTERVAL_1_DAY
PEP,STRONG_BUY,16,1,9,184.45,3.2074799524910276,0.60707876751556,186.4565804,175.8374196,america,NASDAQ,Interval.INTERVAL_1_DAY
UAL,SELL,4,12,10,42.38,-5.336281802139865,-0.3971891231286122,44.57424931,40.87175069,america,NASDAQ,Interval.INTERVAL_1_DAY
AES,SELL,6,12,8,24.33,2.5601393740782186,-1.270137564419926,25.92557784,21.58342216,america,NYSE,Interval.INTERVAL_1_DAY
TTWO,BUY,15,2,9,124.38,5.922929529486893,2.7186839323467353,124.28362183,113.71937817,america,NASDAQ,Interval.INTERVAL_1_DAY
PAYC,BUY,13,3,10,307.25,7.526191830080336,3.650802218413915,313.36814978,262.07285022,america,NYSE,Interval.INTERVAL_1_DAY
