Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ZVSA,STRONG_SELL,0,17,7,0.498,-71.95845953223096,-68.92937359620663,2.31250841,1.12329159,america,NASDAQ,Interval.INTERVAL_1_DAY
BBBY,STRONG_SELL,1,17,8,0.112,-78.33711560202906,-58.13553620154749,0.63270115,0.04486885,america,NASDAQ,Interval.INTERVAL_1_DAY
YNDX,STRONG_SELL,2,17,7,18.94,-57.78728715342783,-52.883228021294585,62.26215543,25.64784457,america,NASDAQ,Interval.INTERVAL_1_DAY
TCON,STRONG_SELL,1,17,8,0.79,-54.68451234165298,-52.33785822021116,2.45565068,1.15634932,america,NASDAQ,Interval.INTERVAL_1_DAY
GRI,STRONG_SELL,0,17,9,5.95,-49.337269023170684,-47.326487252124636,15.70038675,7.14951325,america,NASDAQ,Interval.INTERVAL_1_DAY
WETG,STRONG_SELL,0,18,8,0.0805,-63.676574960020545,-41.12919326517971,0.28818287,0.07850723,america,NASDAQ,Interval.INTERVAL_1_DAY
GCTK,STRONG_SELL,0,17,9,0.488,-37.79739822322347,-40.3933064614633,2.52520657,-0.59885707,america,NASDAQ,Interval.INTERVAL_1_DAY
KNTE,STRONG_SELL,2,16,8,2.33,-54.93375458242239,-38.53053686848701,8.14903639,1.85046361,america,NASDAQ,Interval.INTERVAL_1_DAY
VYNT,STRONG_SELL,1,16,9,0.3199,-44.89422990909338,-37.723874785858904,0.69037436,0.38834564,america,NASDAQ,Interval.INTERVAL_1_DAY
IDAI,STRONG_SELL,1,16,9,2.03,-25.24259330865972,-35.962145110410106,4.58082984,1.06767016,america,NASDAQ,Interval.INTERVAL_1_DAY
GOCO,STRONG_SELL,1,17,8,7.68,-44.647318867805275,-35.86638830897704,17.44731248,9.18168752,america,NASDAQ,Interval.INTERVAL_1_DAY
EVLO,STRONG_SELL,1,16,9,0.1,-48.94920358970821,-35.40886190414675,0.22663319,0.12049681,america,NASDAQ,Interval.INTERVAL_1_DAY
HOLO,STRONG_SELL,0,16,10,1.51,-33.78161077880662,-35.22093522093522,2.83243577,1.82056423,america,NASDAQ,Interval.INTERVAL_1_DAY
TMPO,STRONG_SELL,2,17,7,0.418599,-43.75055177938017,-35.11098048534808,0.92732269,0.49475721,america,NASDAQ,Interval.INTERVAL_1_DAY
