Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
FSLR,STRONG_BUY,18,0,8,231.69,15.5553412797846,26.409689827318104,234.53316147,157.98483853,america,NASDAQ,1d,  4659.34 213889.98 383188.7 310234.6 285498.81 283345.94 344087.15 412271.83
NWSA,STRONG_BUY,17,0,9,18.16,5.403679842126664,6.292069066432532,17.84397326,16.45102674,america,NASDAQ,1d,  35431.13 -3099.07 -30757.4 -23698.3 -13905.22 -11803.44 14134.74 57763.75
DLTR,STRONG_BUY,17,0,9,158.72,4.668147499422034,2.626772060844118,158.38449769,147.42500231,america,NASDAQ,1d,  5866.08 9121.06 8419.01 5879.33 10143.3 6205.22 7440.98 12003.96
OMC,STRONG_BUY,17,0,9,92.84,0.34334053040683443,2.417015080144296,96.12203822,87.36296178,america,NYSE,1d,  -832.07 1551.1 3647.17 8484.28 12936.27 13203.21 17573.07 21584.39
MSI,STRONG_BUY,17,1,8,292.96,1.5144934913454193,1.3449936348037852,296.18225252,283.50974748,america,NYSE,1d,  734.86 -42.32 -1870.95 -1644.67 266.4 2635.04 7002.76 11745.32
PODD,STRONG_BUY,17,0,9,330.23,3.2892974014947924,2.5960469003398714,328.47511548,313.41788452,america,NASDAQ,1d,  1071.12 2449.62 3139.92 3091.11 2874.29 3517.9 3355.24 4168.85
TJX,STRONG_BUY,17,0,9,78.99,1.1317952526054285,1.016689046614232,79.37026477,76.97173523,america,NYSE,1d,  35320.84 58979.37 60506.7 69733.36 65341.15 66942.07 88451.49 85981.81
SEDG,STRONG_BUY,17,0,9,301.85,2.5593690268843545,5.957638006444881,330.79270833,260.35729167,america,NASDAQ,1d,  -985.04 -14170.05 -20830.86 -27157.54 -25106.58 -21838.21 -17237.21 -10869.28
NWS,STRONG_BUY,17,0,9,18.29,5.217741471552671,6.182873730043539,17.99946971,16.60453029,america,NASDAQ,1d,  8868.49 -8681.09 -20818.05 -21101.81 -16594.93 -13242.58 -6025.29 6339.97
STE,STRONG_BUY,17,1,8,210.85,10.756446126531529,9.122055231234214,203.64701241,175.35298759,america,NYSE,1d,  4903.0 5257.33 6061.15 6502.59 6698.69 7682.46 10041.09 7652.6
IDXX,STRONG_BUY,16,1,9,487.47,0.7724641682798534,1.1764168683401124,500.83913891,469.22886109,america,NASDAQ,1d,  -48.03 -595.46 -513.18 -509.59 -646.66 -788.9 -210.42 1486.03
PWR,STRONG_BUY,16,1,9,173.85,4.183313093362145,2.3417632099463077,173.25170879,163.81129121,america,NYSE,1d,  6644.24 8150.05 8578.87 6718.32 4898.03 3426.63 3931.06 4335.21
COST,STRONG_BUY,16,0,10,504.07,1.2756142497503618,1.3546255728053467,510.13158152,488.45541848,america,NASDAQ,1d,  -4312.57 11362.82 13126.15 9049.68 7377.41 3068.77 5874.78 12834.43
