Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
CPB,STRONG_SELL,0,18,8,46.08,-12.704126094040092,-8.90400126522222,55.58933891,48.20066109,america,NYSE,1d,  -26122.51 71203.68 83351.89 68268.03 30038.34 5961.5 -37806.32 -103633.87
CAG,STRONG_SELL,0,17,9,34.1,-5.985498056298425,-1.6667627890881676,37.20627638,33.66372362,america,NYSE,1d,  -17573.27 22857.28 29922.77 51617.45 40722.47 54127.73 28449.97 1286.74
BALL,STRONG_SELL,0,17,9,52.88,-3.0276356567823797,-0.539808527846219,57.62277658,51.17322342,america,NYSE,1d,  -765.55 -1027.29 -5711.23 -7327.02 -7052.94 -9558.25 -31250.38 -35777.62
K,STRONG_SELL,0,17,9,66.38,-3.8379819160858233,-1.1393253406806139,71.31457111,65.43942889,america,NYSE,1d,  24168.51 62208.73 71406.29 81122.06 79083.43 74232.0 59907.16 43990.51
KHC,STRONG_SELL,0,17,9,36.95,-5.92059476736209,-2.9903646722150654,40.80012837,36.83687163,america,NASDAQ,1d,  -29631.6 -22569.17 -56510.72 -22490.34 -16568.42 -2478.77 -3609.43 -46950.14
RMD,STRONG_SELL,0,17,9,214.77,-4.993548861355748,-1.1092232674429852,237.25341351,208.42958649,america,NYSE,1d,  -3706.94 -7557.92 -8099.79 -8207.04 -8509.64 -10483.48 -6757.1 -7053.94
TMUS,STRONG_SELL,0,16,10,126.55,-9.526362823949952,-5.6083061707031305,148.15471889,127.80728111,america,NASDAQ,1d,  -44603.82 -80804.86 -92346.15 -53452.87 -33348.83 -61626.16 -60192.57 -86744.05
A,STRONG_SELL,0,16,10,116.59,-7.865795999065767,-1.2919502861593628,133.43462501,112.78137499,america,NYSE,1d,  4802.78 15105.23 28002.59 24724.96 21298.64 23187.82 20245.04 16014.41
GILD,STRONG_SELL,0,16,10,76.08,-3.385364300899951,-1.343430675864937,79.70632162,75.88417838,america,NASDAQ,1d,  -76031.35 -80301.62 -80809.55 -50719.09 -22514.48 -17773.18 4954.11 9801.03
UNH,STRONG_SELL,1,16,9,482.13,-1.0433485666856654,-0.9642088311176167,498.18665112,472.59334888,america,NYSE,1d,  -24388.84 1206.72 -4573.27 -891.38 3063.03 -779.92 -14220.54 -27379.71
ULTA,STRONG_SELL,0,16,10,415.55,-14.595464822123759,-3.1155502397922135,549.68907707,380.75992293,america,NASDAQ,1d,  -7405.59 -6698.72 -3643.22 -2486.82 -3895.44 -8489.39 -10745.43 -14322.22
GIS,STRONG_SELL,1,16,9,81.5,-6.661576640325961,-2.9981313750461283,92.05137808,80.78162192,america,NYSE,1d,  -548.74 30635.7 30375.69 39445.5 37222.49 23573.75 23787.52 8147.85
PEP,STRONG_SELL,2,15,9,180.11,-4.70891362032603,-1.4898760624391372,198.07492437,176.91907563,america,NASDAQ,1d,  -47224.22 -33984.31 -33145.55 -22545.12 -22935.63 -30951.45 -32184.85 -45765.57
MRK,STRONG_SELL,2,15,9,108.61,-5.175850876858576,-2.3054158833529783,118.91847406,107.95952594,america,NYSE,1d,  -72355.86 -97919.49 -165637.12 -162450.61 -112402.97 -92897.45 -66151.92 -51815.5
