Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
LEXX,STRONG_SELL,2,17,7,1.02,-27.704353161172875,-14.830370487888374,1.49762725,1.05396275,america,NASDAQ,1h,  3161.93 2734.88 1811.37 1268.9 -1262.05 -1889.98 -3882.45 -4548.34
ANGH,STRONG_SELL,1,16,9,1.1301,-20.159102469903345,-13.568538672744367,1.63664648,1.15347352,america,NASDAQ,1h,  3751.3 3131.29 1342.16 520.68 41.83 -30.91 -505.86 -403.76
GTEC,STRONG_SELL,1,17,8,1.28,-11.165193617854882,-12.644086072873932,1.6644023,1.1850377,america,NASDAQ,1h,  -3193.92 3679.86 -19176.67 -23245.93 -32278.87 -32264.62 -31554.2 -51991.68
NBRV,STRONG_SELL,0,18,8,1.49,-9.31701734273092,-12.419399396928213,1.81612098,1.50894902,america,NASDAQ,1h,  -469.79 -375.5 -302.79 -245.52 -199.77 -162.89 -984.77 -1455.79
ANTE,STRONG_SELL,1,15,10,1.37,-13.936794666880516,-11.816578483245138,1.8154411,1.3842089,america,NASDAQ,1h,  -205.65 -328.93 -32.23 92.07 134.55 139.7 129.11 -78.19
FEMY,STRONG_SELL,0,16,10,0.7504,-15.910890959408903,-10.113974617738847,0.97115628,0.77178872,america,NASDAQ,1h,  -2964.64 -3335.97 -3097.1 -2717.83 -2550.73 -2250.49 -1091.2 -477.37
CYXT,STRONG_SELL,1,17,8,0.196,-9.612857109917229,-8.765070055392627,0.24535359,0.15597641,america,NASDAQ,1h,  14578.47 -3581.61 -12461.93 -17622.61 -19715.82 -18734.8 -24970.18 -28889.72
CYAD,STRONG_SELL,0,16,10,0.5499,-12.055521545061808,-8.355376484579551,0.69622306,0.54735194,america,NASDAQ,1h,  125.12 38.7 -0.17 206.67 -744.73 -1136.87 -1359.08 -1425.39
QSG,STRONG_SELL,1,16,9,10.5,-6.317306582021928,-8.152554233729887,12.28050283,10.02364717,america,NASDAQ,1h,  242.15 202.34 199.48 180.17 162.89 45.56 -6.58 -12.67
VIRX,STRONG_SELL,2,16,8,0.89,-18.33938421674813,-7.912299398843217,1.20841931,0.86932069,america,NASDAQ,1h,  -1380.55 -1143.48 -645.09 -7.02 -1742.26 -4018.29 -5401.56 -4204.62
PAVS,STRONG_SELL,0,17,9,3.3682,-8.690430685567279,-7.526987996793295,4.3206927,3.2149173,america,NASDAQ,1h,  -394.87 -331.98 -276.07 -228.1 -254.82 -242.58 -215.53 -535.82
TEDU,STRONG_SELL,1,17,8,3.13,-13.48620201662834,-7.517661762837463,3.68458811,3.21592189,america,NASDAQ,1h,  -647.69 -554.18 -400.64 -1156.04 -1359.97 -1319.77 -1226.29 -1453.62
CELU,STRONG_SELL,0,16,10,0.4469,-11.320555198807142,-7.260993172715757,0.52863776,0.45545214,america,NASDAQ,1h,  -3757.24 -5330.78 -7062.03 -7833.79 -6462.44 -9492.62 -8850.67 -9255.4
ALTI,STRONG_SELL,0,16,10,4.625,-15.168123023646544,-7.192435732015895,6.43185555,4.25352445,america,NASDAQ,1h,  6744.69 2848.68 1455.97 1021.46 384.94 861.14 208.85 103.53
OFED,STRONG_SELL,0,16,10,19.58,-3.106880979010924,-7.164193257787701,22.72110662,18.85689338,america,NASDAQ,1h,  296.88 493.55 531.05 498.11 405.94 334.2 275.74 231.85
IREN,STRONG_SELL,1,17,8,3.28,-8.568964839534786,-6.989405866473092,3.82002648,3.26603352,america,NASDAQ,1h,  -1447.35 -3776.76 -7432.15 -6572.52 -4960.03 -12453.72 -19890.12 -22737.14
CIFR,STRONG_SELL,1,16,9,1.9501,-13.72460536561195,-6.797684877624462,2.55477807,1.91354193,america,NASDAQ,1h,  -10102.02 -23952.17 -25760.67 -25724.76 -24489.23 -25472.27 -24321.09 -23521.7
SMID,STRONG_SELL,1,15,10,16.8,-6.814882772567856,-6.674288266458234,19.94405798,16.84364202,america,NASDAQ,1h,  84.53 -269.24 -496.4 -924.11 -874.22 -1195.61 -1782.48 -1825.2
FHTX,STRONG_SELL,2,17,7,5.4,-12.935945040009159,-6.647074077275477,6.25900199,5.49257801,america,NASDAQ,1h,  -1856.17 -2359.54 -2354.42 -2229.34 -1868.74 -1991.72 -2556.63 -4448.71
INVO,STRONG_SELL,0,16,10,0.3427,-8.79896270862237,-6.636466319656904,0.39859879,0.34535101,america,NASDAQ,1h,  -1802.32 -1458.63 -1153.6 -985.86 -504.02 -261.09 -668.54 -774.44
NDRA,STRONG_SELL,3,16,7,1.5952,-4.878892320902551,-6.618430449697357,1.83649612,1.57756388,america,NASDAQ,1h,  4121.16 4347.31 4056.08 3886.06 2616.87 1859.76 1359.96 1031.87
RANI,STRONG_SELL,2,16,8,4.24,-9.439636391596679,-6.142778085224123,5.04653309,4.23046691,america,NASDAQ,1h,  -210.54 -192.08 -302.3 -1354.86 -1953.01 -3072.71 -3203.59 -3258.94
ALIM,STRONG_SELL,0,16,10,1.8,-3.771274841305072,-5.989021606856539,2.04223278,1.74634722,america,NASDAQ,1h,  -2377.41 -2055.96 -552.33 113.0 451.6 549.06 539.01 485.9
CSBR,STRONG_SELL,1,16,9,4.63,-7.326231680417607,-5.779405779405778,5.33733294,4.67716706,america,NASDAQ,1h,  -73.44 -75.07 -146.87 -261.53 -373.75 -346.22 -374.44 -356.72
