Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
AEAEU,NEUTRAL,6,10,10,10.3,-0.8147951908383675,-0.3459832658652999,10.69311864,10.09010136,america,NASDAQ,1h, 
PARA,BUY,13,3,10,16.41,4.369727055037373,0.788372670075006,16.95883041,14.69701959,america,NASDAQ,1h, 
JAN,SELL,3,13,10,1.14,-3.3428674289687024,-3.5557473160579605,1.23306524,1.12429476,america,NASDAQ,1h, 
OPINL,SELL,8,9,9,13.63,-1.3494069384009038,-1.62147726575553,14.43381712,13.36699288,america,NASDAQ,1h, 
OMH,BUY,11,5,10,4.61,3.40047767835685,1.3605621663456589,4.68773246,4.23493754,america,NASDAQ,1h, 
LBTYB,STRONG_SELL,1,17,8,16.3001,-15.221305723407255,-11.607444017487524,20.44848139,16.69639861,america,NASDAQ,1h,  -36.39 -29.99 -24.64 -20.22 -26.11 -26.15 -23.79 -22.25
BSCN,SELL,3,14,9,21.145,-0.04486045279276141,-0.04892379469022501,21.16619101,21.14328899,america,NASDAQ,1h, 
IMAQ,SELL,6,10,10,10.6217,-0.10984277811947152,-0.1689900448133841,10.70408576,10.58431424,america,NASDAQ,1h, 
CHK,BUY,14,2,10,81.21,2.552553812306769,0.5821154322516691,82.50444804,76.57155196,america,NASDAQ,1h, 
ROCLU,SELL,7,10,9,10.2701,-0.43374400378483813,-0.11593052726993847,10.45341261,10.19042739,america,NASDAQ,1h, 
GLNG,BUY,14,3,9,22.37,2.10630192609824,0.33864854560543733,22.63479729,21.49420271,america,NASDAQ,1h, 
OZK,BUY,16,3,7,41.6,7.913463769013191,2.9129816315170984,42.45551316,35.98098684,america,NASDAQ,1h, 
WWD,BUY,15,4,7,111.93,1.6987652257912629,0.668696289567535,112.84517325,107.56532675,america,NASDAQ,1h, 
ACTG,BUY,14,2,10,4.595,4.047394509794188,0.4312313808802628,4.67874056,4.28552944,america,NASDAQ,1h, 
GRPH,SELL,3,13,10,2.91,-1.655964852990877,-2.1026072329688787,3.02258921,2.91391079,america,NASDAQ,1h, 
TILE,STRONG_BUY,18,2,6,8.11,7.840964544054316,2.684223854140285,8.23402398,7.03497602,america,NASDAQ,1h,  16159.41 15269.63 14803.52 12913.07 11926.38 12446.88 13380.63 14571.93
HPCO,BUY,12,4,10,0.5292,7.715689932122643,5.464546215472922,0.52152264,0.46574736,america,NASDAQ,1h, 
SWAV,SELL,9,8,9,287.34,-0.1245286160903305,-0.39655578818928916,296.02183451,283.84991549,america,NASDAQ,1h, 
XFINU,BUY,13,4,9,10.37,-0.07076310156158172,0.026815288958843553,10.46124198,10.30078802,america,NASDAQ,1h, 
RVLP,SELL,4,12,10,0.832587,-0.6741557645624852,-0.6594805337983871,0.86722775,0.79658645,america,NASDAQ,1h, 
BSJU,SELL,6,10,10,24.55,0.4200872898029786,-0.455471968788018,24.87909997,24.11832003,america,NASDAQ,1h, 
SCOR,STRONG_BUY,15,1,10,0.93,5.12294993716192,3.187712540336136,0.92387152,0.85124358,america,NASDAQ,1h,  -8410.52 -7053.66 -6019.93 -5791.13 -5398.89 -4364.21 -4002.36 -1610.67
LBTYA,BUY,14,4,8,17.15,4.36528863151338,1.8650510810168726,17.25224101,15.89025899,america,NASDAQ,1h, 
FLFV,STRONG_BUY,16,0,10,10.525,0.19194329843874414,0.17589078020125726,10.5297851,10.4787249,america,NASDAQ,1h,  -668.26 -547.17 -447.89 -366.55 -299.96 -245.45 -83.42 31.81
CBRG,SELL,4,11,11,10.44,-0.009577626664125205,0.004789501412886921,10.45214725,10.43035275,america,NASDAQ,1h, 
DIBS,STRONG_BUY,15,1,10,4.12,9.682011005189509,2.688340885412785,4.26278069,3.37835931,america,NASDAQ,1h,  2960.3 1877.27 4540.19 6022.14 6170.49 6102.32 5519.67 5596.3
SNCRL,STRONG_BUY,16,1,9,18.5,0.35309823458953815,0.22363414147893934,18.58795384,18.36876616,america,NASDAQ,1h,  242.63 516.21 581.2 554.95 445.72 401.56 601.53 628.66
INTA,NEUTRAL,10,6,10,43.2,0.4906829784135738,-1.390125316715725,45.49037058,42.03130942,america,NASDAQ,1h, 
TPIC,NEUTRAL,9,8,9,11.54,0.05057435154958512,-1.49381135296629,12.08425683,11.42524317,america,NASDAQ,1h, 
SHBI,BUY,15,5,6,12.19,4.167556805072508,1.4227473167484703,12.36612618,11.25814382,america,NASDAQ,1h, 
PMD,BUY,11,5,10,4.85,1.099447739159615,0.7993282815896663,4.93407144,4.66446856,america,NASDAQ,1h, 
DRS,NEUTRAL,10,6,10,16.07,1.0948482101210288,-0.4744032799474809,16.33197518,15.83491482,america,NASDAQ,1h, 
CURI,NEUTRAL,9,9,8,0.8701,1.120366241440479,2.2924994121796374,0.87894508,0.81001402,america,NASDAQ,1h, 
PXS,SELL,3,14,9,3.83,-2.94485088223891,0.124698384149454,4.00481241,3.74631759,america,NASDAQ,1h, 
IOAC,STRONG_BUY,17,0,9,11.59,7.673127054289907,6.025524798903675,11.21777841,10.43740159,america,NASDAQ,1h,  3772.44 1267.34 127.31 -350.63 -501.56 -1725.84 -5263.93 -6232.8
EVGR,BUY,12,4,10,10.67,0.1080203067890011,-0.037474236462429644,10.68531333,10.64644667,america,NASDAQ,1h, 
CMCA,NEUTRAL,8,9,9,10.48,-0.12465358121733061,0.07400510873975463,10.52106426,10.44661574,america,NASDAQ,1h, 
NEWTL,STRONG_SELL,0,16,10,24.45,-0.10191373954859273,-0.3290567908320554,24.70781647,24.29051353,america,NASDAQ,1h,  260.93 219.83 183.03 272.56 598.46 726.37 712.67 604.09
GIFI,STRONG_SELL,0,17,9,3.21,-0.9856196788619371,-0.8647313156269263,3.28330586,3.19406414,america,NASDAQ,1h,  -1627.19 -1195.82 -910.64 -695.07 -771.19 -732.22 -683.76 -1149.05
TLS,SELL,5,11,10,2.69,-0.9812307272527079,-1.8964259664478504,2.8860154,2.5107046,america,NASDAQ,1h, 
CRSP,SELL,3,13,10,62.8,-1.6319694846079216,-0.5500311731311456,65.1584007,61.8009993,america,NASDAQ,1h, 
HTBI,BUY,15,3,8,22.96,6.090729152908466,1.6398725783060968,23.38311576,20.66744424,america,NASDAQ,1h, 
GDS,BUY,12,4,10,11.54,4.339963833634712,0.11277869350220726,11.99222326,10.36527674,america,NASDAQ,1h, 
LZ,BUY,13,3,10,12.47,3.3159988999190944,-0.31177552162442623,12.97069535,11.61860465,america,NASDAQ,1h, 
VIVK,SELL,1,15,10,1.1,-3.9365634791947883,-3.4901472213935847,1.20168724,1.06851276,america,NASDAQ,1h, 
TRMK,BUY,15,5,6,23.58,4.220979135652584,1.1344384636829545,24.06026662,21.65374338,america,NASDAQ,1h, 
ETNB,BUY,13,3,10,20.16,2.571616968276061,-0.20987605433018075,20.70116387,19.45363613,america,NASDAQ,1h, 
NICE,BUY,13,4,9,213.56,1.0045194919190266,0.33191843216108907,217.33464057,210.61060943,america,NASDAQ,1h, 
FFIE,BUY,13,3,10,0.3349,15.982671932536235,-3.894193504693817,0.39638783,0.23386227,america,NASDAQ,1h, 
FMBH,BUY,14,6,6,26.16,4.538221587462445,1.641573579407492,26.543339,23.820681,america,NASDAQ,1h, 
GGE,STRONG_SELL,0,17,9,2.16,-4.728018937846812,-3.3630551591154187,2.38116935,2.14587065,america,NASDAQ,1h,  -28.03 -22.87 -18.68 -465.81 -606.38 -608.76 -554.4 -481.75
RPID,BUY,10,8,8,1.02,-0.11392203047478233,0.19646365422396173,1.05077436,0.98846564,america,NASDAQ,1h, 
BLFS,SELL,8,8,10,23.64,0.32022691722393404,-1.0679141148968085,24.43097798,23.19514202,america,NASDAQ,1h, 
FEP,BUY,13,3,10,34.2799,0.40663634736696963,0.1472706721601753,34.34708821,33.96310179,america,NASDAQ,1h, 
JUGG,STRONG_BUY,17,0,9,10.33,0.31073994950476447,0.11145030769976927,10.33582086,10.28017914,america,NASDAQ,1h,  -1275.8 -1064.81 -881.7 -726.64 3411.95 4794.83 4924.66 4530.07
KPRX,SELL,1,15,10,0.751,-13.762940869740362,-2.7241134099537447,0.87118367,0.73487723,america,NASDAQ,1h, 
ACAH,STRONG_BUY,17,0,9,10.45,2.4961993036143326,2.1205902472393205,10.43626399,10.01173601,america,NASDAQ,1h,  -11.53 -34.25 -40.43 -63.14 -92.15 -95.64 -88.37 121.5
GLLIU,STRONG_BUY,16,0,10,10.55,2.034204186400544,1.1019634863790344,10.53718005,10.22182995,america,NASDAQ,1h,  906.27 740.74 605.69 495.38 405.22 331.49 271.2 -32.67
GNMA,SELL,4,15,7,43.76,-0.2820102001080471,-0.1159531439736412,44.01535792,43.65796208,america,NASDAQ,1h, 
FONR,STRONG_BUY,17,1,8,17.29,0.8743415113036974,0.40469654727468196,17.41326159,16.83324841,america,NASDAQ,1h,  879.99 831.0 735.41 629.45 528.88 -101.25 -405.83 -533.62
HURC,BUY,14,3,9,22.61,2.389294861486974,-0.02652989034311304,23.10254008,21.51335992,america,NASDAQ,1h, 
ARHS,STRONG_BUY,16,1,9,8.04,7.774221049753066,2.1211736313984346,8.24351793,7.03048207,america,NASDAQ,1h,  -542.31 1674.13 5302.49 3875.62 1075.5 2527.95 6074.95 10213.32
BNMV,STRONG_SELL,1,16,9,1.108,-6.4971012413606815,-1.2372089706563827,1.23900292,1.03926708,america,NASDAQ,1h,  -1910.55 -1308.3 -688.45 -435.92 212.29 -3.84 50.54 -1396.4
