Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
EPAM,STRONG_SELL,0,18,8,203.25,-19.797596623275567,-19.712902028014568,275.03838114,212.47061886,america,NYSE,1d,  -2245.06 -12768.48 -16709.56 -26866.72 -40739.32 -48732.82 -48165.18 -54620.91
JBHT,STRONG_SELL,0,17,9,169.5,-1.856333885331125,-0.26595744680849975,178.45937939,165.58362061,america,NASDAQ,1d,  447.86 -4793.65 -8713.91 -10500.07 -10495.67 -8326.18 -5261.15 -7383.51
PSA,STRONG_SELL,0,17,9,283.15,-2.153667522921282,-0.7316722585078566,300.26368226,277.69231774,america,NYSE,1d,  3367.73 1735.58 1376.55 1117.04 -377.08 -1637.64 -767.94 -3386.19
GPN,STRONG_SELL,0,17,9,98.1,-4.67800079369178,-1.711285668483498,106.53962827,96.73437173,america,NYSE,1d,  -4325.63 -15246.92 -22129.53 -12228.63 -14382.84 -12796.77 -8902.45 -18591.6
GLW,STRONG_SELL,1,16,9,31.05,-1.7197720934500609,-0.4073515732751787,31.69519578,30.59680422,america,NYSE,1d,  -6916.52 -13360.92 -16697.5 -11875.07 -16331.95 -18951.46 -28196.31 -44320.47
NEM,STRONG_SELL,1,16,9,41.92,-7.255953221833792,0.6772659589797883,48.98999565,38.64400435,america,NYSE,1d,  66097.57 121002.3 143679.87 143905.29 99035.06 72703.02 18767.91 -62705.86
CHRW,STRONG_SELL,0,16,10,91.4,-8.228785437093038,-6.243909444336154,104.43911092,93.48488908,america,NASDAQ,1d,  6427.43 -12657.0 -14318.91 -15088.29 -17793.51 -23711.15 -28956.48 -28910.67
AZO,STRONG_SELL,1,16,9,2339.95,-10.090403341647274,-3.957172192462451,2851.49255545,2282.43144455,america,NYSE,1d,  -1084.04 -845.0 -910.96 -1450.83 -2081.49 -2878.75 -2172.76 -4257.19
KHC,STRONG_SELL,0,16,10,38.06,-3.4124553857062097,-0.7768913916262505,41.26961459,37.08938541,america,NASDAQ,1d,  28476.82 58864.42 43445.24 16669.32 -12202.02 -21310.64 -19354.56 -34284.15
HPQ,STRONG_SELL,1,16,9,29.29,-2.2276125937141273,-3.2439217758985137,31.44192914,28.77107086,america,NYSE,1d,  -22020.13 -88346.82 -116689.72 -101723.89 -71415.76 -90263.09 -144885.94 -203831.16
WY,STRONG_SELL,0,16,10,28.36,-3.3038971666268964,-1.098517872711426,30.41651064,27.99548936,america,NYSE,1d,  -16968.22 -35129.88 -35019.69 -25969.62 -27883.28 -16782.95 -17323.35 -32818.14
TDY,STRONG_SELL,0,16,10,391.16,-4.176302277270423,-1.6528634715664055,425.85165009,385.29534991,america,NYSE,1d,  -1935.83 -4293.36 -4206.62 -3059.13 -2714.19 -2369.21 -1917.26 -2535.38
CDW,STRONG_SELL,1,16,9,169.34,-0.20704258909719897,-1.6408677721952785,176.67710537,165.71789463,america,NASDAQ,1d,  -5109.74 -8358.65 -2992.19 -2005.34 -5232.09 -9567.76 -17081.17 -15264.01
VZ,STRONG_SELL,1,16,9,34.46,-6.108658928668731,-2.429356135681516,38.23399311,34.02400689,america,NYSE,1d,  465.27 172807.83 183609.12 61657.31 -111662.92 -246103.99 -445042.53 -730324.88
PM,STRONG_SELL,0,16,10,90.05,-4.637346577852156,-1.2793667847002155,96.74782028,88.93017972,america,NYSE,1d,  3908.68 -5321.38 -15067.74 -23788.38 -28304.19 -38061.1 -55958.5 -36329.49
UPS,STRONG_SELL,1,16,9,167.85,-2.9407853035340565,-0.9383852691218095,174.03398856,166.05501144,america,NYSE,1d,  -9817.35 -21821.5 -27804.66 -29102.62 -29360.08 -29203.96 -29398.78 -33431.51
FIS,STRONG_SELL,1,16,9,54.7,-1.089760596168361,-0.26983663943990166,57.54879509,53.09220491,america,NYSE,1d,  -72898.42 -83880.04 -90278.67 -71290.11 -64782.5 -60071.32 -40130.84 -16921.22
MO,STRONG_SELL,0,16,10,44.64,-2.492300299250786,-0.21905315391836666,46.43946561,43.96753439,america,NYSE,1d,  108747.83 118420.37 97268.65 60985.74 27390.31 -6641.68 -74185.56 -78055.9
DPZ,STRONG_SELL,1,16,9,297.83,-3.6623800338308143,-0.8310968747294822,316.06798598,292.01301402,america,NYSE,1d,  7369.74 5955.2 4867.26 4927.89 4182.26 4942.52 3437.24 -1941.12
EXR,STRONG_SELL,1,15,10,144.44,-3.601914079966889,-1.0318885067079577,157.44652527,140.91347473,america,NYSE,1d,  1858.6 -538.95 340.18 34.73 -1228.81 -2162.66 -1341.92 -4447.84
PXD,STRONG_SELL,1,15,10,202.85,-3.290860030332695,-1.9091093724310753,214.90099731,198.84800269,america,NYSE,1d,  17912.16 2695.4 3019.86 8504.12 7962.81 5731.53 -338.84 -12506.9
ADM,STRONG_SELL,1,15,10,71.27,-4.362100897989734,-1.514523394964499,76.57939049,70.14860951,america,NYSE,1d,  39523.03 31885.49 22627.39 20015.54 13310.96 5169.41 -5250.4 -22908.47
