Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
YNDX,STRONG_SELL,2,17,7,18.94,-57.78728715342783,-52.883228021294585,62.26215543,25.64784457,america,NASDAQ,Interval.INTERVAL_1_DAY
MMAT,STRONG_SELL,1,17,8,0.2195,-52.341663590767965,-42.12108427381078,0.58946709,0.25811291,america,NASDAQ,Interval.INTERVAL_1_DAY
IDEX,STRONG_SELL,0,16,10,0.0559,-47.49365814501575,-37.87508335185598,0.13404068,0.06969932,america,NASDAQ,Interval.INTERVAL_1_DAY
EVER,STRONG_SELL,2,17,7,8.44,-34.70861270378839,-32.11068211068212,15.81335063,9.78164937,america,NASDAQ,Interval.INTERVAL_1_DAY
LASE,STRONG_SELL,0,15,9,2.79,-37.70467405648654,-29.563241605655136,6.28619128,2.81080872,america,NASDAQ,Interval.INTERVAL_1_DAY
GBRG,STRONG_SELL,1,17,8,7.43,-28.564790013993743,-26.657848498608175,12.12511721,8.56948279,america,NASDAQ,Interval.INTERVAL_1_DAY
JWAC,STRONG_SELL,0,18,6,7.77,-25.339049142555638,-24.386920980926433,11.62248691,9.19615309,america,NASDAQ,Interval.INTERVAL_1_DAY
SOBR,STRONG_SELL,1,17,8,1.475,-28.49374715632358,-21.948173587261934,2.562091,1.567679,america,NASDAQ,Interval.INTERVAL_1_DAY
NH,STRONG_SELL,1,16,9,1.33,-36.68465636480324,-21.5566001568868,2.42028299,1.30478701,america,NASDAQ,Interval.INTERVAL_1_DAY
ZURA,STRONG_SELL,0,16,10,9.7,-29.339776138372684,-19.528787124605955,29.43050707,1.46549293,america,NASDAQ,Interval.INTERVAL_1_DAY
SPWH,STRONG_SELL,0,16,10,6.58,-19.612314676499565,-17.00302724520685,8.96706878,7.00793122,america,NASDAQ,Interval.INTERVAL_1_DAY
EPOW,STRONG_SELL,0,17,9,2.13,-23.87573765616405,-16.996925379066866,3.10190108,2.26426892,america,NASDAQ,Interval.INTERVAL_1_DAY
SGTX,STRONG_SELL,2,17,7,0.62,-34.34776623569152,-16.23772274686229,1.16844803,0.56474197,america,NASDAQ,Interval.INTERVAL_1_DAY
HLTH,STRONG_SELL,1,16,9,1.49,-22.42950094998612,-15.961646926113929,2.14606493,1.52993507,america,NASDAQ,Interval.INTERVAL_1_DAY
NUZE,STRONG_SELL,1,17,8,9.5,-17.649764714585572,-15.231551708753472,12.57966211,10.14465789,america,NASDAQ,Interval.INTERVAL_1_DAY
BNGO,STRONG_SELL,1,16,9,0.8961,-20.572827949373277,-15.110694290505009,1.17616543,0.96844457,america,NASDAQ,Interval.INTERVAL_1_DAY
LILM,STRONG_SELL,1,17,8,0.49,-31.617729150385173,-14.770750713142704,0.82789821,0.47012179,america,NASDAQ,Interval.INTERVAL_1_DAY
RELL,STRONG_SELL,0,16,10,16.53,-19.168704156479208,-14.697079161936216,23.71359043,16.90440957,america,NASDAQ,Interval.INTERVAL_1_DAY
EAST,STRONG_SELL,0,16,10,0.1999,-20.950845464122736,-14.375787065989329,0.30093195,0.18497005,america,NASDAQ,Interval.INTERVAL_1_DAY
