Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
IBM,STRONG_SELL,0,17,9,126.32,-1.0470794082814194,-2.1222851564013325,133.69547711,123.86752289,america,NYSE,Interval.INTERVAL_1_DAY
CDW,STRONG_SELL,0,17,9,165.12,-12.93266940591053,-11.206711120671116,199.93329979,176.74670021,america,NASDAQ,Interval.INTERVAL_1_DAY
FFIV,STRONG_SELL,0,16,10,137.05,-3.922100139182149,-5.390759290068274,149.45474991,137.69425009,america,NASDAQ,Interval.INTERVAL_1_DAY
KLAC,STRONG_SELL,0,16,10,361.26,-4.966174593502956,-3.4322373696872575,400.61609844,359.77990156,america,NASDAQ,Interval.INTERVAL_1_DAY
ADSK,STRONG_SELL,1,16,9,196.56,-1.4044943820224773,-0.022380012614192424,206.4525875,191.7104125,america,NASDAQ,Interval.INTERVAL_1_DAY
BBY,STRONG_SELL,0,16,10,72.71,-4.024604337438461,-1.9168768801176412,78.27647493,71.53652507,america,NYSE,Interval.INTERVAL_1_DAY
TSLA,STRONG_SELL,1,16,9,180.59,-3.1801488673669667,-2.1330327433532403,201.20605284,177.19494716,america,NASDAQ,Interval.INTERVAL_1_DAY
HUM,STRONG_SELL,0,16,10,492.9,-1.77694259062568,-5.39456359427723,541.48027406,475.08972594,america,NYSE,Interval.INTERVAL_1_DAY
CSCO,STRONG_SELL,1,16,9,48.04,-4.535744448308407,-4.8938866012036755,52.71052083,48.76497917,america,NASDAQ,Interval.INTERVAL_1_DAY
WDC,STRONG_SELL,1,16,9,34.62,-3.8484683055585265,-4.712099526588148,38.58294732,33.72305268,america,NASDAQ,Interval.INTERVAL_1_DAY
GM,STRONG_SELL,1,16,9,34.58,-1.8134322800585494,-1.0614860805127222,36.6355085,33.3704915,america,NYSE,Interval.INTERVAL_1_DAY
UNH,STRONG_SELL,2,16,8,486.2,0.08151435558374942,-4.91705176368896,533.76903353,454.83196647,america,NYSE,Interval.INTERVAL_1_DAY
PSA,STRONG_SELL,1,16,9,289.13,-2.282871480303328,-4.443842208238607,319.40070635,275.68929365,america,NYSE,Interval.INTERVAL_1_DAY
HPE,STRONG_SELL,1,16,9,14.96,-1.295388044886721,-5.549592777321806,16.82153524,14.26746476,america,NYSE,Interval.INTERVAL_1_DAY
ELV,STRONG_SELL,0,16,10,457.33,-2.5743426376170504,-5.533166569238432,501.97061648,443.91638352,america,NYSE,Interval.INTERVAL_1_DAY
