Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ATVI,STRONG_SELL,0,18,8,76.81,-8.133730947082768,-9.437121229985607,88.83910472,81.13289528,america,NASDAQ,Interval.INTERVAL_1_DAY
UPS,STRONG_SELL,2,18,6,172.57,-8.77244300650004,-9.279206817333531,202.37758529,178.98541471,america,NYSE,Interval.INTERVAL_1_DAY
AMCR,STRONG_SELL,1,17,8,10.72,-2.7958288961147986,-2.828136330674397,11.41068909,10.80231091,america,NYSE,Interval.INTERVAL_1_DAY
HAL,STRONG_SELL,1,17,8,31.72,-1.742937396565452,-5.477084450801598,35.060377,31.253623,america,NYSE,Interval.INTERVAL_1_DAY
BMY,STRONG_SELL,0,17,9,68.02,-1.4226709547391465,-2.9187183329765247,71.47824655,68.12375345,america,NYSE,Interval.INTERVAL_1_DAY
SYY,STRONG_SELL,1,17,8,73.97,-2.088306283358037,-1.0236167792868116,79.0296593,73.0093407,america,NYSE,Interval.INTERVAL_1_DAY
DXC,STRONG_SELL,1,17,8,22.86,-6.3229930746219765,-7.065615090657772,26.25404863,23.39595137,america,NYSE,Interval.INTERVAL_1_DAY
CARR,STRONG_SELL,0,17,9,40.65,-7.615036142814873,-7.2891483829767765,46.85417264,40.82982736,america,NYSE,Interval.INTERVAL_1_DAY
AMGN,STRONG_SELL,0,17,9,238.8,-1.5278035504422576,-2.8181910672499697,254.97583588,238.22616412,america,NASDAQ,Interval.INTERVAL_1_DAY
PFE,STRONG_SELL,1,17,8,38.63,-4.7888990215167695,-4.0391494435612,42.37526408,39.04273592,america,NYSE,Interval.INTERVAL_1_DAY
TMO,STRONG_SELL,0,17,9,533.13,-5.8678469057311275,-6.905637907581422,600.25773554,545.02326446,america,NYSE,Interval.INTERVAL_1_DAY
ETR,STRONG_SELL,0,17,9,105.05,-1.8615629935146814,-3.0752055211610667,111.72924058,105.51475942,america,NYSE,Interval.INTERVAL_1_DAY
GNRC,STRONG_SELL,0,17,9,93.04,-12.382638503046437,-9.01890224225771,111.99014486,94.87885514,america,NYSE,Interval.INTERVAL_1_DAY
STT,STRONG_SELL,0,17,9,69.82,-6.566568977745675,-6.186176502203608,80.31254754,70.32045246,america,NYSE,Interval.INTERVAL_1_DAY
COP,STRONG_SELL,0,17,9,100.47,-1.5099777441340905,-3.9125486558085782,110.85617589,98.42182411,america,NYSE,Interval.INTERVAL_1_DAY
WMB,STRONG_SELL,0,17,9,29.44,-0.3553900829243588,-2.1634375726961537,30.61711606,29.27288394,america,NYSE,Interval.INTERVAL_1_DAY
TEL,STRONG_SELL,0,17,9,120.2,-4.559999364792006,-4.853123936326,131.55359643,121.74340357,america,NYSE,Interval.INTERVAL_1_DAY
GD,STRONG_SELL,1,17,8,214.83,-4.609313947465338,-4.912605287501819,234.32669997,220.24530003,america,NYSE,Interval.INTERVAL_1_DAY
MOH,STRONG_SELL,0,17,9,275.57,-0.3294982295347637,-3.2945205960176622,303.59951324,260.70448676,america,NYSE,Interval.INTERVAL_1_DAY
BK,STRONG_SELL,1,17,8,41.79,-5.920050435173607,-5.865657521286664,46.9548341,42.6151659,america,NYSE,Interval.INTERVAL_1_DAY
MSCI,STRONG_SELL,1,17,8,458.22,-14.844507877747162,-13.138753931048583,585.10745598,485.22854402,america,NYSE,Interval.INTERVAL_1_DAY
MRNA,STRONG_SELL,1,16,9,130.72,-12.54685865605795,-8.766052484645442,166.98403592,131.26196408,america,NASDAQ,Interval.INTERVAL_1_DAY
PLD,STRONG_SELL,0,16,10,119.07,-1.4397342341496824,-2.6744699285609244,125.83656802,119.37143198,america,NYSE,Interval.INTERVAL_1_DAY
WY,STRONG_SELL,0,16,10,29.19,-2.6188490408673886,-5.390075519398437,31.96036171,28.86363829,america,NYSE,Interval.INTERVAL_1_DAY
JBHT,STRONG_SELL,0,16,10,165.62,-3.7617111630340503,-5.518189545503816,180.79823943,167.11976057,america,NASDAQ,Interval.INTERVAL_1_DAY
GLW,STRONG_SELL,1,16,9,32.24,-4.9117149617475775,-4.986443475185666,35.7819187,32.8300813,america,NYSE,Interval.INTERVAL_1_DAY
ADP,STRONG_SELL,0,16,10,210.83,-2.200938887342957,-2.134810076637777,221.42558444,210.72241556,america,NASDAQ,Interval.INTERVAL_1_DAY
DAL,STRONG_SELL,1,16,9,32.75,-2.7324027324027327,-4.231365324443672,35.60800357,32.59899643,america,NYSE,Interval.INTERVAL_1_DAY
TSLA,STRONG_SELL,1,16,9,153.75,-16.358242409383877,-11.018126258767978,208.65097596,154.77602404,america,NASDAQ,Interval.INTERVAL_1_DAY
DD,STRONG_SELL,2,16,8,67.37,-3.5440210705341286,-4.005357575412134,72.62905911,68.21794089,america,NYSE,Interval.INTERVAL_1_DAY
DE,STRONG_SELL,0,16,10,374.61,-4.064801906565691,-3.265789901796481,413.53851732,365.32248268,america,NYSE,Interval.INTERVAL_1_DAY
AAL,STRONG_SELL,1,16,9,12.74,-7.296012441230232,-3.029380423199882,14.90675275,12.38324725,america,NASDAQ,Interval.INTERVAL_1_DAY
CTVA,STRONG_SELL,0,16,10,59.64,-0.40412811863330944,-3.4779653336354386,63.22089758,59.08110242,america,NYSE,Interval.INTERVAL_1_DAY
APA,STRONG_SELL,1,16,9,35.37,-3.659854195652869,-7.741666231936989,41.39001153,34.88398847,america,NASDAQ,Interval.INTERVAL_1_DAY
NWS,STRONG_SELL,0,16,10,16.82,-1.2601753480627451,-3.3499971269321236,17.86861342,16.96038658,america,NASDAQ,Interval.INTERVAL_1_DAY
ZBRA,STRONG_SELL,1,16,9,280.42,-5.336856128420052,-4.431486284306274,318.032464,280.530536,america,NASDAQ,Interval.INTERVAL_1_DAY
HBAN,STRONG_SELL,1,16,9,10.83,-2.8888258177368016,-4.941630825945765,11.81006746,10.79093254,america,NASDAQ,Interval.INTERVAL_1_DAY
JNPR,STRONG_SELL,0,16,10,30.04,-8.08021053139673,-6.414530047665039,35.79123928,30.27976072,america,NYSE,Interval.INTERVAL_1_DAY
NDSN,STRONG_SELL,0,16,10,210.87,-1.4461911860924772,-2.9134706581091905,222.97187636,210.42512364,america,NASDAQ,Interval.INTERVAL_1_DAY
CF,STRONG_SELL,0,16,10,71.52,-2.4483393575666668,-4.505033781077273,78.37384693,70.13615307,america,NYSE,Interval.INTERVAL_1_DAY
NTRS,STRONG_SELL,0,16,10,76.48,-10.691765145499545,-9.786852566144105,92.6901034,79.8388966,america,NASDAQ,Interval.INTERVAL_1_DAY
PAYC,STRONG_SELL,0,16,10,285.7,-1.1741265527074063,-4.6672027815687755,310.29307712,283.10592288,america,NYSE,Interval.INTERVAL_1_DAY
NEE,STRONG_SELL,0,16,10,74.07,-3.832254997345686,-5.198894179081577,80.34440142,75.41459858,america,NYSE,Interval.INTERVAL_1_DAY
FCX,STRONG_SELL,1,16,9,37.28,-5.795148240043375,-8.775020799686772,43.72462522,37.64137478,america,NYSE,Interval.INTERVAL_1_DAY
SCHW,STRONG_SELL,1,16,9,50.6,-5.294877313818333,-4.008498852275537,55.63601289,48.59698711,america,NYSE,Interval.INTERVAL_1_DAY
DOV,STRONG_SELL,1,16,9,140.81,-2.7353733508323614,-4.098673277576481,152.00592798,141.34207202,america,NYSE,Interval.INTERVAL_1_DAY
CHRW,STRONG_SELL,1,16,9,92.5,-3.592273488618943,-3.6729253230862184,99.19122625,92.38977375,america,NASDAQ,Interval.INTERVAL_1_DAY
CE,STRONG_SELL,1,16,9,100.46,-4.949333434256474,-6.020805268672362,112.98787011,101.44012989,america,NYSE,Interval.INTERVAL_1_DAY
D,STRONG_SELL,0,16,10,56.12,-0.3256171866867419,-2.5068186161249457,59.11852691,55.29047309,america,NYSE,Interval.INTERVAL_1_DAY
NDAQ,STRONG_SELL,1,16,9,54.13,-0.5730869549245057,-3.149042762569337,57.13785876,53.24914124,america,NASDAQ,Interval.INTERVAL_1_DAY
BAC,STRONG_SELL,1,16,9,28.44,-0.6300881541829284,-3.87995133162093,30.65942679,27.20357321,america,NYSE,Interval.INTERVAL_1_DAY
LHX,STRONG_SELL,0,16,10,194.54,-1.7955849911911912,-3.375931895280047,205.32187816,193.39612184,america,NYSE,Interval.INTERVAL_1_DAY
MMM,STRONG_SELL,1,16,9,102.92,-0.7703506589920863,-2.2239955919096275,107.26739376,101.33760624,america,NYSE,Interval.INTERVAL_1_DAY
NSC,STRONG_SELL,1,16,9,201.02,-2.529456451285256,-3.6933056738642023,213.89149362,201.31650638,america,NYSE,Interval.INTERVAL_1_DAY
CCI,STRONG_SELL,1,16,9,120.14,-7.70767181982248,-6.219752084178978,139.29919347,122.17580653,america,NYSE,Interval.INTERVAL_1_DAY
WRK,STRONG_SELL,1,16,9,29.09,-1.757269410651375,-4.321799763189048,31.24219667,29.30980333,america,NYSE,Interval.INTERVAL_1_DAY
L,STRONG_SELL,0,16,10,55.7,-0.8320375960422979,-1.7896500044080028,57.95158997,55.61741003,america,NYSE,Interval.INTERVAL_1_DAY
TXN,STRONG_SELL,1,16,9,164.46,-7.648075114178326,-6.499974416264436,187.69974527,168.99425473,america,NASDAQ,Interval.INTERVAL_1_DAY
EMN,STRONG_SELL,1,16,9,80.02,-2.0387176768591218,-2.3955893832942934,84.6243093,80.0046907,america,NYSE,Interval.INTERVAL_1_DAY
MLM,STRONG_SELL,2,16,8,344.52,0.19388111307334555,-2.292102710704995,361.54209522,337.93390478,america,NYSE,Interval.INTERVAL_1_DAY
HON,STRONG_SELL,1,16,9,190.9,-0.45418754660505556,-2.6775153962233276,199.71718634,187.48681366,america,NASDAQ,Interval.INTERVAL_1_DAY
APH,STRONG_SELL,1,16,9,73.91,-5.325317456952774,-4.133753583148504,81.89869608,74.54430392,america,NYSE,Interval.INTERVAL_1_DAY
