Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
PRU,SELL,7,10,9,85.41,-0.41159940766998204,3.463313587963796,85.7611954,76.7588046,america,NYSE,Interval.INTERVAL_1_DAY
MLM,BUY,10,6,10,346.2,0.47713579214989466,-0.19545776901388479,358.87424557,319.21575443,america,NYSE,Interval.INTERVAL_1_DAY
ORLY,BUY,15,3,8,871.04,4.653691486434681,1.9467303053462643,881.33096554,786.34803446,america,NASDAQ,Interval.INTERVAL_1_DAY
MET,SELL,7,10,9,60.12,-0.8384418671599292,3.7177607176744516,60.51794764,53.85205236,america,NYSE,Interval.INTERVAL_1_DAY
PEP,BUY,15,2,9,182.92,3.189945018450487,0.411703354010001,185.71073492,173.27326508,america,NASDAQ,Interval.INTERVAL_1_DAY
SO,BUY,16,5,5,71.83,6.686140065187303,2.227282430797686,72.4812124,65.3247876,america,NYSE,Interval.INTERVAL_1_DAY
FICO,NEUTRAL,9,8,9,678.96,-1.1652704286244528,-1.0758453486881194,706.76388435,661.44511565,america,NYSE,Interval.INTERVAL_1_DAY
ALGN,STRONG_BUY,17,0,9,339.0,5.864387407446728,5.2301560448361215,338.81621647,299.99878353,america,NASDAQ,Interval.INTERVAL_1_DAY
DXCM,STRONG_BUY,16,1,9,115.04,0.6311314441669538,0.7271724331163227,117.79741932,111.53408068,america,NASDAQ,Interval.INTERVAL_1_DAY
XEL,BUY,15,2,9,71.04,7.2237147945784415,3.488964964673329,71.73692317,62.71407683,america,NASDAQ,Interval.INTERVAL_1_DAY
BRO,BUY,14,3,9,58.91,4.889875417387884,2.098823203175087,59.67855263,52.88144737,america,NYSE,Interval.INTERVAL_1_DAY
ROST,SELL,5,11,10,105.13,-0.4862257115748889,-0.49030743601393567,108.62509701,99.39890299,america,NASDAQ,Interval.INTERVAL_1_DAY
FTV,SELL,2,14,10,65.05,-1.4259520237608285,-1.6584274419096943,68.01157373,63.35942627,america,NYSE,Interval.INTERVAL_1_DAY
HCA,BUY,15,3,8,271.59,6.3568437445351975,2.454702866649285,274.28100958,244.21299042,america,NYSE,Interval.INTERVAL_1_DAY
SWKS,NEUTRAL,7,10,9,110.44,-2.906049030511099,-3.3415603283796287,118.73012545,110.06337455,america,NASDAQ,Interval.INTERVAL_1_DAY
BMY,NEUTRAL,10,9,7,70.03,2.739525052680875,1.0009230414215011,70.81974674,65.74625326,america,NYSE,Interval.INTERVAL_1_DAY
PODD,BUY,11,6,9,314.0,2.853698802442281,-0.6740876408830445,323.35451431,306.59548569,america,NASDAQ,Interval.INTERVAL_1_DAY
AZO,BUY,14,4,8,2559.54,4.850565188906742,3.1339830330225027,2573.4659106,2284.5560894,america,NYSE,Interval.INTERVAL_1_DAY
PKG,STRONG_BUY,16,1,9,143.24,5.500915758002449,2.860918021485631,144.48055815,125.77544185,america,NYSE,Interval.INTERVAL_1_DAY
EXR,BUY,13,4,9,164.68,3.2601652843341498,3.2508856076993027,166.71891475,148.65508525,america,NYSE,Interval.INTERVAL_1_DAY
DTE,BUY,13,4,9,113.91,5.310031775300075,3.216745197535346,114.47146646,102.53653354,america,NYSE,Interval.INTERVAL_1_DAY
CTSH,BUY,13,4,9,61.69,2.653561568987797,1.9467213114754003,62.06589505,56.73010495,america,NASDAQ,Interval.INTERVAL_1_DAY
PGR,BUY,14,4,8,148.62,4.259861611104128,2.1513506082892206,150.1432223,134.4927777,america,NYSE,Interval.INTERVAL_1_DAY
EBAY,SELL,6,10,10,43.5,0.16194766249168424,-0.6191313883621632,45.05717855,40.99782145,america,NASDAQ,Interval.INTERVAL_1_DAY
AJG,BUY,16,2,8,196.79,4.970902166201711,2.0308700543881173,199.65778085,175.93021915,america,NYSE,Interval.INTERVAL_1_DAY
ILMN,BUY,15,1,10,227.76,3.995409637869926,0.2332438498437739,235.21915719,213.69684281,america,NASDAQ,Interval.INTERVAL_1_DAY
AXP,NEUTRAL,8,8,10,161.83,-2.13966801185515,-0.06669219083845235,165.97948306,157.22651694,america,NYSE,Interval.INTERVAL_1_DAY
PSX,BUY,15,2,9,106.46,6.617794335616708,4.340837588576022,106.63242052,90.46457948,america,NYSE,Interval.INTERVAL_1_DAY
