Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
HTGM,STRONG_SELL,2,16,8,0.85,-52.96504666058278,-28.84111476672443,2.7728083,0.5448017,america,NASDAQ,1h,  -4382.11 -707.26 -3711.89 -5442.66 -7166.33 -9420.57 -7409.66 -13962.45
LBTYB,STRONG_SELL,1,17,8,16.3001,-15.221305723407255,-11.607444017487524,20.44848139,16.69639861,america,NASDAQ,1h,  -36.39 -29.99 -24.64 -20.22 -26.11 -26.15 -23.79 -22.25
WORX,STRONG_SELL,0,17,9,0.2103,-14.633339435784421,-10.637419082884108,0.26515044,0.21911196,america,NASDAQ,1h,  2294.2 1496.76 1034.46 751.3 630.8 492.34 -445.88 -2447.17
TORO,STRONG_SELL,1,16,9,2.77,-12.101441917140534,-9.901705037047634,3.43151734,2.89656266,america,NASDAQ,1h,  -1145.33 -869.57 -685.98 -1860.38 -1798.96 -2125.91 -6022.99 -10247.7
SFR,STRONG_SELL,0,16,10,0.2401,-15.853256911782282,-8.594235688297573,0.32429734,0.23494746,america,NASDAQ,1h,  -3698.87 -5535.42 -6626.16 -6982.9 -6910.53 -6380.6 -11234.03 -15051.55
PEV,STRONG_SELL,1,16,9,0.7506,-11.219875109334026,-8.439262698197098,0.96579446,0.70538414,america,NASDAQ,1h,  -454.07 176.87 -10278.41 -13286.94 -13296.76 -11862.66 -10017.46 -8617.07
BAOS,STRONG_SELL,1,16,9,5.4599,-9.007581173890372,-8.319564224496915,6.30994342,5.66222658,america,NASDAQ,1h,  -1270.15 -1244.14 -1120.4 -925.6 -799.95 -333.14 -111.89 -442.02
FWBI,STRONG_SELL,0,16,10,1.5901,-14.60884554730346,-8.14776304768506,2.11043453,1.57593547,america,NASDAQ,1h,  -15271.32 -13195.7 -11564.75 -9575.69 -7891.46 -6421.42 -6555.13 -6264.32
EAST,STRONG_SELL,1,16,9,3.15,-11.036300013838812,-7.84111222611989,3.74264621,3.24717379,america,NASDAQ,1h,  -74.58 -66.96 -57.75 -48.74 -167.89 -393.87 -600.69 -823.51
IMNM,STRONG_SELL,1,16,9,4.77,-9.156988335683039,-7.6127482786337595,5.53533548,4.96014452,america,NASDAQ,1h,  80.62 78.48 70.47 60.79 -71.83 -183.2 -275.73 -852.34
ZAPP,STRONG_SELL,0,17,9,2.675,-8.180672975598384,-7.542780905769689,3.14021638,2.72677362,america,NASDAQ,1h,  -2671.39 -3821.34 -4008.01 -3547.24 -3300.62 -2899.67 -2472.04 -2391.18
WLGS,STRONG_SELL,0,16,10,1.57,-9.196592269564647,-7.467436789061125,1.91699035,1.59896965,america,NASDAQ,1h,  1570.45 1978.94 1846.83 1624.89 1596.06 -153.96 -1285.43 -2019.2
IDBA,STRONG_SELL,1,16,9,5.111,-18.428168811836926,-7.335557328305171,7.30647479,4.74412521,america,NASDAQ,1h,  -266.83 -221.18 -182.4 -270.54 -282.0 -261.06 -133.3 -87.37
PUYI,STRONG_SELL,0,16,10,5.07,-6.890700276751133,-7.108831073653349,5.78546463,5.16353537,america,NASDAQ,1h,  63.58 83.69 84.3 76.89 66.87 154.69 176.55 169.45
VRAR,STRONG_SELL,1,16,9,4.2301,-15.243687062749771,-7.081414965030035,5.74944914,4.03499086,america,NASDAQ,1h,  -5738.55 -4467.28 -5237.64 -5762.43 -5175.49 -5828.61 -8069.69 -9086.68
INVO,STRONG_SELL,0,17,9,0.203,-13.397467272668237,-6.808061332231546,0.29531282,0.16169218,america,NASDAQ,1h,  -446134.05 -403084.24 -343802.93 -284655.08 -234993.82 -193153.1 -159481.25 -131125.65
OPOF,STRONG_SELL,0,18,8,15.02,-6.46814499305674,-6.61585043614501,16.74311744,15.40148256,america,NASDAQ,1h,  -66.47 -2.32 24.13 52.98 44.96 37.6 -69.06 -1.11
ONDS,STRONG_SELL,0,17,9,0.8194,-5.467298884389521,-6.518812604102493,0.92120229,0.82177271,america,NASDAQ,1h,  -447.46 194.82 1774.67 2627.67 2119.72 831.81 -449.96 -4259.37
SSKN,STRONG_SELL,1,16,9,0.88,-6.549327878872475,-6.385956446704512,0.99039083,0.88328907,america,NASDAQ,1h,  -59.02 -48.15 -39.32 10.82 30.35 35.58 34.48 -346.84
ANTX,STRONG_SELL,1,18,7,5.6,-5.832341209785369,-6.346684505393426,6.32338157,5.67911843,america,NASDAQ,1h,  -1478.73 418.63 1156.13 1251.87 676.41 74.05 -348.95 -1623.63
EDUC,STRONG_SELL,0,16,10,1.13,-8.108914226559207,-6.06425869736897,1.2989877,1.1507123,america,NASDAQ,1h,  -76.81 -140.66 -154.94 -146.7 -92.76 -62.27 21.1 53.28
MULN,STRONG_SELL,0,17,9,0.6068,-13.410589219963683,-6.044957209268915,0.78326496,0.58755584,america,NASDAQ,1h,  -259208.48 -558801.94 -815299.47 -768939.43 -687612.35 -544687.15 -503277.76 -650710.8
RNXT,STRONG_SELL,0,16,10,1.9,-5.033871094366134,-5.940594059405953,2.13356564,1.94806436,america,NASDAQ,1h,  -179.84 -206.91 -199.18 -78.32 534.43 636.29 618.84 227.08
TRKA,STRONG_SELL,1,15,10,3.125,-8.220685532035446,-5.369558371084565,3.80544089,3.01613911,america,NASDAQ,1h,  2314.85 1236.32 -2846.88 -4258.48 -6734.57 -8356.78 -8689.75 -8035.99
BVXV,STRONG_SELL,0,16,10,1.4316,-14.985936069245767,-5.132368046121741,2.03990501,1.27253499,america,NASDAQ,1h,  -84411.99 -78118.89 -67725.47 -56877.99 -46646.33 -37956.68 -30113.44 -24390.3
SLGG,STRONG_SELL,0,18,8,0.5492,-6.232120269154791,-5.090252395641613,0.64331579,0.53943911,america,NASDAQ,1h,  -5315.01 -4334.08 -4906.96 -4810.35 -4715.34 -642.38 541.01 -558.34
GBNH,STRONG_SELL,0,16,10,0.67,-1.138325779022594,-5.0793324271951406,0.75291758,0.63123622,america,NASDAQ,1h,  -593.58 -513.72 -483.81 -395.13 -345.84 -294.24 -246.38 -204.4
BLEUU,STRONG_SELL,0,16,10,9.76,-3.8318476207742833,-5.076833300914217,10.58438349,9.82061651,america,NASDAQ,1h,  8.24 6.75 5.52 4.52 3.7 3.03 2.48 2.03
SFE,STRONG_SELL,2,16,8,1.66,-2.867552880879046,-4.981597339484736,1.8896207,1.5905893,america,NASDAQ,1h,  -492.5 -397.93 -304.29 -238.32 -221.49 -182.69 -132.4 -99.78
APACU,STRONG_SELL,0,16,10,10.12,-2.765576354879528,-4.896245751108225,11.1524781,9.8315319,america,NASDAQ,1h,  -867.49 -1060.64 -1043.23 -1068.55 -981.76 -857.01 -728.06 -609.12
OPGN,STRONG_SELL,0,17,9,0.64,-8.007871651432623,-4.843340171231432,0.72045207,0.64918303,america,NASDAQ,1h,  -913.84 481.99 1374.96 1886.68 1825.85 -709.91 -1392.87 -843.08
LIDR,STRONG_SELL,0,16,10,0.185,-10.631602694191486,-4.668659177573957,0.23552045,0.17660455,america,NASDAQ,1h,  -26358.46 -25209.79 -2899.46 4115.3 3473.96 -3761.37 -9641.7 -15271.04
EVOK,STRONG_SELL,0,17,9,1.5,-8.29707690146607,-4.547363598182585,1.73628017,1.49468983,america,NASDAQ,1h,  -308.01 -277.62 -314.73 -1068.11 -1197.76 -1187.09 -1074.81 -932.12
NAOV,STRONG_SELL,0,17,9,3.3171,-11.093619956645824,-4.53097253441473,4.02534626,3.16799374,america,NASDAQ,1h,  -42.01 -26.55 -333.6 -453.71 -548.78 -537.78 -404.53 -249.6
GRNR,STRONG_SELL,0,16,10,19.58,-6.825958233026469,-4.512910995596769,22.07619656,19.39681344,america,NASDAQ,1h,  117.04 96.11 78.8 64.56 52.87 43.28 35.42 28.98
TALS,STRONG_SELL,1,16,9,2.45,-3.9744139551624613,-4.3529182119851555,2.61975608,2.45325392,america,NASDAQ,1h,  -382.29 631.72 989.11 65.08 -1363.28 -1823.68 -2409.23 -7981.64
SCAQU,STRONG_SELL,1,16,9,10.0,-2.457390949801635,-4.282588428530673,10.74795579,9.89126421,america,NASDAQ,1h,  1450.72 1203.2 992.56 816.15 669.79 549.03 449.71 66.88
ATAT,STRONG_SELL,0,17,9,15.75,-8.50031137169755,-4.281619883168872,18.64363143,15.53888857,america,NASDAQ,1h,  -817.07 13357.44 17674.41 18810.36 16195.26 13057.51 8915.75 3184.71
ALPP,STRONG_SELL,1,16,9,2.41,-6.446641589708349,-4.194378078401584,2.6980801,2.4263799,america,NASDAQ,1h,  -1602.78 -1767.99 -1459.13 -1244.83 -1043.99 -1084.88 -948.15 -944.11
GLMD,STRONG_SELL,0,16,10,4.365,-5.345674485006256,-4.075421112197688,4.99572947,4.25892053,america,NASDAQ,1h,  170.44 152.89 24.27 -30.55 -53.39 -57.87 -22.95 -97.89
NVFY,STRONG_SELL,1,15,10,2.3601,-10.561506051923274,-3.9719740247058297,2.82916399,2.26584601,america,NASDAQ,1h,  -558.77 -495.87 865.04 1117.65 1070.39 1002.43 867.65 849.14
INAB,STRONG_SELL,0,16,10,2.5,-12.2304011512675,-3.8546590109336307,3.10634848,2.37489152,america,NASDAQ,1h,  19308.11 11225.55 4729.49 -280.97 -2918.58 -3145.02 -2327.88 -3693.92
PHVS,STRONG_SELL,1,16,9,8.5,-2.8979811919101337,-3.843434486269416,9.19936387,8.43855613,america,NASDAQ,1h,  -68.71 -54.78 168.74 202.27 223.37 288.38 288.76 262.66
