Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
UPS,STRONG_BUY,18,0,8,192.87,2.8080724086097177,0.8349322695832626,195.07589069,183.35510931,america,NYSE,Interval.INTERVAL_1_DAY
JPM,STRONG_BUY,18,0,8,138.73,6.007040134231076,6.995218263149766,134.07224757,123.35675243,america,NYSE,Interval.INTERVAL_1_DAY
TECH,STRONG_BUY,17,2,7,85.24,14.085336474115323,10.066628789835221,82.66386979,67.29513021,america,NASDAQ,Interval.INTERVAL_1_DAY
EL,STRONG_BUY,17,1,8,254.01,4.6376548905879105,3.535137382457606,252.39544175,233.06555825,america,NYSE,Interval.INTERVAL_1_DAY
TSCO,STRONG_BUY,17,0,9,237.95,2.432052760757003,0.33099319039486375,242.34467562,225.12732438,america,NASDAQ,Interval.INTERVAL_1_DAY
LKQ,STRONG_BUY,17,1,8,56.32,1.5952425272781454,0.8415398388540609,57.22176359,53.32523641,america,NASDAQ,Interval.INTERVAL_1_DAY
C,STRONG_BUY,17,0,9,49.56,6.174973034486513,5.712213642762691,48.77801835,42.67398165,america,NYSE,Interval.INTERVAL_1_DAY
CMG,STRONG_BUY,17,0,9,1738.3,6.448797962621882,1.6486102916367145,1756.03452213,1589.66147787,america,NYSE,Interval.INTERVAL_1_DAY
TTWO,STRONG_BUY,17,0,9,123.07,5.036315066271797,2.0650190744733834,123.38611074,113.80688926,america,NASDAQ,Interval.INTERVAL_1_DAY
AJG,STRONG_BUY,17,1,8,200.45,6.238075047699795,2.1682399233419574,203.28520905,177.74079095,america,NYSE,Interval.INTERVAL_1_DAY
AZO,STRONG_BUY,17,1,8,2638.32,7.450782134472661,3.598817279034975,2656.25219344,2261.71480656,america,NYSE,Interval.INTERVAL_1_DAY
FICO,STRONG_BUY,16,1,9,698.06,1.4498229867283499,1.6001373958251435,708.18971634,663.63028366,america,NYSE,Interval.INTERVAL_1_DAY
BWA,STRONG_BUY,16,0,10,48.73,2.004647048291858,2.107954069231411,49.29172587,45.53827413,america,NYSE,Interval.INTERVAL_1_DAY
GOOG,STRONG_BUY,16,0,10,109.46,7.883108559624048,2.8933466187888826,109.62994582,100.19305418,america,NASDAQ,Interval.INTERVAL_1_DAY
V,STRONG_BUY,16,1,9,234.02,4.884950144990526,2.38528577928669,233.64595221,215.81804779,america,NYSE,Interval.INTERVAL_1_DAY
MA,STRONG_BUY,16,1,9,372.43,4.146606325435215,2.1147903717128713,372.21365527,346.33534473,america,NYSE,Interval.INTERVAL_1_DAY
FANG,STRONG_BUY,16,1,9,146.74,7.918483816640062,2.5701963470638987,151.68790185,119.84709815,america,NASDAQ,Interval.INTERVAL_1_DAY
GE,STRONG_BUY,16,1,9,95.44,3.804196112193665,0.7250430065538751,97.1837175,89.5192825,america,NYSE,Interval.INTERVAL_1_DAY
CPRT,STRONG_BUY,16,1,9,77.12,6.565456500208882,1.993043524261708,78.14640455,69.25959545,america,NASDAQ,Interval.INTERVAL_1_DAY
MMC,STRONG_BUY,16,1,9,173.18,6.185465872023158,2.2634000011810116,175.00254621,154.79745379,america,NYSE,Interval.INTERVAL_1_DAY
LEN,STRONG_BUY,16,1,9,105.0,2.8971257369264407,0.7097640514099197,105.89214792,101.15985208,america,NYSE,Interval.INTERVAL_1_DAY
MAR,STRONG_BUY,16,0,10,168.1,2.4566849807897455,2.3608142586604544,168.84135455,156.34964545,america,NASDAQ,Interval.INTERVAL_1_DAY
ORCL,STRONG_BUY,16,0,10,95.71,6.612159422549951,1.3297478137506147,98.0367245,84.8782755,america,NYSE,Interval.INTERVAL_1_DAY
NVR,STRONG_BUY,16,0,10,5632.55,3.68256842583574,1.4019904678474404,5648.56416445,5337.44183555,america,NYSE,Interval.INTERVAL_1_DAY
SLB,STRONG_BUY,16,0,10,52.48,5.662302094208684,2.954447365323503,53.80620541,44.01579459,america,NYSE,Interval.INTERVAL_1_DAY
CRM,STRONG_BUY,16,1,9,194.65,3.22061760728225,0.2988612356366218,200.36401849,183.66498151,america,NYSE,Interval.INTERVAL_1_DAY
PCAR,STRONG_BUY,16,0,10,72.72,1.2167256324869982,2.2576267849735245,73.81206137,68.08943863,america,NASDAQ,Interval.INTERVAL_1_DAY
PHM,STRONG_BUY,16,0,10,60.14,6.180628309312766,2.042893986697436,60.57441479,54.69458521,america,NYSE,Interval.INTERVAL_1_DAY
CTAS,STRONG_BUY,16,1,9,458.61,2.984216616168851,0.6933771286546033,470.90185153,428.57814847,america,NASDAQ,Interval.INTERVAL_1_DAY
AOS,STRONG_BUY,16,1,9,67.12,0.49157828568975503,1.1513653625896865,69.36420813,64.08479187,america,NYSE,Interval.INTERVAL_1_DAY
GOOGL,STRONG_BUY,16,0,10,108.87,7.873251159288159,2.859896261443822,108.98890159,99.64809841,america,NASDAQ,Interval.INTERVAL_1_DAY
MCO,STRONG_BUY,16,1,9,302.32,1.923941383865909,0.2683152521798462,307.6651473,288.2828527,america,NYSE,Interval.INTERVAL_1_DAY
LVS,STRONG_BUY,16,0,10,58.25,3.3699490692268057,1.8356643356643332,58.76519011,53.19580989,america,NYSE,Interval.INTERVAL_1_DAY
FTV,STRONG_BUY,16,1,9,67.17,1.781466090612895,1.492853041612534,68.37530401,63.50669599,america,NYSE,Interval.INTERVAL_1_DAY
HLT,STRONG_BUY,16,0,10,144.31,3.3117608315913003,2.5373208563369047,144.9799217,131.6340783,america,NYSE,Interval.INTERVAL_1_DAY
TRGP,STRONG_BUY,16,0,10,77.91,6.753325056030462,3.107382017416157,79.36023831,65.44976169,america,NYSE,Interval.INTERVAL_1_DAY
FAST,STRONG_BUY,16,1,9,53.27,1.3990672884743702,1.1257284963077012,53.9411716,51.2428284,america,NASDAQ,Interval.INTERVAL_1_DAY
