Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
CI,STRONG_SELL,1,17,8,259.1,-3.1416352652670554,-1.0502195913690997,274.99789597,250.11210403,america,NYSE,Interval.INTERVAL_1_DAY
CTLT,STRONG_SELL,0,17,9,46.32,-29.80222777904069,-25.77279938464497,72.93897748,55.20802252,america,NYSE,Interval.INTERVAL_1_DAY
PSA,STRONG_SELL,1,17,8,290.35,-2.2965169765222697,-5.413285467167469,319.5239548,276.8430452,america,NYSE,Interval.INTERVAL_1_DAY
CZR,STRONG_SELL,0,16,10,43.53,-6.045628197103454,-5.6587416831017805,49.09910817,40.82489183,america,NASDAQ,Interval.INTERVAL_1_DAY
CHTR,STRONG_SELL,1,16,9,341.5,-2.1014036422874227,-2.7107103685027596,359.0810625,339.0999375,america,NASDAQ,Interval.INTERVAL_1_DAY
BALL,STRONG_SELL,0,16,10,50.03,-5.94450293277184,-5.107827703279398,55.34587786,50.19612214,america,NYSE,Interval.INTERVAL_1_DAY
POOL,STRONG_SELL,1,16,9,330.25,-2.9366381747979347,-1.2035073128849945,349.12048327,319.59451673,america,NASDAQ,Interval.INTERVAL_1_DAY
EXR,STRONG_SELL,1,16,9,155.11,-2.3751130302385803,-3.4569038490265314,167.22061187,148.39438813,america,NYSE,Interval.INTERVAL_1_DAY
AAL,STRONG_SELL,1,16,9,12.79,-11.369306127836722,-7.613406529904651,14.94417951,12.92182049,america,NASDAQ,Interval.INTERVAL_1_DAY
WRB,STRONG_SELL,1,16,9,61.48,-1.6828627271056007,-1.8408826018233242,63.82371809,60.09228191,america,NYSE,Interval.INTERVAL_1_DAY
CVS,STRONG_SELL,1,16,9,74.7,-1.7945178465785858,-1.6212087289776207,77.73497453,72.23902547,america,NYSE,Interval.INTERVAL_1_DAY
CINF,STRONG_SELL,1,16,9,106.74,-3.996114513909504,-3.7085817899703244,114.00529994,105.28670006,america,NASDAQ,Interval.INTERVAL_1_DAY
QCOM,STRONG_SELL,0,16,10,120.16,-1.2526948114726508,-2.3152965660770093,127.33301318,119.14098682,america,NASDAQ,Interval.INTERVAL_1_DAY
DISH,STRONG_SELL,1,16,9,7.84,-16.66371402166186,-9.22774111381267,9.58852481,8.01647519,america,NASDAQ,Interval.INTERVAL_1_DAY
WDC,STRONG_SELL,1,16,9,35.46,-2.178410844956886,-3.5810424993882037,38.55047755,33.69452245,america,NASDAQ,Interval.INTERVAL_1_DAY
HRL,STRONG_SELL,1,16,9,39.26,-0.7558330594807643,-2.384445162734039,41.19527134,37.73072866,america,NYSE,Interval.INTERVAL_1_DAY
GNRC,STRONG_SELL,0,16,10,101.73,-8.10159743170182,-0.9184498358867472,116.95612372,96.96887628,america,NYSE,Interval.INTERVAL_1_DAY
SYY,STRONG_SELL,0,16,10,73.48,-2.728748936684937,-4.179435352415723,79.36183007,72.41216993,america,NYSE,Interval.INTERVAL_1_DAY
