Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
YNDX,STRONG_SELL,2,17,7,18.94,-57.78728715342783,-52.883228021294585,62.26215543,25.64784457,america,NASDAQ,Interval.INTERVAL_1_DAY
ARVL,STRONG_SELL,2,17,7,2.39,-63.31917943248622,-47.6623234424614,8.77118499,2.59931501,america,NASDAQ,Interval.INTERVAL_1_DAY
POAI,STRONG_SELL,0,17,9,0.1871,-39.15051385455964,-38.728058684831026,0.40930017,0.18740983,america,NASDAQ,Interval.INTERVAL_1_DAY
SMX,STRONG_SELL,1,16,9,1.12,-31.22054727196432,-36.77674287327124,2.38643615,0.34228375,america,NASDAQ,Interval.INTERVAL_1_DAY
SIDU,STRONG_SELL,1,17,8,0.28,-47.822035872350334,-36.59061314612466,0.63311737,0.34742763,america,NASDAQ,Interval.INTERVAL_1_DAY
ALPP,STRONG_SELL,1,16,9,0.315,-33.87492915170981,-30.080795525170913,0.57230349,0.36278651,america,NASDAQ,Interval.INTERVAL_1_DAY
BZFD,STRONG_SELL,0,16,10,0.67,-32.802439171163215,-27.482114058728655,1.15879347,0.74077653,america,NASDAQ,Interval.INTERVAL_1_DAY
IDAI,STRONG_SELL,1,16,9,2.44,-11.96367889829962,-25.959641935973295,4.56764866,1.16245134,america,NASDAQ,Interval.INTERVAL_1_DAY
SONN,STRONG_SELL,1,16,9,0.2511,-41.84987295320411,-25.04701352198441,0.482458,0.220212,america,NASDAQ,Interval.INTERVAL_1_DAY
CETY,STRONG_SELL,0,16,10,2.0,-42.09751737518157,-22.93613332048936,4.15971636,1.87253364,america,NASDAQ,Interval.INTERVAL_1_DAY
NVVE,STRONG_SELL,0,16,10,0.5519,-16.94090540312581,-22.802551334415043,0.93177981,0.44357019,america,NASDAQ,Interval.INTERVAL_1_DAY
PHIO,STRONG_SELL,2,17,7,3.85,-29.423841909405866,-22.378406277469978,6.68023648,4.07877352,america,NASDAQ,Interval.INTERVAL_1_DAY
SCWO,STRONG_SELL,0,16,10,3.17,-26.02963481507409,-22.332475805463687,5.42718586,3.36531414,america,NASDAQ,Interval.INTERVAL_1_DAY
SMFL,STRONG_SELL,0,16,10,0.097,-31.88026685800118,-22.312368351500496,0.16503597,0.10615303,america,NASDAQ,Interval.INTERVAL_1_DAY
ZURA,STRONG_SELL,0,18,8,8.5,-37.555098442550694,-21.601180593986356,22.2440025,4.6159975,america,NASDAQ,Interval.INTERVAL_1_DAY
ASTI,STRONG_SELL,1,16,9,0.275,-30.046805046805048,-20.141712161691245,0.47319001,0.27406999,america,NASDAQ,Interval.INTERVAL_1_DAY
SUNW,STRONG_SELL,0,17,9,0.93,-31.793179317931788,-19.550173010380618,1.56584787,0.97565213,america,NASDAQ,Interval.INTERVAL_1_DAY
GLUE,STRONG_SELL,0,17,9,5.72,-19.117647058823536,-18.530123913972375,8.73820053,5.80579947,america,NASDAQ,Interval.INTERVAL_1_DAY
LIDR,STRONG_SELL,1,16,9,0.2029,-36.51704076297443,-18.34681476115739,0.3443864,0.2001936,america,NASDAQ,Interval.INTERVAL_1_DAY
HCDI,STRONG_SELL,1,17,8,3.72,-27.5128866450204,-17.917034421888786,5.93469741,3.78914259,america,NASDAQ,Interval.INTERVAL_1_DAY
MCLD,STRONG_SELL,1,16,9,0.311201,-43.51548200814159,-17.58341143727766,0.74823352,0.12786148,america,NASDAQ,Interval.INTERVAL_1_DAY
GSIT,STRONG_SELL,1,17,8,1.55,-8.130001169356916,-17.200854700854705,2.23009106,1.32740894,america,NASDAQ,Interval.INTERVAL_1_DAY
CMAX,STRONG_SELL,0,16,10,2.18,-23.549009293354374,-16.999809632590896,3.05506432,2.28243568,america,NASDAQ,Interval.INTERVAL_1_DAY
MYSZ,STRONG_SELL,2,17,7,1.21,-19.978308169487264,-16.772706950510724,1.9179614,1.2333086,america,NASDAQ,Interval.INTERVAL_1_DAY
SNAX,STRONG_SELL,1,16,9,0.41,-22.908420844810877,-16.75718476859514,0.6054965,0.3693785,america,NASDAQ,Interval.INTERVAL_1_DAY
THMO,STRONG_SELL,0,16,10,1.93,-34.56540238887138,-16.52249134948096,3.40155757,1.65297243,america,NASDAQ,Interval.INTERVAL_1_DAY
CONL,STRONG_SELL,0,14,10,8.22,-17.828020644960063,-16.242103117994702,11.02045869,8.18854131,america,NASDAQ,Interval.INTERVAL_1_DAY
MVST,STRONG_SELL,0,16,10,1.04,-14.963205233033534,-15.721231766612647,1.40864568,1.01035432,america,NASDAQ,Interval.INTERVAL_1_DAY
HYMC,STRONG_SELL,1,16,9,0.4022,-5.062395509918687,-15.663661144894107,0.54269904,0.35536096,america,NASDAQ,Interval.INTERVAL_1_DAY
GRRR,STRONG_SELL,1,15,8,2.28,-62.1680578730086,-14.988814317673388,12.32328834,-2.29528834,america,NASDAQ,Interval.INTERVAL_1_DAY
WETG,STRONG_SELL,0,17,9,0.138,-43.56381503212139,-14.756986375324985,0.31572015,0.10403995,america,NASDAQ,Interval.INTERVAL_1_DAY
OPI,STRONG_SELL,1,16,9,6.94,-35.99852446165906,-14.74725139733431,14.0176394,5.8958606,america,NASDAQ,Interval.INTERVAL_1_DAY
CACO,STRONG_SELL,0,16,10,0.7871,-21.256394591519822,-14.620105571246924,1.20741925,0.80323055,america,NASDAQ,Interval.INTERVAL_1_DAY
INAB,STRONG_SELL,1,17,8,1.05,-15.162712302383554,-14.5646867371847,1.40360556,1.08139444,america,NASDAQ,Interval.INTERVAL_1_DAY
