Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
HIBEANZUSDT,STRONG_SELL,2,14,8,0.000915,-69.86989722835983,-57.67807585568917,0.00415769,0.00104981,america,Kucoin,Interval.INTERVAL_1_DAY
HIPENGUINSUSDT,STRONG_SELL,1,18,7,0.008171,-58.27509838875803,-55.42742432590185,0.027676,0.0098075,america,Kucoin,Interval.INTERVAL_1_DAY
GENSUSDT,STRONG_SELL,2,16,8,0.0001806,-48.35425662729846,-35.921089980130574,0.00046038,0.00018623,america,Kucoin,Interval.INTERVAL_1_DAY
AFKUSDC,STRONG_SELL,0,17,9,0.001386,-75.56835308489204,-27.567285079696887,0.00785405,-0.00064285,america,Kucoin,Interval.INTERVAL_1_DAY
MNETUSDT,STRONG_SELL,1,18,7,0.0003627,-32.54728385189041,-27.438231469440836,0.00062057,0.00043148,america,Kucoin,Interval.INTERVAL_1_DAY
XCNBTC,STRONG_SELL,0,15,11,3e-08,-25.000000000000014,-25.000000000000014,4e-08,3e-08,america,Kucoin,Interval.INTERVAL_1_DAY
HIGAZERSUSDT,STRONG_SELL,0,17,9,0.02396,-25.396997883030835,-20.23702520057259,0.03607018,0.02584782,america,Kucoin,Interval.INTERVAL_1_DAY
TOWERBTC,STRONG_SELL,1,13,12,4e-08,-20.0,-20.0,6e-08,4e-08,america,Kucoin,Interval.INTERVAL_1_DAY
HIMFERSUSDT,STRONG_SELL,0,18,8,0.001298,-28.541149397444443,-19.960535240796702,0.00199491,0.00127849,america,Kucoin,Interval.INTERVAL_1_DAY
RNDRUPUSDT,STRONG_SELL,0,14,10,6.6111,-32.60011194064087,-19.865745942742024,11.006946,6.810704,america,Kucoin,Interval.INTERVAL_1_DAY
ILAUSDT,STRONG_SELL,1,16,9,0.000546,-32.41486872887964,-17.460317460317455,0.00105166,0.00047884,america,Kucoin,Interval.INTERVAL_1_DAY
PIXUSDT,STRONG_SELL,1,16,9,0.0003111,-40.56738943547615,-15.859793368312864,0.00061274,0.0002302,america,Kucoin,Interval.INTERVAL_1_DAY
REVUUSDT,STRONG_SELL,2,16,8,0.0135,-23.37817129235485,-15.078316663521434,0.0206623,0.0135577,america,Kucoin,Interval.INTERVAL_1_DAY
TOKOKCS,STRONG_SELL,0,16,10,0.0001073,-17.985171596728563,-13.481696500564425,0.00014664,0.00010951,america,Kucoin,Interval.INTERVAL_1_DAY
GLQBTC,STRONG_SELL,1,14,11,1.3e-07,-23.52941176470587,-13.333333333333329,1.8e-07,1.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
STRONGUSDT,STRONG_SELL,1,16,9,4.143,-22.232719897782374,-12.87799133616521,6.0327025,4.1638975,america,Kucoin,Interval.INTERVAL_1_DAY
RLTMUSDT,STRONG_SELL,1,14,9,0.01393,-12.919376345201854,-12.806710065097647,0.01875397,0.01404003,america,Kucoin,Interval.INTERVAL_1_DAY
STNDUSDT,STRONG_SELL,0,16,10,0.00644,-23.381675847382,-12.653094440450829,0.00970297,0.00639193,america,Kucoin,Interval.INTERVAL_1_DAY
KATBTC,STRONG_SELL,0,15,11,7e-08,-12.5,-12.5,1e-07,7e-08,america,Kucoin,Interval.INTERVAL_1_DAY
WALUSDT,STRONG_SELL,1,16,9,0.00628,-5.983379418444329,-11.896745230078565,0.00856595,0.00482905,america,Kucoin,Interval.INTERVAL_1_DAY
ACOINUSDT,STRONG_SELL,1,16,9,0.023039,-20.220925602091526,-11.816828253522317,0.03233877,0.02313133,america,Kucoin,Interval.INTERVAL_1_DAY
DIVIUSDT,STRONG_SELL,0,16,10,0.0025814,-22.577200854188163,-11.441823446269538,0.00377076,0.00256034,america,Kucoin,Interval.INTERVAL_1_DAY
KLVBTC,STRONG_SELL,1,13,12,8e-08,-11.1111111111111,-11.1111111111111,1e-07,8e-08,america,Kucoin,Interval.INTERVAL_1_DAY
HIMEEBITSUSDT,STRONG_SELL,1,15,10,0.001998,-33.97725883359823,-11.08539895865782,0.00406214,0.00157496,america,Kucoin,Interval.INTERVAL_1_DAY
STNDETH,STRONG_SELL,1,16,9,3.54e-06,-20.805369127516784,-10.831234256926962,5.12e-06,3.5e-06,america,Kucoin,Interval.INTERVAL_1_DAY
KATUSDT,STRONG_SELL,2,17,7,0.0021458,-11.43305266633648,-10.141625976766989,0.00293838,0.00212457,america,Kucoin,Interval.INTERVAL_1_DAY
SXPUPUSDT,STRONG_SELL,0,14,10,0.8646,-20.969643787533926,-9.694804787867398,1.22549126,0.83098874,america,Kucoin,Interval.INTERVAL_1_DAY
ACSUSDT,STRONG_SELL,1,14,9,0.0019334,-23.3996695734169,-9.616193726333506,0.00282283,0.00184602,america,Kucoin,Interval.INTERVAL_1_DAY
HIODBSUSDT,STRONG_SELL,0,17,9,0.005733,-13.736288538798348,-9.535606646363576,0.0081047,0.0053431,america,Kucoin,Interval.INTERVAL_1_DAY
CASUSDT,STRONG_SELL,1,15,10,0.003444,-19.3229121523963,-9.527937583733944,0.00474262,0.00320168,america,Kucoin,Interval.INTERVAL_1_DAY
