Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
BRWLUSDT,STRONG_BUY,16,0,10,0.006158,91.55574496147423,39.220473865075064,0.00576263,0.00157637,america,Kucoin,Interval.INTERVAL_1_DAY
OGNUSDT,STRONG_BUY,16,0,10,0.1212,35.524991613552515,27.592378145067897,0.1088111,0.0782089,america,BINANCE,Interval.INTERVAL_1_DAY
OGNBTC,STRONG_BUY,16,0,10,4.52e-06,32.94117647058823,26.256983240223448,4.05e-06,3e-06,america,BINANCE,Interval.INTERVAL_1_DAY
VRABTC,STRONG_BUY,14,0,12,1.8e-07,20.0,20.0,1.7e-07,1.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
LEVERBUSD,STRONG_BUY,16,1,9,0.002265,44.5132805471726,16.261164151524497,0.00231182,0.00099258,america,BINANCE,Interval.INTERVAL_1_DAY
LEVERUSDT,STRONG_BUY,16,1,9,0.00226,44.22463305679639,16.004516990042077,0.00231072,0.00099268,america,BINANCE,Interval.INTERVAL_1_DAY
AMBUSDT,STRONG_BUY,16,0,10,0.0108,26.90459711903064,14.564548636894045,0.01078191,0.00665409,america,BINANCE,Interval.INTERVAL_1_DAY
AMBBTC,STRONG_BUY,16,0,10,4.1e-07,28.125,13.888888888888886,4.1e-07,2.5e-07,america,BINANCE,Interval.INTERVAL_1_DAY
VEGAUSDT,STRONG_BUY,16,0,10,1.2903,10.12705733205388,12.622087999371544,1.28498376,0.97674624,america,Kucoin,Interval.INTERVAL_1_DAY
LINKBRL,STRONG_BUY,16,0,10,41.48,25.974367812554334,11.54735653202816,41.58759419,26.61740581,america,BINANCE,Interval.INTERVAL_1_DAY
LINKTRY,STRONG_BUY,18,1,7,227.1,25.784654011413764,11.160058737151246,228.36184232,147.15815768,america,BINANCE,Interval.INTERVAL_1_DAY
LINKBUSD,STRONG_BUY,16,0,10,8.204,23.968066146507212,10.50497703425333,8.24983413,5.48146587,america,BINANCE,Interval.INTERVAL_1_DAY
LINKEUR,STRONG_BUY,16,0,10,7.742,24.6491459417108,10.387110572467392,7.82793813,5.09226187,america,BINANCE,Interval.INTERVAL_1_DAY
AMBETH,STRONG_BUY,16,0,10,6.45e-06,23.091603053435122,10.256410256410263,6.63e-06,4.16e-06,america,Kucoin,Interval.INTERVAL_1_DAY
LINKUSDT,STRONG_BUY,16,0,10,8.175,23.54292398699485,10.164809249801237,8.24245915,5.48514085,america,BINANCE,Interval.INTERVAL_1_DAY
BELBNB,STRONG_BUY,16,0,10,0.00322,13.647192526108867,9.905112976995014,0.00315394,0.00253406,america,BINANCE,Interval.INTERVAL_1_DAY
LINKUSDC,STRONG_BUY,16,0,10,8.1523,23.239172309918388,9.899339037499459,8.23971561,5.48276439,america,Kucoin,Interval.INTERVAL_1_DAY
BELUSDT,STRONG_BUY,16,0,10,0.6821,12.86755112841324,9.801838347740684,0.67211702,0.53691298,america,BINANCE,Interval.INTERVAL_1_DAY
LINKGBP,STRONG_BUY,16,0,10,6.76,23.323907689501056,9.56417445987779,6.85585981,4.55404019,america,BINANCE,Interval.INTERVAL_1_DAY
VEGAETH,STRONG_BUY,16,1,9,0.0007788,7.234323795885771,9.339023979333945,0.00078752,0.00062066,america,Kucoin,Interval.INTERVAL_1_DAY
LINKBNB,STRONG_BUY,16,0,10,0.03823,23.14779023321738,9.110109024487699,0.03871945,0.02585955,america,BINANCE,Interval.INTERVAL_1_DAY
LINKBTC,STRONG_BUY,16,0,10,0.0003032,20.638204750726132,8.615439727744942,0.0003068,0.00021068,america,BINANCE,Interval.INTERVAL_1_DAY
SOLRUB,STRONG_BUY,16,0,10,2077.0,9.687186438097982,8.070138925022107,2058.53139766,1705.36860234,america,BINANCE,Interval.INTERVAL_1_DAY
SOLTRY,STRONG_BUY,16,0,10,583.2,10.370931112793343,7.85619174434089,575.26027654,480.96972346,america,BINANCE,Interval.INTERVAL_1_DAY
FUNBNB,STRONG_BUY,16,0,10,1.994e-05,4.507337526205447,6.631016042780729,1.951e-05,1.772e-05,america,BINANCE,Interval.INTERVAL_1_DAY
HARDBNB,STRONG_BUY,16,0,10,0.000556,10.933758978451706,6.554235339210422,0.00055048,0.00045922,america,BINANCE,Interval.INTERVAL_1_DAY
LINKETH,STRONG_BUY,16,0,10,0.004896,19.95501686867425,6.437096458618669,0.00505016,0.00344554,america,BINANCE,Interval.INTERVAL_1_DAY
SOLTUSD,STRONG_BUY,14,1,9,20.92,7.786899304814554,6.365670124059392,20.8590992,17.8349008,america,BINANCE,Interval.INTERVAL_1_DAY
INJTRY,STRONG_BUY,16,1,9,209.93,9.397798807687522,6.039176861608112,210.12754133,181.21545867,america,BINANCE,Interval.INTERVAL_1_DAY
MDTUSDT,STRONG_BUY,17,0,9,0.04841,4.609201115024746,5.507486432883638,0.04813332,0.04281768,america,BINANCE,Interval.INTERVAL_1_DAY
SOLBNB,STRONG_BUY,16,0,10,0.0978,7.622335398075535,5.490238377737029,0.09713741,0.08460259,america,BINANCE,Interval.INTERVAL_1_DAY
INJBTC,STRONG_BUY,16,1,9,0.0002822,5.538726205168459,4.221294825866977,0.00028098,0.0002587,america,BINANCE,Interval.INTERVAL_1_DAY
MDTBTC,STRONG_BUY,15,0,11,1.8e-06,2.2727272727272663,4.0462427745664655,1.81e-06,1.63e-06,america,BINANCE,Interval.INTERVAL_1_DAY
INJBNB,STRONG_BUY,16,1,9,0.0353,7.022656969342705,3.997878796806404,0.03534274,0.03193326,america,BINANCE,Interval.INTERVAL_1_DAY
VETTRY,STRONG_BUY,16,0,10,0.4824,7.308102182138285,3.9408760854107783,0.49987361,0.42666639,america,BINANCE,Interval.INTERVAL_1_DAY
SOLETH,STRONG_BUY,16,0,10,0.01257,5.158980802839025,3.125769136106314,0.01268933,0.01123567,america,BINANCE,Interval.INTERVAL_1_DAY
ETCBNB,STRONG_BUY,16,1,9,0.0746,3.3813747228381317,2.6841018582243663,0.07419267,0.07049733,america,BINANCE,Interval.INTERVAL_1_DAY
AMPLBTC,STRONG_BUY,16,2,8,4.93e-05,12.249544626593803,2.4948024948024994,5.29e-05,3.983e-05,america,Kucoin,Interval.INTERVAL_1_DAY
VETBNB,STRONG_BUY,16,1,9,8.11e-05,4.929486350109997,1.897223269254937,8.46e-05,7.474e-05,america,BINANCE,Interval.INTERVAL_1_DAY
AERGOUSDT,STRONG_BUY,14,1,9,0.1032,8.259315047929405,0.9488408490658315,0.1094943,0.0864957,america,BINANCE,Interval.INTERVAL_1_DAY
BUSDZAR,STRONG_BUY,16,1,9,19.47,0.15603832367563086,0.21618282890672447,19.62020822,19.23579178,america,BINANCE,Interval.INTERVAL_1_DAY
WBTCBTC,STRONG_BUY,17,0,9,1.0011,0.11433795426356141,0.13403216772024962,1.00095261,0.99869739,america,BINANCE,Interval.INTERVAL_1_DAY
IDEXBNB,STRONG_BUY,16,0,10,0.0002292,4.181818181818173,0.1266873443711347,0.00023866,0.00020341,america,BINANCE,Interval.INTERVAL_1_DAY
