Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
IOIUSDT,STRONG_SELL,0,16,10,0.00902,-21.80998613037447,-12.290937378451957,0.01333084,0.00856716,america,Kucoin,Interval.INTERVAL_1_DAY
VEEDBTC,STRONG_SELL,0,13,13,8e-08,-20.0,-11.1111111111111,1.1e-07,8e-08,america,Kucoin,Interval.INTERVAL_1_DAY
OLTBTC,STRONG_SELL,0,14,12,1.1e-07,-15.384615384615373,-8.333333333333329,1.4e-07,1.1e-07,america,Kucoin,Interval.INTERVAL_1_DAY
PHNXBTC,STRONG_SELL,1,15,10,1.1e-07,-8.333333333333329,-8.333333333333329,1.4e-07,1e-07,america,Kucoin,Interval.INTERVAL_1_DAY
DYDXDOWNUSDT,STRONG_SELL,1,14,9,3.6692,-13.531805788269338,-8.210336718867268,4.74402419,3.62894581,america,Kucoin,Interval.INTERVAL_1_DAY
VLXUSDT,STRONG_SELL,1,16,9,0.00671,-14.550921156351436,-7.875226536328199,0.00900338,0.00647642,america,Kucoin,Interval.INTERVAL_1_DAY
VLXBTC,STRONG_SELL,0,14,12,2.4e-07,-17.241379310344826,-7.692307692307693,3.4e-07,2.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
PDEXBTC,STRONG_SELL,0,18,8,2.101e-05,-18.21720513818606,-7.0765148164528995,2.906e-05,2.015e-05,america,Kucoin,Interval.INTERVAL_1_DAY
HISQUIGGLEUSDT,STRONG_SELL,1,16,9,0.01556,-4.019758605991868,-6.7761068839494385,0.01776461,0.01501539,america,Kucoin,Interval.INTERVAL_1_DAY
GLQBTC,STRONG_SELL,0,15,11,1.4e-07,-6.666666666666657,-6.666666666666657,1.5e-07,1.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
UNICUSDT,STRONG_SELL,1,16,9,1.725,-10.755859071860925,-6.219419375883433,2.15521445,1.58428555,america,Kucoin,Interval.INTERVAL_1_DAY
KINGUSDT,STRONG_SELL,1,16,9,0.000676,-16.899209559049496,-6.202303316220352,0.00086261,0.00065009,america,Kucoin,Interval.INTERVAL_1_DAY
POLKBTC,STRONG_SELL,0,15,11,7.6e-07,-9.523809523809518,-6.172839506172835,8.5e-07,7.7e-07,america,Kucoin,Interval.INTERVAL_1_DAY
XCURUSDT,STRONG_SELL,0,16,10,0.0141,-7.476247315334746,-6.118916039683057,0.01594491,0.01425209,america,Kucoin,Interval.INTERVAL_1_DAY
CGGUSDT,STRONG_SELL,1,16,9,0.02625,-27.382537450554423,-6.058762480764415,0.04224624,0.02115476,america,Kucoin,Interval.INTERVAL_1_DAY
STNDETH,STRONG_SELL,1,16,9,5.8e-06,-7.49601275917064,-5.996758508914098,6.8e-06,5.75e-06,america,Kucoin,Interval.INTERVAL_1_DAY
MDTUSDT,STRONG_SELL,1,16,9,0.04408,-4.199591718132936,-5.994753790706113,0.04964156,0.04284044,america,BINANCE,Interval.INTERVAL_1_DAY
OLTETH,STRONG_SELL,1,15,10,1.82e-06,-12.5,-5.69948186528498,2.23e-06,1.8e-06,america,Kucoin,Interval.INTERVAL_1_DAY
OOEUSDT,STRONG_SELL,0,16,10,0.009672,-8.863049582571662,-5.418487986622466,0.0114894,0.0095456,america,Kucoin,Interval.INTERVAL_1_DAY
BANDBTC,STRONG_SELL,1,16,9,3.855e-05,-3.0920060331825,-5.025868440502592,4.282e-05,3.789e-05,america,BINANCE,Interval.INTERVAL_1_DAY
SIMPUSDT,STRONG_SELL,0,16,10,0.001752,-9.784657212593075,-4.989154013015167,0.00204596,0.00159229,america,Kucoin,Interval.INTERVAL_1_DAY
CFXBTC,STRONG_SELL,1,16,9,4.52e-06,-3.418803418803421,-4.8421052631579045,4.96e-06,4.52e-06,america,BINANCE,Interval.INTERVAL_1_DAY
WESTBTC,STRONG_SELL,1,15,10,2e-07,-13.043478260869563,-4.761904761904773,2.4e-07,2e-07,america,Kucoin,Interval.INTERVAL_1_DAY
RLTMUSDT,STRONG_SELL,1,14,9,0.01109,-5.089317884030962,-4.634964313354544,0.01229617,0.01091183,america,Kucoin,Interval.INTERVAL_1_DAY
MARSHUSDT,STRONG_SELL,0,17,9,0.06462,-9.008983637950934,-4.556532013883768,0.0737761,0.0649909,america,Kucoin,Interval.INTERVAL_1_DAY
PMONUSDT,STRONG_SELL,0,16,10,0.3232,-8.702285185756537,-4.550958329641787,0.37411811,0.32264189,america,Kucoin,Interval.INTERVAL_1_DAY
GOALUSDT,STRONG_SELL,1,16,9,0.063,-2.757774091491356,-4.50204638472033,0.06989902,0.05970098,america,Kucoin,Interval.INTERVAL_1_DAY
DGBBTC,STRONG_SELL,0,15,11,2.2e-07,-8.333333333333329,-4.347826086956516,2.5e-07,2.2e-07,america,BINANCE,Interval.INTERVAL_1_DAY
REVVBTC,STRONG_SELL,1,14,11,2.2e-07,-8.333333333333329,-4.347826086956516,2.5e-07,2.2e-07,america,Kucoin,Interval.INTERVAL_1_DAY
HIGHETH,STRONG_SELL,1,16,9,0.000735,-7.317503751434373,-4.27194581922376,0.00087789,0.00072041,america,Kucoin,Interval.INTERVAL_1_DAY
HFTBTC,STRONG_SELL,1,16,9,1.146e-05,-3.454085930918268,-4.10041841004184,1.25e-05,1.118e-05,america,BINANCE,Interval.INTERVAL_1_DAY
RAREBTC,STRONG_SELL,0,17,9,2.12e-06,-7.0175438596491375,-4.072398190045249,2.37e-06,2.13e-06,america,BINANCE,Interval.INTERVAL_1_DAY
BALBTC,STRONG_SELL,0,16,10,0.0001146,-5.725567620927947,-3.931595272026172,0.00012532,0.00011407,america,BINANCE,Interval.INTERVAL_1_DAY
LOKABTC,STRONG_SELL,1,16,9,6.69e-06,-2.7616279069767415,-3.7410071942446024,7.29e-06,6.45e-06,america,BINANCE,Interval.INTERVAL_1_DAY
CHESSUSDT,STRONG_SELL,1,16,9,0.1229,-0.9988722410182049,-3.645629165033327,0.13437826,0.12041174,america,BINANCE,Interval.INTERVAL_1_DAY
CHRBUSD,STRONG_SELL,1,16,9,0.0953,-4.198642757140959,-3.493670886075961,0.10509016,0.09066984,america,BINANCE,Interval.INTERVAL_1_DAY
ALICEETH,STRONG_SELL,1,16,9,0.0004254,-8.273497638915856,-3.2676171635173006,0.00050411,0.00041381,america,Kucoin,Interval.INTERVAL_1_DAY
GGGUSDT,STRONG_SELL,0,16,10,0.03837,-6.265275865177372,-3.10361372761939,0.04167394,0.03809606,america,Kucoin,Interval.INTERVAL_1_DAY
VIDTBTC,STRONG_SELL,0,15,11,6.4e-07,-4.477611940298516,-3.0303030303030454,7e-07,6.4e-07,america,BINANCE,Interval.INTERVAL_1_DAY
MBOXUSDT,STRONG_SELL,1,16,9,0.2303,-2.1207871137744974,-3.0152446727869915,0.24605428,0.22360572,america,BINANCE,Interval.INTERVAL_1_DAY
IRISBTC,STRONG_SELL,0,16,10,6.5e-07,-4.411764705882334,-2.985074626865668,7e-07,6.5e-07,america,BINANCE,Interval.INTERVAL_1_DAY
ONEBTC,STRONG_SELL,0,15,11,3.3e-07,-8.333333333333329,-2.941176470588232,3.8e-07,3.3e-07,america,BINANCE,Interval.INTERVAL_1_DAY
MOBBTC,STRONG_SELL,1,16,9,1.801e-05,-7.877237851662414,-2.9110512129380055,2.049e-05,1.769e-05,america,BINANCE,Interval.INTERVAL_1_DAY
STCUSDT,STRONG_SELL,0,16,10,0.002935,-6.852010536672054,-2.621101526211021,0.00332318,0.00288712,america,Kucoin,Interval.INTERVAL_1_DAY
FETBTC,STRONG_SELL,0,16,10,7.83e-06,-6.339712918660297,-2.6119402985074487,8.58e-06,7.74e-06,america,BINANCE,Interval.INTERVAL_1_DAY
ENJBTC,STRONG_SELL,1,16,9,7.92e-06,-6.713780918727906,-2.5830258302583076,8.77e-06,7.86e-06,america,BINANCE,Interval.INTERVAL_1_DAY
WAXPBTC,STRONG_SELL,0,16,10,1.52e-06,-0.6535947712418277,-2.564102564102569,1.64e-06,1.47e-06,america,BINANCE,Interval.INTERVAL_1_DAY
THETAUSDT,STRONG_SELL,1,16,9,0.616,-0.42566894997396787,-2.439024390243887,0.66490846,0.58839154,america,BINANCE,Interval.INTERVAL_1_DAY
XCNUSDC,STRONG_SELL,1,16,9,0.0007246,-3.3828019787458032,-2.384480668193447,0.00080357,0.00070704,america,Kucoin,Interval.INTERVAL_1_DAY
PSLUSDT,STRONG_SELL,1,16,9,0.0002179,-1.8998739420133148,-2.063014068047991,0.00023911,0.00020873,america,Kucoin,Interval.INTERVAL_1_DAY
RAREUSDT,STRONG_SELL,0,16,10,0.0595,-1.9392461715516163,-2.009222661396578,0.06303672,0.05864328,america,BINANCE,Interval.INTERVAL_1_DAY
FLRUSDT,STRONG_SELL,1,16,9,0.0106,-4.941260873464259,-1.997041420118336,0.01141815,0.01047885,america,Kucoin,Interval.INTERVAL_1_DAY
MELOSUSDT,STRONG_SELL,1,16,9,0.0020627,-1.8729157449561598,-1.7832059614789273,0.00219888,0.00200304,america,Kucoin,Interval.INTERVAL_1_DAY
SXPBTC,STRONG_SELL,1,16,9,1.014e-05,-2.2179363548698348,-1.7441860465116292,1.123e-05,9.81e-06,america,BINANCE,Interval.INTERVAL_1_DAY
POLSBTC,STRONG_SELL,1,15,10,9.76e-06,-0.4081632653061149,-1.7119838872104793,1.038e-05,9.35e-06,america,BINANCE,Interval.INTERVAL_1_DAY
TELETH,STRONG_SELL,0,15,11,6e-07,-4.761904761904773,-1.639344262295083,6.6e-07,5.9e-07,america,Kucoin,Interval.INTERVAL_1_DAY
XDBUSDT,STRONG_SELL,1,16,9,0.00036992,-5.391304347826093,-1.5803756717926944,0.00040955,0.00035439,america,Kucoin,Interval.INTERVAL_1_DAY
EGLDBNB,STRONG_SELL,1,16,9,0.1139,-1.889281666741752,-1.5557476231633558,0.12293687,0.11083313,america,BINANCE,Interval.INTERVAL_1_DAY
CRPTETH,STRONG_SELL,1,16,9,3.859e-05,-6.4258001939864045,-1.4052120592743904,4.467e-05,3.675e-05,america,Kucoin,Interval.INTERVAL_1_DAY
FETUSDT,STRONG_SELL,1,16,9,0.2187,-2.290464313301001,-1.344280043305659,0.23271236,0.20941764,america,BINANCE,Interval.INTERVAL_1_DAY
ATOMBNB,STRONG_SELL,1,16,9,0.03263,-0.7019637761494266,-1.327527291420978,0.03460904,0.03202096,america,BINANCE,Interval.INTERVAL_1_DAY
LRCETH,STRONG_SELL,0,16,10,0.00010598,-2.833042999908315,-1.312971412608249,0.00011049,0.00010532,america,BINANCE,Interval.INTERVAL_1_DAY
ONEBNB,STRONG_SELL,1,16,9,4.43e-05,-1.8391313981830422,-1.1381388083017185,4.719e-05,4.34e-05,america,BINANCE,Interval.INTERVAL_1_DAY
UTKETH,STRONG_SELL,1,16,9,3.338e-05,-0.7138607971445481,-1.066982809721381,3.487e-05,3.241e-05,america,Kucoin,Interval.INTERVAL_1_DAY
KMDUSDT,STRONG_SELL,1,16,9,0.2181,-0.9191801704980662,-1.0480468218320311,0.22899933,0.21408067,america,BINANCE,Interval.INTERVAL_1_DAY
HAPIUSDT,STRONG_SELL,1,16,9,7.9957,-1.8917669094003458,-1.0243301623454926,8.27964247,7.80129753,america,Kucoin,Interval.INTERVAL_1_DAY
DEGOETH,STRONG_SELL,1,16,9,0.000796,-2.129543107264041,-0.9654623270628093,0.00084754,0.00078501,america,Kucoin,Interval.INTERVAL_1_DAY
AGIXETH,STRONG_SELL,0,16,10,0.00010926,-1.9913885898815948,-0.9518629317378497,0.00011566,0.00010694,america,Kucoin,Interval.INTERVAL_1_DAY
RADBTC,STRONG_SELL,1,17,8,4.8e-05,-3.788334335538181,-0.9492364836978879,5.177e-05,4.692e-05,america,BINANCE,Interval.INTERVAL_1_DAY
SOULETH,STRONG_SELL,1,17,8,4.213e-05,-1.657329598506081,-0.9405125793557545,4.764e-05,3.965e-05,america,Kucoin,Interval.INTERVAL_1_DAY
WAVESUSDT,STRONG_SELL,1,16,9,1.535,-0.9443091934528809,-0.8782125791037032,1.60031412,1.49828588,america,BINANCE,Interval.INTERVAL_1_DAY
BALETH,STRONG_SELL,1,16,9,0.00198,-1.6491158354858015,-0.816510544507338,0.00204099,0.00195301,america,Kucoin,Interval.INTERVAL_1_DAY
ONGBTC,STRONG_SELL,0,18,8,8.2e-06,-1.4423076923076934,-0.7263922518159944,8.83e-06,7.98e-06,america,BINANCE,Interval.INTERVAL_1_DAY
KRLBTC,STRONG_SELL,1,16,9,7.72e-06,-4.691358024691354,-0.5154639175257785,8.34e-06,7.47e-06,america,Kucoin,Interval.INTERVAL_1_DAY
KAVABNB,STRONG_SELL,1,17,8,0.00292,-1.0706057731400023,-0.25959830577947685,0.00300147,0.00288083,america,BINANCE,Interval.INTERVAL_1_DAY
OUSDUSDT,STRONG_SELL,0,16,10,0.9964,-0.14631311005551595,-0.08824001283491612,0.9985825,0.9963075,america,Kucoin,Interval.INTERVAL_1_DAY
CAPPETH,STRONG_SELL,0,13,13,3e-08,-25.000000000000014,0.0,5e-08,3e-08,america,Kucoin,Interval.INTERVAL_1_DAY
QIBTC,STRONG_SELL,0,13,13,1.9e-07,-5.0,0.0,2.1e-07,1.9e-07,america,BINANCE,Interval.INTERVAL_1_DAY
XDBBTC,STRONG_SELL,0,8,18,1e-08,0.0,0.0,2e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
CKBBTC,STRONG_SELL,0,4,22,1e-07,0.0,0.0,1e-07,1e-07,america,Kucoin,Interval.INTERVAL_1_DAY
