Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
NKNUSDT,SELL,5,11,10,0.0857,-5.65830030823426,1.8540527691941975,0.09741987,0.07577013,america,BINANCE,Interval.INTERVAL_1_DAY
LOOMBTC,SELL,1,15,10,1.5e-06,-3.225806451612897,-1.9607843137254832,1.61e-06,1.43e-06,america,BINANCE,Interval.INTERVAL_1_DAY
GEMUSDT,SELL,2,14,10,0.000648,-17.33323127559416,-4.297740363314134,0.00087495,0.00052275,america,Kucoin,Interval.INTERVAL_1_DAY
OASUSDT,SELL,1,15,10,0.04822,-4.923398465997593,-3.915512603367546,0.05608705,0.04453295,america,Kucoin,Interval.INTERVAL_1_DAY
NEOBTC,SELL,1,15,10,0.0002685,-3.4658804918386323,-1.6303352262319066,0.00028424,0.00026155,america,BINANCE,Interval.INTERVAL_1_DAY
KNCUSDT,STRONG_SELL,0,16,10,0.501,-14.616827162319908,-4.224813611164208,0.6342227,0.4620773,america,BINANCE,Interval.INTERVAL_1_DAY
LYMUSDT,STRONG_SELL,1,16,9,0.000956,-13.860681365614553,-10.217881292261467,0.00122315,0.00095215,america,Kucoin,Interval.INTERVAL_1_DAY
NIMETH,SELL,3,13,10,4.4e-07,-8.333333333333329,-6.38297872340425,5.2e-07,4.3e-07,america,Kucoin,Interval.INTERVAL_1_DAY
SUTERBTC,SELL,0,4,22,1e-08,0.0,0.0,1e-08,1e-08,america,Kucoin,Interval.INTERVAL_1_DAY
NULSBTC,BUY,11,6,9,6.82e-06,1.4880952380952266,1.1869436201780417,6.98e-06,6.47e-06,america,BINANCE,Interval.INTERVAL_1_DAY
HAIUSDT,SELL,2,15,9,0.01918,-8.498172587331055,-2.352102637205988,0.02167297,0.01841703,america,Kucoin,Interval.INTERVAL_1_DAY
MITXUSDT,BUY,12,4,10,0.006476,4.240945315354622,7.430201887825348,0.00664744,0.00559306,america,Kucoin,Interval.INTERVAL_1_DAY
PDEXUSDT,SELL,3,14,9,0.8298,-3.9879670472540596,-0.17683785051787027,0.90871408,0.74376592,america,Kucoin,Interval.INTERVAL_1_DAY
HTRBTC,SELL,4,12,10,1.66e-06,-2.9239766081871323,1.2195121951219505,1.97e-06,1.51e-06,america,Kucoin,Interval.INTERVAL_1_DAY
FLAMEUSDT,SELL,4,14,8,0.02365,-15.664235966118767,-6.853091768412753,0.03043051,0.02248749,america,Kucoin,Interval.INTERVAL_1_DAY
EPXUSDT,SELL,2,14,10,0.0001689,-10.350318471337573,-0.915170714537112,0.0002022,0.00015249,america,BINANCE,Interval.INTERVAL_1_DAY
PUNDIXBTC,SELL,3,13,10,1.251e-05,-2.8726708074534173,-0.23923444976075814,1.349e-05,1.192e-05,america,Kucoin,Interval.INTERVAL_1_DAY
AOGUSDT,SELL,6,11,9,0.006786,2.476128921191844,-3.7228307133533747,0.0079769,0.0051856,america,Kucoin,Interval.INTERVAL_1_DAY
VETBTC,STRONG_SELL,0,15,11,5.9e-07,-3.278688524590166,-1.6666666666666714,6.4e-07,5.8e-07,america,BINANCE,Interval.INTERVAL_1_DAY
TWTBTC,SELL,3,13,10,3.157e-05,-0.5669291338582809,-0.9413241292751735,3.396e-05,3.035e-05,america,BINANCE,Interval.INTERVAL_1_DAY
AGLDUSDT,BUY,10,6,10,0.535,-2.9390420899854917,7.775987107171645,0.59243289,0.43286711,america,BINANCE,Interval.INTERVAL_1_DAY
KAIETH,BUY,11,4,11,2.46e-06,2.500000000000014,0.8196721311475557,2.6e-06,2.27e-06,america,Kucoin,Interval.INTERVAL_1_DAY
YLDUSDT,STRONG_SELL,0,16,10,0.083814,-6.588146945959352,-1.4755046479806992,0.0958882,0.0803152,america,Kucoin,Interval.INTERVAL_1_DAY
COTIBTC,SELL,1,13,12,1.46e-06,-5.806451612903231,-0.6802721088435248,1.61e-06,1.4e-06,america,BINANCE,Interval.INTERVAL_1_DAY
CWSUSDT,STRONG_SELL,1,16,9,0.1997,-15.00319216854649,-3.8655947624320106,0.25256928,0.18710072,america,Kucoin,Interval.INTERVAL_1_DAY
PEELBTC,SELL,2,14,10,1.79e-06,-14.354066985645929,-5.291005291005291,2.62e-06,1.51e-06,america,Kucoin,Interval.INTERVAL_1_DAY
SENSOUSDT,SELL,1,15,10,0.0572,-11.453504653257639,-1.9219525075916124,0.06720652,0.05384838,america,Kucoin,Interval.INTERVAL_1_DAY
ALICEUSDT,SELL,2,15,9,0.737,-11.329456942733287,-3.8486627527723414,0.90378217,0.66321783,america,BINANCE,Interval.INTERVAL_1_DAY
UNICUSDT,SELL,3,16,7,1.93,-12.10893027915661,-3.0881245292493134,2.34887598,1.83042402,america,Kucoin,Interval.INTERVAL_1_DAY
SYSBTC,SELL,1,14,11,3.39e-06,-1.7391304347826093,0.0,3.67e-06,3.11e-06,america,BINANCE,Interval.INTERVAL_1_DAY
IHCUSDT,STRONG_SELL,1,16,9,3.725e-05,-8.251231527093594,-1.3506355932203462,4.394e-05,3.377e-05,america,Kucoin,Interval.INTERVAL_1_DAY
BULLUSDT,STRONG_SELL,1,16,9,0.000839,-3.776679320587661,-8.71504732890871,0.00107225,0.00066655,america,Kucoin,Interval.INTERVAL_1_DAY
BOSONETH,SELL,2,14,10,6.21e-05,-2.2662889518413607,-0.4807692307692122,6.783e-05,5.754e-05,america,Kucoin,Interval.INTERVAL_1_DAY
ROOBEEBTC,SELL,2,3,21,2e-08,0.0,0.0,2e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
SWASHUSDT,SELL,1,15,10,0.00952,-7.112889062347534,-4.2349864198772735,0.01049618,0.00940282,america,Kucoin,Interval.INTERVAL_1_DAY
XECUSDT,SELL,1,15,10,2.304e-05,-11.690302798006897,-4.0,2.753e-05,2.152e-05,america,BINANCE,Interval.INTERVAL_1_DAY
BCHUSDC,SELL,3,13,10,195.66,-6.753530221940508,-2.583047877001519,228.3116475,170.4163525,america,Kucoin,Interval.INTERVAL_1_DAY
LINAUSDT,STRONG_SELL,1,16,9,0.010199,-16.636900942667538,-1.589200768065453,0.01397442,0.00854748,america,BINANCE,Interval.INTERVAL_1_DAY
ETCUSDT,SELL,1,15,10,15.41,-6.8582020576906615,-3.106136820925556,17.07932231,14.77067769,america,BINANCE,Interval.INTERVAL_1_DAY
RUNEUSDT,BUY,12,4,10,1.562,12.417234160787743,3.6221308212816723,1.75157709,1.35522291,america,BINANCE,Interval.INTERVAL_1_DAY
MPLXUSDT,STRONG_BUY,17,0,9,0.08663,19.659108975427685,13.801166517786783,0.08091078,0.06951422,america,Kucoin,Interval.INTERVAL_1_DAY
TRACBTC,BUY,13,3,10,9.34e-06,10.92636579572445,6.7428571428571615,9.23e-06,7.78e-06,america,Kucoin,Interval.INTERVAL_1_DAY
HYDRAUSDT,SELL,6,12,8,0.516,-1.6330946074023274,6.172839506172849,0.5368007,0.4400993,america,Kucoin,Interval.INTERVAL_1_DAY
ASTRUSDT,SELL,7,10,9,0.0554,-3.780472194727494,-7.8202995008319505,0.06666622,0.05271378,america,BINANCE,Interval.INTERVAL_1_DAY
WBTCETH,NEUTRAL,7,9,10,15.8,-0.31755376339457086,-0.18320803588350998,16.03759742,15.58840258,america,BINANCE,Interval.INTERVAL_1_DAY
CSIXETH,STRONG_SELL,0,16,8,9.53e-06,-18.547008547008545,-7.024390243902431,1.26e-05,9.32e-06,america,Kucoin,Interval.INTERVAL_1_DAY
BCHUSDT,SELL,3,13,10,195.4,-6.931699106260609,-2.7279968140183257,228.51813632,170.30186368,america,BINANCE,Interval.INTERVAL_1_DAY
TONEUSDT,BUY,14,2,10,0.01373,29.406220546654083,1.0673536989326493,0.01603176,0.00744524,america,Kucoin,Interval.INTERVAL_1_DAY
POSIUSDT,NEUTRAL,9,7,10,0.0253,7.1065854462894436,-3.5234899328859086,0.02871494,0.01990306,america,Kucoin,Interval.INTERVAL_1_DAY
XDBBTC,SELL,1,5,20,2e-08,0.0,0.0,2e-08,2e-08,america,Kucoin,Interval.INTERVAL_1_DAY
HYVEBTC,BUY,10,6,10,1.1e-06,6.796116504854368,6.796116504854368,1.13e-06,8.9e-07,america,Kucoin,Interval.INTERVAL_1_DAY
RUNEUSDC,BUY,13,3,10,1.5638,12.56811484896167,3.6507768174346467,1.75857906,1.35158094,america,Kucoin,Interval.INTERVAL_1_DAY
ETCUSDC,SELL,1,15,10,15.2911,-7.476853210491029,-3.6626355729581803,17.05263593,14.76075407,america,Kucoin,Interval.INTERVAL_1_DAY
KAVAUSDT,SELL,1,15,10,0.648,-12.996777658431796,-4.775900073475384,0.78434342,0.61685658,america,BINANCE,Interval.INTERVAL_1_DAY
GLQUSDT,SELL,2,15,9,0.004197,-9.112564424617773,-2.5675550190361207,0.00544895,0.00383885,america,Kucoin,Interval.INTERVAL_1_DAY
BDXBTC,STRONG_SELL,1,16,9,1.25e-06,-4.580152671755712,-5.303030303030297,1.43e-06,1.22e-06,america,Kucoin,Interval.INTERVAL_1_DAY
