Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
CTCX,STRONG_SELL,1,17,8,3.35,-44.991789819376024,-29.776752960905554,7.22709505,3.65940495,america,NASDAQ,1h,  235.95 -488.11 -885.24 -1217.5 -1501.75 -1842.01 -3157.75 -4250.69
KOD,STRONG_SELL,1,15,10,3.94,-38.62972961846085,-19.15693403698262,9.17680739,2.83483261,america,NASDAQ,1h,  2183.86 227315.08 271813.87 265307.58 287708.25 274171.77 258201.1 236480.27
BTOG,STRONG_SELL,1,16,9,1.63,-19.344995463106528,-17.132268084738627,2.20386745,1.79229255,america,NASDAQ,1h,  -342.35 -142.58 -85.84 219.14 328.11 312.0 -1920.32 -2717.95
BPTS,STRONG_SELL,1,16,9,1.84,-24.35579089309499,-13.943090191383064,2.53408224,1.93956776,america,NASDAQ,1h,  -4334.24 -3635.83 -2674.5 -1784.51 -1016.85 -6909.73 -10689.2 -11828.31
STOK,STRONG_SELL,1,16,9,9.51,-14.942865933499817,-13.075270782870987,12.73337819,9.67422181,america,NASDAQ,1h,  -1806.96 -1652.9 -2460.34 -4689.58 -10975.03 -14341.96 -18785.68 -25889.55
RGC,STRONG_SELL,2,17,7,18.5001,-20.444356718695772,-12.671528712030025,27.30071429,18.32200571,america,NASDAQ,1h,  28.25 -288.62 -392.01 -396.44 -362.21 -315.28 -267.42 -223.53
AREB,STRONG_SELL,0,16,10,1.7,-13.218816202557491,-10.83884908688492,2.15839467,1.76715533,america,NASDAQ,1h,  106.12 1265.72 2187.91 3797.44 2992.38 1051.14 -951.56 -5072.66
ETAO,STRONG_SELL,1,16,9,0.48,-2.1247154199635787,-10.711794413906645,0.64665047,0.35400453,america,NASDAQ,1h,  -1439.2 -825.19 -363.76 1769.07 2581.09 -39167.26 -127821.4 -168280.07
EDTK,STRONG_SELL,0,18,8,1.13,-9.960637898442414,-10.103420843277647,1.32402634,1.18098366,america,NASDAQ,1h,  1428.15 1671.14 3400.44 2685.11 2498.38 2194.86 1871.16 1632.59
SISI,STRONG_SELL,0,16,10,0.2233,-14.765722155339375,-9.671938837425671,0.28748998,0.22698732,america,NASDAQ,1h,  -2504.57 -3896.2 -4111.3 -4143.73 -1396.15 -367.95 -514.16 -6739.13
ACGN,STRONG_SELL,1,16,9,0.7376,-35.80635129488623,-9.244152424544424,1.43482285,0.56224715,america,NASDAQ,1h,  -3752.75 -6424.61 -26642.72 -31687.86 -30411.78 -25897.09 -21845.71 -18269.18
BDTX,STRONG_SELL,1,15,10,3.785,-17.034428277000842,-9.202565837135552,5.00553307,3.79094693,america,NASDAQ,1h,  22128.15 22907.59 15170.95 -6790.49 -3875.45 426.03 78.18 -13694.51
IVCPU,STRONG_SELL,0,16,10,9.44,-8.896489426588346,-8.549285541293301,11.08483075,9.56067925,america,NASDAQ,1h,  -83.71 -69.49 -194.17 -326.17 -350.51 -264.97 -205.89 -163.0
JCSE,STRONG_SELL,0,17,9,0.47,-12.873335440439192,-8.46562484967427,0.57494288,0.47371062,america,NASDAQ,1h,  2867.66 2694.37 2378.54 2033.1 1304.14 887.37 508.93 -535.65
ADMP,STRONG_SELL,1,16,9,1.74,-10.921045518869619,-8.081437733098085,2.04125319,1.79317681,america,NASDAQ,1h,  -283.0 -218.87 -172.74 -138.16 -298.55 -2448.79 -6345.97 -6227.98
WHLM,STRONG_SELL,0,18,8,3.28,-11.130939990021147,-7.727018260485522,3.86248543,3.37896457,america,NASDAQ,1h,  -191.98 -2069.86 -4272.65 -4785.37 -4557.54 -4177.92 -3642.81 -4400.47
ZVSA,STRONG_SELL,0,16,10,0.169,-17.3318153693656,-7.349031002439617,0.23554114,0.16042396,america,NASDAQ,1h,  4677.69 90338.91 128368.71 130532.81 129963.16 125778.93 104885.66 77399.17
APYX,STRONG_SELL,2,16,8,5.21,-10.863884595741709,-7.055238802029436,6.30365706,5.20582294,america,NASDAQ,1h,  4906.28 3963.72 2444.29 672.68 -3000.98 -5218.26 -4327.61 -5197.6
CSBR,STRONG_SELL,2,16,8,6.44,-7.531227311183841,-7.0505881503932955,7.21945351,6.67504649,america,NASDAQ,1h,  -408.49 -353.72 -299.16 -248.69 -189.84 -148.51 -118.1 -160.79
OXACU,STRONG_SELL,0,17,9,10.0,-3.323107035281609,-6.87573684573222,11.15642683,9.80391317,america,NASDAQ,1h,  -115.16 -94.5 -77.46 -139.81 -152.61 -143.97 -127.35 -108.97
SKYX,STRONG_SELL,1,16,9,2.2599,-8.129789228662304,-6.865472348948472,2.65167779,2.29382221,america,NASDAQ,1h,  -6867.93 -9954.87 -11981.03 -11355.56 -11518.5 -12252.39 -12042.35 -13619.0
PHXM,STRONG_SELL,0,17,9,0.650101,-6.135715879818491,-6.863668591614925,0.75127543,0.63497487,america,NASDAQ,1h,  356.95 412.67 397.95 -79.84 -268.04 -253.21 -224.13 -191.85
SCYX,STRONG_SELL,0,17,9,2.7,-6.150502261482657,-6.691594986228367,3.05077694,2.76205306,america,NASDAQ,1h,  500.51 1565.85 1245.55 495.76 -26.27 -1286.38 -1956.02 -5599.24
LFMD,STRONG_SELL,1,16,9,3.74,-3.015844202992497,-6.605069297040828,4.44062385,3.42968615,america,NASDAQ,1h,  -12123.56 -13856.47 -11464.34 -8890.21 -8206.87 -2059.79 -291.68 327.97
BXRX,STRONG_SELL,1,15,10,0.75165,-12.086752766638611,-6.541997973304817,0.89436055,0.75927845,america,NASDAQ,1h,  -3696.34 -3609.77 -5437.95 -5209.0 -2994.89 -1301.02 -970.52 1557.41
IDBA,STRONG_SELL,1,16,9,4.81,-9.04151318296617,-6.445351248108494,5.71700528,4.83337472,america,NASDAQ,1h,  54.46 -19.21 -108.05 -150.49 -154.16 192.12 316.31 338.37
TGVCU,STRONG_SELL,0,16,10,9.72,-4.910666275925152,-5.908774103616494,10.64655927,9.91084073,america,NASDAQ,1h,  14.98 12.25 10.02 70.88 89.33 216.03 248.22 238.83
GROM,STRONG_SELL,0,17,9,0.317,-8.767894587489849,-5.797915429707118,0.37806446,0.31463824,america,NASDAQ,1h,  -7904.13 -10870.04 -11943.48 -13569.93 -13001.67 -11881.71 -9353.21 -9628.91
