Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
LVS,STRONG_BUY,17,0,9,59.81,2.966240294730312,2.7875163263903175,61.6140172,54.5929828,america,NYSE,1d,  14030.68 42307.18 48220.54 45940.46 43610.73 46104.93 50818.59 61934.38
ITW,STRONG_BUY,17,1,8,263.32,5.15848452294901,2.6524661229708784,262.4278457,242.4971543,america,NYSE,1d,  9454.79 15705.29 16780.31 16472.46 15803.98 14338.61 17704.71 20897.9
XRAY,STRONG_BUY,17,0,9,41.52,3.753311010045479,1.94460813199764,41.95719359,38.73880641,america,NASDAQ,1d,  -9142.07 -4137.89 -2237.24 734.87 6542.68 5006.49 8632.07 19231.9
CHRW,STRONG_BUY,17,1,8,100.18,4.491674804534739,1.8337805968935612,100.54780174,93.80319826,america,NASDAQ,1d,  17391.16 14959.54 14474.36 12393.12 11977.65 9475.25 9692.81 13338.27
EOG,STRONG_BUY,17,1,8,132.53,11.957446092709546,4.4143484049886865,133.69823787,110.69876213,america,NYSE,1d,  15457.13 17651.38 23052.45 28460.87 25053.86 27251.96 19556.72 37361.74
WELL,STRONG_BUY,17,0,9,82.15,2.0830830747083695,0.6037449330737132,83.52938125,78.39061875,america,NYSE,1d,  -11542.7 -6622.81 -5103.19 -3096.66 -5452.61 -6109.9 435.29 14304.8
TXT,STRONG_BUY,17,1,8,77.77,13.894760485332696,10.052925027594611,75.77276553,62.80323447,america,NYSE,1d,  10067.9 21735.96 28946.33 25749.52 21905.13 19302.35 15807.96 19685.41
CTRA,STRONG_BUY,17,1,8,27.54,7.197072904908339,2.136181575433909,27.9284948,24.6605052,america,NYSE,1d,  70705.53 92380.39 100432.03 99265.85 79529.4 68493.22 52658.25 49417.87
FTV,STRONG_BUY,16,0,10,78.35,6.07188790360793,3.890421130794522,77.57548659,71.73851341,america,NYSE,1d,  18533.76 25140.52 28563.79 32704.41 29950.77 30345.77 24957.96 34775.33
DOW,STRONG_BUY,16,1,9,56.47,6.210502557929587,4.865366759517158,55.58489312,51.55010688,america,NYSE,1d,  21025.11 62906.94 92378.9 101993.25 85817.93 68011.73 74841.6 107428.48
PXD,STRONG_BUY,16,1,9,225.67,7.493470306478784,3.610552510031866,225.95822898,200.99977102,america,NYSE,1d,  15201.17 12289.37 14747.24 14247.28 13556.36 10948.21 6419.08 1378.72
VTRS,STRONG_BUY,16,0,10,10.53,3.771105743305654,0.929742164286381,10.72382264,9.74717736,america,NASDAQ,1d,  40186.31 35990.61 29284.04 39052.48 50094.84 64147.86 100590.25 211104.73
TPR,STRONG_BUY,16,1,9,43.15,0.4446099769547658,1.8096878465422321,44.58789844,41.24010156,america,NYSE,1d,  29391.43 32457.27 19783.32 11837.93 6933.41 23515.65 21476.94 36824.61
DLTR,STRONG_BUY,16,0,10,154.33,5.043322800906694,1.8236279904464254,154.95665042,143.19134958,america,NASDAQ,1d,  1394.44 4758.3 8638.45 8435.28 9966.23 13387.92 11926.99 14994.34
WDC,STRONG_BUY,16,1,9,42.56,9.685067780011352,7.290511243319571,41.84769374,36.22130626,america,NASDAQ,1d,  -9837.19 8409.41 23094.16 43259.36 57918.51 41238.54 46311.34 41630.37
TRMB,STRONG_BUY,16,1,9,53.8,2.374790683513467,0.9835573241234243,54.52812059,51.60287941,america,NASDAQ,1d,  -8488.86 -4797.6 -2564.58 -2371.9 -1053.21 -2140.89 -783.12 3641.65
USB,STRONG_BUY,16,1,9,39.68,12.467404870608377,2.513757201539761,41.2387051,31.8492949,america,NYSE,1d,  217255.38 241511.12 202230.89 181557.64 142658.47 117418.67 105907.93 197922.0
YUM,STRONG_BUY,16,0,10,137.67,1.1924742038649896,0.7641298142373927,138.6249718,133.2620282,america,NYSE,1d,  12176.33 21512.24 20043.82 19638.53 20289.25 19949.58 16461.18 17727.72
ZBRA,STRONG_BUY,16,1,9,307.96,3.9208209461397416,0.6651957179047088,320.72213702,289.60186298,america,NASDAQ,1d,  -1535.7 641.85 3825.33 3731.6 4156.48 3997.31 4698.53 8839.72
RF,STRONG_BUY,16,1,9,20.37,8.732785310131305,1.6061452513966685,20.93635897,17.71564103,america,NYSE,1d,  45778.32 73917.34 70550.65 58955.49 54292.38 47449.07 49754.62 85882.79
MAR,STRONG_BUY,16,1,9,201.81,8.237843288164953,3.479041148570701,201.46534385,181.40165615,america,NASDAQ,1d,  12209.41 11707.76 10614.25 12622.21 13285.76 15932.1 22937.74 17780.89
STX,STRONG_BUY,16,0,10,63.5,3.839612768184182,5.002066969822238,63.75859983,57.88840017,america,NASDAQ,1d,  20361.82 30307.36 39878.86 35397.14 28553.9 22159.98 11187.42 -1960.45
RL,STRONG_BUY,16,1,9,131.33,4.685735539459145,2.543080899174697,131.68895935,122.53704065,america,NYSE,1d,  2185.04 5624.75 4538.93 3862.14 2481.96 3549.38 3203.25 8600.98
NOW,STRONG_BUY,16,1,9,583.0,2.950724334590163,0.32006057060260673,601.26365817,547.47934183,america,NYSE,1d,  2322.01 2189.17 -220.27 3673.48 7352.62 7071.98 5392.54 12254.13
HAL,STRONG_BUY,16,0,10,39.08,10.770975056689338,3.2305782285970963,40.31729323,33.42570677,america,NYSE,1d,  87373.09 162335.03 188359.8 181882.67 125853.12 108886.7 122204.1 64441.67
APD,STRONG_BUY,16,0,10,305.33,3.357811497402949,0.9842767087585997,309.81436424,285.48963576,america,NYSE,1d,  -3857.14 -2925.84 84.85 2318.53 1562.35 2311.43 4309.24 8264.33
TRGP,STRONG_BUY,16,0,10,81.99,6.613902236711127,1.842075844336506,82.69638303,75.47261697,america,NYSE,1d,  2426.37 8590.61 10408.4 9020.8 8224.15 6208.08 7681.0 14094.23
KR,STRONG_BUY,16,1,9,48.64,3.1265901582466284,1.240529514611623,49.13470035,45.98129965,america,NYSE,1d,  7542.59 2521.48 2101.96 3629.42 4668.18 19847.6 22020.95 42411.4
FANG,STRONG_BUY,16,0,10,147.32,9.009917837831608,2.8943398334916566,149.87011339,127.64588661,america,NASDAQ,1d,  16831.33 21901.76 25758.31 22153.83 19199.23 21556.25 16351.47 29515.78
ANSS,STRONG_BUY,16,1,9,342.1,2.5493961756314576,0.11120215381012599,354.99699262,320.17900738,america,NASDAQ,1d,  -2599.51 -2492.98 -833.48 464.85 895.34 956.54 1204.66 3174.47
BXP,STRONG_BUY,16,0,10,66.63,11.315301468499925,3.473980091003682,67.46651818,56.80748182,america,NYSE,1d,  -15461.54 -10252.08 -7098.98 -4063.01 -5868.47 -6195.21 -4283.09 -5209.97
FCX,STRONG_BUY,16,0,10,44.65,9.860818367536382,5.219747849652407,44.83122058,37.55577942,america,NYSE,1d,  -33183.3 1376.15 -200.19 22169.39 31980.28 41330.52 96970.66 197226.71
