Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
AEE,STRONG_SELL,0,18,8,76.85,-3.5032646911099903,-3.9350983774594397,81.83714177,77.13385823,america,NYSE,1d,  2744.12 1793.22 -494.15 -416.6 -1599.73 -4948.94 -9859.18 8840.12
ATO,STRONG_SELL,0,17,9,106.98,-6.731685766708068,-5.271267034436349,118.66793238,108.91906762,america,NYSE,1d,  -5304.63 -7240.68 -5107.01 -2420.07 -2592.59 -4876.84 -8124.18 -10345.0
TRMB,STRONG_SELL,0,17,9,49.16,-6.151565089130031,-3.7022526934377993,55.28527383,48.67972617,america,NASDAQ,1d,  -6372.98 -6409.67 -7987.48 -6727.07 -5763.09 -3122.12 -2942.43 -4955.52
NUE,STRONG_SELL,0,17,9,151.74,-7.512642297545241,-2.8546917713941866,176.8764502,147.8755498,america,NYSE,1d,  2365.64 4536.36 524.03 1014.68 -1231.85 -5076.26 -3484.7 -9052.08
MSI,STRONG_SELL,0,17,9,273.5,-2.5821373265663112,-2.8118814695838523,288.38774992,275.44325008,america,NYSE,1d,  -1024.06 -1506.62 -591.67 -371.19 930.42 418.99 -996.72 -2674.53
PPL,STRONG_SELL,0,17,9,24.27,-3.4414163517008234,-4.150704948461765,25.97278607,24.17221393,america,NYSE,1d,  -37277.68 -45081.68 -54197.06 -52999.08 -54470.31 -70881.06 -98970.3 -82571.16
MHK,STRONG_SELL,0,17,9,84.85,-10.700503764600867,-6.008374504286948,103.22959241,84.23740759,america,NYSE,1d,  -9475.5 -9807.76 -9263.02 -9443.12 -10090.79 -10424.55 -12587.83 -17369.57
EXC,STRONG_SELL,0,17,9,39.15,-2.998818964412166,-4.074682086590059,41.85746344,39.22453656,america,NASDAQ,1d,  17931.05 29194.35 17374.58 13405.71 8207.57 -8561.53 -31783.54 -44148.6
AAL,STRONG_SELL,0,17,9,12.7,-10.232547202075125,-2.9126213592232943,15.15037981,12.31962019,america,NASDAQ,1d,  3561.27 139551.4 26660.38 -147258.37 -311297.33 -432044.51 -582802.9 -537638.13
SPGI,STRONG_SELL,2,17,7,364.07,-5.820989085318402,-4.666265154887526,404.80275252,368.94924748,america,NYSE,1d,  -1679.41 -1753.49 -2030.96 -3318.48 -4834.68 -8357.11 -12618.14 -11900.22
